eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,202330,200794,2744,1952,101114,101155,201933,201599,201569,1884
24,1,202330,202379,2744,1952,101114,101155,201933,201599,201569,1884
67,1,202330,2246,2744,1952,101114,101155,201933,201599,201569,1884
78,1,202330,2246,2744,1952,101114,202329,201933,201599,201569,1884
79,1,202330,2246,2744,1952,101114,202329,201933,201599,201569,202339
96,1,202330,2246,201178,1952,101114,202329,201933,201599,201569,202339
113,1,202330,2246,201178,1952,101114,202329,201933,201599,200751,202339
124,1,202330,2246,201178,101179,101114,202329,201933,201599,200751,202339
132,2,200794,2246,201178,101179,2248,201933,202329,202339,200751,101113
157,2,200794,2744,201178,101179,2248,201933,202329,202339,200751,101113
161,2,200794,2744,201178,101179,2248,201933,202329,201569,200751,101113
176,2,200794,2744,201178,101179,2248,201599,202329,201569,200751,101113
184,2,200794,2744,202330,101179,2248,201599,202329,201569,200751,101113
202,2,200794,2744,202330,101114,2248,201599,202329,201569,200751,101113
203,2,200794,2744,202330,101114,2248,201599,202329,201569,1884,101113
215,2,200794,2744,202330,101114,2248,201599,101155,201569,1884,101113
216,2,200794,2744,202330,101114,2248,201599,101155,201569,1884,201933
235,2,1922,2744,202330,101114,2248,201599,101155,201569,1884,201933
255,3,202330,200794,2744,1952,101114,101155,201933,201599,201569,1884
327,3,202330,200794,2744,1952,101114,202329,201933,201599,201569,1884
365,3,202330,200794,2246,1952,101114,202329,201933,201599,201569,1884
370,3,202330,200794,2246,1952,101114,202329,201933,201599,201569,202339
389,3,202330,200794,2246,101179,101114,202329,201933,201599,201569,202339
390,3,202330,200794,2246,101179,101114,202329,101113,201599,201569,202339
409,4,202330,2744,2246,101179,2248,201599,201569,202329,202339,101113
417,4,202330,2744,2246,101179,2248,201933,201569,202329,202339,101113
439,4,202330,2744,2246,101179,2248,201933,200751,202329,202339,101113
440,4,202330,2744,200794,101179,2248,201933,200751,202329,202339,101113
457,4,202330,2744,200794,101179,2248,201933,200751,202329,201569,101113
458,4,202330,2744,200794,101179,2248,201933,200751,202329,201569,201599
459,4,202330,2744,200794,101179,2248,201933,1884,202329,201569,201599
460,4,202330,2744,200794,101114,2248,201933,1884,202329,201569,201599
495,4,202330,2744,200794,101114,1952,201933,1884,202329,201569,201599
