eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,2772,2561,2731,201158,101108,2210,1495,201971,1938,2225
31,1,2772,2561,2731,2584,101108,2210,1495,201971,1938,2225
49,1,2772,2561,2731,2584,101108,2210,1495,201971,201588,2225
73,1,2772,2561,201160,2584,101108,2210,1495,201971,201588,2225
78,1,2772,2561,201160,2584,101108,202390,1495,201971,201588,2225
80,1,2772,2561,201160,2584,101108,202390,2588,201971,201588,2225
91,1,2772,2561,201160,2584,101108,202390,2588,686,201588,2225
92,1,2772,2561,201160,2584,101108,202390,2588,686,201588,1938
93,1,202347,2561,201160,2584,101108,202390,2588,686,201588,1938
111,2,2584,201160,202347,101127,2431,1938,201588,202390,2588,686
124,2,2584,2731,202347,101127,2431,1938,201588,202390,2588,686
125,2,201158,2731,202347,101127,2431,1938,201588,202390,2588,686
136,2,201158,2731,202347,101127,2772,1938,201588,202390,2588,686
137,2,201158,2731,201977,101127,2772,1938,201588,202390,2588,686
150,2,201158,2731,201977,101108,2772,1938,201588,202390,2588,686
151,2,201158,2731,2561,101108,2772,1938,201588,202390,2588,686
158,2,201158,2731,2561,101108,2772,2225,201588,202390,2588,686
159,2,201158,2731,2561,101108,2772,2225,2210,202390,2588,686
184,2,201158,2584,2561,101108,2772,2225,2210,202390,2588,686
192,2,201158,2584,2561,101108,2772,2225,2210,202390,2588,1495
193,2,201158,2584,2561,101108,2772,2225,2210,202390,1938,1495
214,2,201158,2584,2731,101108,2772,2225,2210,202390,1938,1495
238,2,201158,2584,201160,101108,2772,2225,2210,202390,1938,1495
239,2,201158,2584,201160,101108,2772,2225,2210,202390,1938,201971
247,2,201158,2584,201160,101108,2772,2225,2210,202390,1938,2588
257,3,2772,2561,2731,201158,101108,2210,1495,201971,1938,2225
304,3,2772,2561,2731,201158,101108,2210,201168,201971,1938,2225
305,3,2772,2561,2731,202347,101108,2210,201168,201971,1938,2225
306,3,2772,2561,2731,202347,101108,2210,201168,201971,202390,2225
315,3,2772,2561,201160,202347,101108,2210,201168,201971,202390,2225
316,3,2772,2561,201160,202347,101108,2210,201168,2588,202390,2225
323,3,2772,2561,201160,202347,101108,2210,201168,2588,202390,200809
343,3,2772,2561,201160,202347,101108,201588,201168,2588,202390,200809
363,4,2584,201160,202347,101127,201189,201588,202390,201168,200809,2137
378,4,2584,201160,202347,101127,201189,201971,202390,201168,200809,2137
411,4,201977,201160,202347,101127,201189,201971,202390,201168,200809,2137
