eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,2406,1717,2199,2052,467,201590,201574,202326,201936,2757
50,1,2406,1717,2199,2052,467,201590,201171,202326,201936,2757
51,1,2406,1890,2199,2052,467,201590,201171,202326,201936,2757
52,1,2406,1890,2199,1891,467,201590,201171,202326,201936,2757
59,1,2406,1890,2217,1891,467,201590,201171,202326,201936,2757
89,1,200826,1890,2217,1891,467,201590,201171,202326,201936,2757
90,1,200826,1890,2217,1891,1717,201590,201171,202326,201936,2757
108,2,1717,1890,1891,2217,200826,201590,202326,201936,2757,201171
148,2,1717,1890,1891,2217,200826,201590,2223,201936,2757,201171
162,2,467,1890,1891,2217,200826,201590,2223,201936,2757,201171
163,2,467,1890,2406,2217,200826,201590,2223,201936,2757,201171
164,2,467,1890,2406,2199,200826,201590,2223,201936,2757,201171
165,2,467,1890,2406,2199,200826,201590,2223,201936,2757,201574
176,2,467,1890,2406,2199,200826,201590,202326,201936,2757,201574
197,2,467,1890,2406,1891,200826,201590,202326,201936,2757,201574
198,2,467,2217,2406,1891,200826,201590,202326,201936,2757,201574
199,2,467,2217,2406,1891,1717,201590,202326,201936,2757,201574
200,2,467,2217,2406,1891,1717,200817,202326,201936,2757,201574
224,2,467,2217,1890,1891,1717,200817,202326,201936,2757,201574
235,3,2406,1717,2199,2052,467,201590,201574,202326,201936,2757
246,3,2406,1717,2199,2052,467,201590,201574,2223,201936,2757
272,3,2406,1717,2199,2052,467,201956,201574,2223,201936,2757
299,3,2406,1890,2199,2052,467,201956,201574,2223,201936,2757
300,3,2406,1890,2199,1891,467,201956,201574,2223,201936,2757
320,3,2406,1890,2199,1891,467,201956,201171,2223,201936,2757
321,3,2406,1890,2217,1891,467,201956,201171,2223,201936,2757
327,3,2406,1890,2217,1891,467,201956,201171,2223,201936,200817
328,3,2406,1890,2217,1891,467,201956,201171,202326,201936,200817
342,3,2406,1890,2217,1891,467,201956,201171,202326,201936,101128
353,3,2406,1890,2217,1891,200826,201956,201171,202326,201936,101128
354,3,2406,1890,2217,1891,200826,201956,201171,202326,200817,101128
363,3,1717,1890,2217,1891,200826,201956,201171,202326,200817,101128
376,4,1717,1890,1891,2217,200826,201171,2223,200817,201956,101128
423,4,1717,467,1891,2217,200826,201171,2223,200817,201956,101128
424,4,1717,467,1891,2217,200826,201171,2223,201936,201956,101128
425,4,1717,467,1891,2217,200826,201171,2223,201936,2757,101128
438,4,1717,467,1891,2199,200826,201171,2223,201936,2757,101128
439,4,1717,467,1891,2199,200826,201171,202326,201936,2757,101128
506,4,1717,467,1891,2199,200826,201171,202326,201936,200817,101128
509,4,1717,467,1891,2199,200826,2223,202326,201936,200817,101128
516,4,1717,467,1891,2199,200826,201956,202326,201936,200817,101128
517,4,1717,467,1891,2199,200826,201956,202326,201936,201171,101128
519,4,1717,467,1891,2199,1890,201956,202326,201936,201171,101128
