eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,201145,201142,2420,200757,201566,1890,2052,2199,1891,467
71,1,201586,201142,2420,200757,201566,1890,2052,2199,1891,467
72,1,201586,201142,2420,200757,201566,1890,2052,2199,1891,200826
73,1,201586,201142,2555,200757,201566,1890,2052,2199,1891,200826
74,1,201586,201142,2555,201935,201566,1890,2052,2199,1891,200826
83,1,201586,201142,2555,201935,201566,1890,2217,2199,1891,200826
84,1,201586,201142,2555,201935,201566,1890,2217,2073,1891,200826
90,1,201586,201142,2555,201935,201953,1890,2217,2073,1891,200826
103,1,201586,201142,2555,201935,201953,2052,2217,2073,1891,200826
121,2,200757,201586,2555,201935,201953,2052,200826,2217,2073,202346
142,2,200757,201586,2555,201935,201953,2052,200826,2217,2073,467
163,2,200757,201586,201566,201935,201953,2052,200826,2217,2073,467
164,2,200757,201586,201566,201935,201142,2052,200826,2217,2073,467
173,2,200757,201586,201566,201935,201142,1890,200826,2217,2073,467
174,2,200757,201586,201566,201935,201142,1890,200826,2217,2199,467
175,2,200757,201586,201566,201935,201142,1890,200826,1891,2199,467
194,2,200757,201586,201566,201145,201142,1890,200826,1891,2199,467
210,2,200757,201586,201566,201145,201142,1890,2052,1891,2199,467
211,2,200757,2420,201566,201145,201142,1890,2052,1891,2199,467
240,2,200757,2420,201566,201145,201142,1890,2052,1891,2199,202346
250,3,201145,201142,2420,200757,201566,1890,2052,2199,1891,467
317,3,201145,201142,2420,200757,201566,1890,2052,2199,200826,467
318,3,201145,201142,2420,200757,201566,1890,2073,2199,200826,467
329,3,201145,201142,201586,200757,201566,1890,2073,2199,200826,467
330,3,201145,201142,201586,201935,201566,1890,2073,2199,200826,467
349,3,201145,201142,201586,201935,201566,1891,2073,2199,200826,467
356,4,201145,201142,201586,201935,201953,1891,467,200826,2217,2073
394,4,201145,201142,201586,201935,201953,1891,467,200826,2217,1890
395,4,201145,201142,201586,201935,201953,1891,467,200826,2199,1890
399,4,201145,201142,201586,201935,201953,1891,467,2052,2199,1890
413,4,201145,201142,201586,201935,201953,1891,200826,2052,2199,1890
414,4,201145,201142,201586,201935,201566,1891,200826,2052,2199,1890
435,4,201145,201142,201586,201935,201566,1891,467,2052,2199,1890
468,4,201145,201142,2555,201935,201566,1891,467,2052,2199,1890
488,4,201145,201142,2555,201935,201566,1891,467,2052,2199,200826
489,4,201145,201142,2555,201935,201566,1891,467,2052,202346,200826
490,4,201145,201142,2555,201935,201566,101133,467,2052,202346,200826
491,4,201145,201142,2555,201935,201566,101133,2217,2052,202346,200826
