eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,201587,200746,948,200750,1889,201142,201586,2420,200757,201566
62,1,201587,200746,948,201164,1889,201142,201586,2420,200757,201566
68,1,201587,200746,948,201164,1889,201142,201586,2420,201935,201566
82,1,201587,200746,948,201164,1889,201142,201586,2420,201935,201953
83,1,201967,200746,948,201164,1889,201142,201586,2420,201935,201953
84,1,201967,200746,202083,201164,1889,201142,201586,2420,201935,201953
90,1,201967,200746,202083,201164,1889,201142,201586,201161,201935,201953
98,1,201967,200746,202083,201164,202356,201142,201586,201161,201935,201953
120,1,201967,200746,202083,201164,202356,200757,201586,201161,201935,201953
121,1,201967,200746,202083,201164,202356,200757,201586,201566,201935,201953
130,2,200746,201164,201967,202083,202356,2420,201566,201935,201953,201591
148,2,200746,200750,201967,202083,202356,2420,201566,201935,201953,201591
149,2,948,200750,201967,202083,202356,2420,201566,201935,201953,201591
168,2,948,200750,201967,202083,1889,2420,201566,201935,201953,201591
181,2,948,200750,201967,202083,1889,2420,201566,201935,201142,201591
182,2,948,200750,201967,201587,1889,2420,201566,201935,201142,201591
200,2,948,200750,201967,201587,1889,2420,201566,201935,201142,201586
201,2,948,200750,200746,201587,1889,2420,201566,201935,201142,201586
234,2,948,200750,200746,201587,1889,2420,201566,200757,201142,201586
235,2,1752,200750,200746,201587,1889,2420,201566,200757,201142,201586
242,2,1752,200750,200746,201587,1889,201591,201566,200757,201142,201586
243,2,1752,200750,200746,201587,1889,201591,201566,200757,201935,201586
250,2,1752,200750,200746,201587,1889,201591,201566,200757,201953,201586
256,2,1752,202083,200746,201587,1889,201591,201566,200757,201953,201586
262,2,948,202083,200746,201587,1889,201591,201566,200757,201953,201586
263,2,948,202083,200746,201587,1889,201591,201566,201935,201953,201586
264,2,948,202083,200746,201587,1889,201591,201566,201935,201142,201586
269,2,948,202083,200746,201587,1889,201591,201566,201935,200757,201586
270,2,200750,202083,200746,201587,1889,201591,201566,201935,200757,201586
276,3,201587,200746,948,200750,1889,201142,201586,2420,200757,201566
326,3,201587,200746,948,201164,1889,201142,201586,2420,200757,201566
341,3,201587,200746,948,201164,1889,201142,201586,201935,200757,201566
342,3,201587,200746,201967,201164,1889,201142,201586,201935,200757,201566
365,3,201587,200746,201967,201164,1889,201142,201586,201935,200757,201953
366,3,201587,200746,201967,201164,1889,201142,2420,201935,200757,201953
377,4,948,200750,201164,201967,202083,2420,200757,201566,201935,201953
390,4,948,200750,201164,201967,202083,2420,200757,201566,201142,201953
398,4,948,200750,201164,201967,202083,2420,200757,201566,201142,201586
414,4,948,200750,201164,200746,202083,2420,200757,201566,201142,201586
420,4,948,200750,201164,200746,1889,2420,200757,201566,201142,201586
450,4,948,200750,201587,200746,1889,2420,200757,201566,201142,201586
461,4,948,200750,201587,200746,201164,2420,200757,201566,201142,201586
481,4,948,200750,201587,200746,201164,201935,200757,201566,201142,201586
494,4,202083,200750,201587,200746,201164,201935,200757,201566,201142,201586
503,4,1889,200750,201587,200746,201164,201935,200757,201566,201142,201586
