eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,201163,2405,101142,202361,101109,201587,200746,948,202083,1889
44,1,201163,2405,101142,202361,101109,201587,201967,948,202083,1889
66,1,201611,2405,101142,202361,101109,201587,201967,948,202083,1889
81,1,201611,2405,101142,201962,101109,201587,201967,948,202083,1889
88,1,201611,2405,200761,201962,101109,201587,201967,948,202083,1889
89,1,201611,2405,200761,201962,101109,201587,201967,948,202083,201988
98,1,201611,2405,200761,201962,101109,201164,201967,948,202083,201988
116,1,201611,101142,200761,201962,101109,201164,201967,948,202083,201988
118,1,201611,101142,200761,201962,101109,201164,201967,2038,202083,201988
120,1,202361,101142,200761,201962,101109,201164,201967,2038,202083,201988
148,2,201163,101142,202361,201962,200761,201587,201967,201988,201164,2038
164,2,201163,101142,202361,201962,201611,201587,201967,201988,201164,2038
165,2,201163,101142,202361,201962,201611,201587,201967,201988,201164,200746
173,2,201163,101142,202361,201962,201611,201587,948,201988,201164,200746
182,2,201163,101142,202361,201962,201611,201587,948,1889,201164,200746
185,2,201163,101142,202361,201962,201611,201587,948,1889,202083,200746
186,2,201163,101142,202361,201962,2405,201587,948,1889,202083,200746
198,2,201163,101142,202361,101109,2405,201587,948,1889,202083,200746
199,2,201163,200761,202361,101109,2405,201587,948,1889,202083,200746
200,2,201163,200761,202361,101109,2405,201587,948,1889,202083,201967
209,2,201163,200761,202361,101109,2405,201587,948,1889,202083,201164
226,2,201163,201611,202361,101109,2405,201587,948,1889,202083,201164
244,2,200761,201611,202361,101109,2405,201587,948,1889,202083,201164
268,3,201163,2405,101142,202361,101109,201587,200746,948,202083,1889
330,3,201163,2405,101142,202361,101109,201587,200746,948,201164,1889
338,3,201962,2405,101142,202361,101109,201587,200746,948,201164,1889
347,3,201962,2405,101142,201611,101109,201587,200746,948,201164,1889
365,3,201962,2405,101142,201611,101109,201587,200746,948,201164,201988
366,3,201962,200761,101142,201611,101109,201587,200746,948,201164,201988
367,3,201962,200761,101142,201611,101109,201587,200746,201967,201164,201988
379,3,201962,200761,101142,201611,101109,201587,2038,201967,201164,201988
389,4,201163,202361,201611,201962,200761,202083,201967,201988,201164,2038
398,4,201163,202361,201611,201962,200761,202083,201967,201988,201164,200746
400,4,201163,202361,201611,201962,101142,202083,201967,201988,201164,200746
426,4,201163,202361,2405,201962,101142,202083,201967,201988,201164,200746
427,4,201163,202361,2405,101109,101142,202083,201967,201988,201164,200746
428,4,201163,202361,2405,101109,101142,1889,201967,201988,201164,200746
429,4,201163,202361,2405,101109,101142,1889,201587,201988,201164,200746
430,4,201163,202361,2405,101109,101142,1889,201587,948,201164,200746
487,4,201163,202361,2405,101109,101142,1889,201587,202083,201164,200746
488,4,201163,202361,2405,101109,101142,201988,201587,202083,201164,200746
