eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,201949,201595,202334,201942,201573,2568,201601,2400,2422,201943
58,1,201949,201595,202334,201942,201573,2568,202336,2400,2422,201943
76,1,201949,201595,202334,201942,201573,2568,202336,101141,2422,201943
79,1,201153,201595,202334,201942,201573,2568,202336,101141,2422,201943
92,1,201153,201582,202334,201942,201573,2568,202336,101141,2422,201943
103,1,201153,201582,202334,201942,201573,2568,202336,101141,2422,2039
104,1,201153,201582,202334,201942,201573,2072,202336,101141,2422,2039
120,1,201153,201582,202334,201942,201949,2072,202336,101141,2422,2039
125,1,201153,202374,202334,201942,201949,2072,202336,101141,2422,2039
133,2,201949,202334,201942,201153,202374,2400,101141,2072,1863,201604
139,2,201949,202334,201942,201153,202374,2400,201601,2072,1863,201604
170,2,201949,202334,201595,201153,202374,2400,201601,2072,1863,201604
171,2,201949,201573,201595,201153,202374,2400,201601,2072,1863,201604
200,2,201949,201573,201595,201153,201582,2400,201601,2072,1863,201604
201,2,201949,201573,201595,201153,201582,2400,2568,2072,1863,201604
202,2,201949,201573,201595,201153,201582,2400,2568,1894,1863,201604
207,2,201949,201573,201595,201153,201582,2400,2568,1894,201943,201604
223,2,201942,201573,201595,201153,201582,2400,2568,1894,201943,201604
224,2,201942,201573,201595,201153,202334,2400,2568,1894,201943,201604
227,2,201942,201573,201595,201153,202334,2400,2568,1894,201943,2422
266,2,201942,201573,201595,201153,202334,101141,2568,1894,201943,2422
272,2,201942,201573,201949,201153,202334,101141,2568,1894,201943,2422
280,3,201949,201595,202334,201942,201573,2568,201601,2400,2422,201943
307,3,201949,201595,202334,201153,201573,2568,201601,2400,2422,201943
353,3,201949,201595,202334,201153,201573,2568,101141,2400,2422,201943
354,3,201942,201595,202334,201153,201573,2568,101141,2400,2422,201943
355,3,201942,201582,202334,201153,201573,2568,101141,2400,2422,201943
362,3,201942,201582,202334,201153,201573,2072,101141,2400,2422,201943
371,3,201942,201582,202334,201153,201573,2072,101141,202336,2422,201943
386,3,201942,201582,202334,201153,201949,2072,101141,202336,2422,201943
392,3,201942,201582,202334,201153,201949,2072,101141,202336,2039,201943
408,4,201949,201595,201942,201573,201582,201943,202336,101141,2039,2072
434,4,201949,201595,201942,201573,201582,201943,2400,101141,2039,2072
435,4,201949,201595,201942,201573,201582,201943,2400,101141,2039,2422
436,4,201949,201595,201942,201573,202334,201943,2400,101141,2039,2422
480,4,201949,201582,201942,201573,202334,201943,2400,101141,2039,2422
532,4,201949,201582,201942,201573,202334,201943,2400,101141,2568,2422
