eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,201603,101161,200745,201942,101181,201563,201567,2545,201147,2557
32,1,201603,202334,200745,201942,101181,201563,201567,2545,201147,2557
73,1,201603,201582,200745,201942,101181,201563,201567,2545,201147,2557
85,1,201603,201582,200745,201942,101181,201563,201567,2545,202325,2557
86,1,201603,201582,200745,201942,201573,201563,201567,2545,202325,2557
90,1,201603,201582,200745,201942,201573,201563,201567,2545,202325,201938
108,1,201603,201582,201234,201942,201573,201563,201567,2545,202325,201938
109,1,202334,201582,201234,201942,201573,201563,201567,2545,202325,201938
117,1,202334,201582,201234,201942,201573,201563,201229,2545,202325,201938
118,1,202334,201582,201234,201942,201573,101110,201229,2545,202325,201938
129,1,202334,201595,201234,201942,201573,101110,201229,2545,202325,201938
135,1,202334,201595,201234,201942,201573,101110,201229,201593,202325,201938
144,2,201603,202334,201573,201234,201595,202325,201938,201229,101110,201593
165,2,201603,202334,201573,201234,200745,202325,201938,201229,101110,201593
177,2,201603,101181,201573,201234,200745,202325,201938,201229,101110,201593
178,2,201603,101181,201573,101161,200745,202325,201938,201229,101110,201593
197,2,201603,101181,201573,101161,200745,202325,201938,201567,101110,201593
198,2,201603,101181,201573,101161,200745,202325,201938,201567,101110,2545
210,2,201603,101181,201942,101161,200745,202325,201938,201567,101110,2545
211,2,201603,101181,201942,101161,200745,202325,201938,201567,201563,2545
238,2,201603,101181,201942,201234,200745,202325,201938,201567,201563,2545
239,2,202334,101181,201942,201234,200745,202325,201938,201567,201563,2545
244,2,202334,101181,201942,201234,101161,202325,201938,201567,201563,2545
250,2,202334,201573,201942,201234,101161,202325,201938,201567,201563,2545
257,2,202334,201573,201942,201234,101161,202325,201938,201229,201563,2545
258,2,202334,201573,201942,201234,101161,202325,201938,201229,201563,201593
261,2,202334,201573,201942,101181,101161,202325,201938,201229,201563,201593
262,2,200745,201573,201942,101181,101161,202325,201938,201229,201563,201593
273,2,200745,201573,201942,101181,101161,202325,2557,201229,201563,201593
290,3,201603,101161,200745,201942,101181,201563,201567,2545,201147,2557
332,3,202334,101161,200745,201942,101181,201563,201567,2545,201147,2557
355,3,202334,201234,200745,201942,101181,201563,201567,2545,201147,2557
362,3,202334,201234,200745,201942,101181,201563,201567,2545,202325,2557
384,3,202334,201234,201582,201942,101181,201563,201567,2545,202325,2557
397,3,202334,201234,201582,201942,201573,201563,201567,2545,202325,2557
403,3,202334,201234,201582,201942,201573,201563,201567,2545,202325,201938
404,3,202334,201234,201582,201942,201573,101110,201567,2545,202325,201938
420,3,202334,201234,201582,201942,201573,101110,201229,2545,202325,201938
421,3,202334,201234,201582,201603,201573,101110,201229,2545,202325,201938
429,3,200745,201234,201582,201603,201573,101110,201229,2545,202325,201938
432,3,200745,201234,201582,201603,201573,101110,201229,201593,202325,201938
459,4,201603,101161,200745,201942,101181,202325,201938,201229,101110,201593
499,4,201603,202334,200745,201942,101181,202325,201938,201229,101110,201593
500,4,201603,202334,200745,201942,101181,201961,201938,201229,101110,201593
504,4,201603,202334,200745,201942,201573,201961,201938,201229,101110,201593
505,4,201153,202334,200745,201942,201573,201961,201938,201229,101110,201593
513,4,201153,202334,200745,201234,201573,201961,201938,201229,101110,201593
514,4,201153,202334,202374,201234,201573,201961,201938,201229,101110,201593
529,4,201153,202334,202374,201234,201573,201961,2742,201229,101110,201593
578,4,201153,202334,202374,201234,201582,201961,2742,201229,101110,201593
