GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021400782,1610612760,OKC,Oklahoma City,201142,Kevin Durant,F,,11:59,3,4,0.75,0,1,0.0,2,2,1.0,0,0,0,2,1,0,1,1,8,20.0
0021400782,1610612760,OKC,Oklahoma City,201586,Serge Ibaka,F,,9:53,2,4,0.5,1,1,1.0,0,0,0.0,1,4,5,0,1,3,0,1,5,14.0
0021400782,1610612760,OKC,Oklahoma City,2570,Kendrick Perkins,C,,7:04,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,10.0
0021400782,1610612760,OKC,Oklahoma City,203460,Andre Roberson,G,,8:35,4,4,1.0,1,1,1.0,0,0,0.0,0,2,2,1,0,1,0,1,9,10.0
0021400782,1610612760,OKC,Oklahoma City,201566,Russell Westbrook,G,,10:13,3,6,0.5,0,1,0.0,4,4,1.0,0,2,2,2,0,0,1,0,10,16.0
0021400782,1610612760,OKC,Oklahoma City,2555,Nick Collison,,,4:55,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,10.0
0021400782,1610612760,OKC,Oklahoma City,203079,Dion Waiters,,,3:36,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,10.0
0021400782,1610612760,OKC,Oklahoma City,203956,Mitch McGary,,,2:06,1,1,1.0,0,0,0.0,2,2,1.0,1,1,2,0,0,0,0,0,4,6.0
0021400782,1610612760,OKC,Oklahoma City,202704,Reggie Jackson,,,1:34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,4.0
0021400782,1610612743,DEN,Denver,201163,Wilson Chandler,F,,9:29,1,5,0.2,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-13.0
0021400782,1610612743,DEN,Denver,202702,Kenneth Faried,F,,8:23,1,3,0.333,0,0,0.0,2,2,1.0,1,3,4,1,0,0,0,0,4,-10.0
0021400782,1610612743,DEN,Denver,203994,Jusuf Nurkic,C,,7:04,3,6,0.5,0,0,0.0,1,2,0.5,2,1,3,0,1,0,1,0,7,-10.0
0021400782,1610612743,DEN,Denver,201167,Arron Afflalo,G,,11:59,1,3,0.333,0,1,0.0,1,2,0.5,1,0,1,0,0,0,0,1,3,-20.0
0021400782,1610612743,DEN,Denver,201951,Ty Lawson,G,,9:53,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,3,0,0,1,2,0,-14.0
0021400782,1610612743,DEN,Denver,201581,JJ Hickson,,,4:55,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,1,2,-10.0
0021400782,1610612743,DEN,Denver,201589,Darrell Arthur,,,3:36,0,1,0.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,0,0,-10.0
0021400782,1610612743,DEN,Denver,201568,Danilo Gallinari,,,2:30,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-7.0
0021400782,1610612743,DEN,Denver,200751,Randy Foye,,,2:06,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-6.0
