GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021400975,1610612765,DET,Detroit,2406,Caron Butler,F,,7:34,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,1,3,-1.0
0021400975,1610612765,DET,Detroit,202328,Greg Monroe,F,,8:55,3,4,0.75,0,0,0.0,1,1,1.0,0,2,2,1,1,0,2,0,7,-7.0
0021400975,1610612765,DET,Detroit,203083,Andre Drummond,C,,11:56,3,8,0.375,0,0,0.0,0,2,0.0,3,2,5,0,0,0,0,1,6,-11.0
0021400975,1610612765,DET,Detroit,203484,Kentavious Caldwell-Pope,G,,7:59,1,4,0.25,0,2,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,-1.0
0021400975,1610612765,DET,Detroit,202704,Reggie Jackson,G,,11:27,2,3,0.667,0,0,0.0,0,0,0.0,1,2,3,6,0,0,0,0,4,-8.0
0021400975,1610612765,DET,Detroit,2419,Tayshaun Prince,,,4:22,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-10.0
0021400975,1610612765,DET,Detroit,201975,Jodie Meeks,,,3:57,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-10.0
0021400975,1610612765,DET,Detroit,201229,Anthony Tolliver,,,3:01,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-4.0
0021400975,1610612765,DET,Detroit,203915,Spencer Dinwiddie,,,0:28,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3.0
0021400975,1610612757,POR,Portland,201587,Nicolas Batum,F,,7:59,0,1,0.0,0,0,0.0,2,2,1.0,0,3,3,1,0,0,0,1,2,1.0
0021400975,1610612757,POR,Portland,200746,LaMarcus Aldridge,F,,11:56,4,7,0.571,1,1,1.0,1,1,1.0,1,1,2,0,0,0,1,0,10,11.0
0021400975,1610612757,POR,Portland,201577,Robin Lopez,C,,7:21,1,3,0.333,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,-1.0
0021400975,1610612757,POR,Portland,201167,Arron Afflalo,G,,7:21,2,3,0.667,1,1,1.0,1,1,1.0,0,1,1,0,0,0,0,0,6,-1.0
0021400975,1610612757,POR,Portland,203081,Damian Lillard,G,,11:56,5,7,0.714,3,4,0.75,0,0,0.0,0,0,0,4,0,0,0,0,13,11.0
0021400975,1610612757,POR,Portland,203468,CJ McCollum,,,4:35,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,0,2,12.0
0021400975,1610612757,POR,Portland,2549,Chris Kaman,,,4:35,0,0,0.0,0,0,0.0,0,0,0.0,2,2,4,0,0,0,0,1,0,12.0
0021400975,1610612757,POR,Portland,2748,Dorell Wright,,,3:57,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,10.0
