GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021800179,1610612755,PHI,Philadelphia,200755,JJ Redick,F,,7:51,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,1,2,-2.0
0021800179,1610612755,PHI,Philadelphia,1629013,Landry Shamet,F,,8:46,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,1,0,0,2,1,0,-12.0
0021800179,1610612755,PHI,Philadelphia,203954,Joel Embiid,C,,8:58,1,4,0.25,0,1,0.0,0,0,0.0,1,4,5,1,0,0,3,2,2,0.0
0021800179,1610612755,PHI,Philadelphia,1628365,Markelle Fultz,G,,4:56,1,1,1.0,0,0,0.0,0,1,0.0,0,0,0,0,1,1,0,0,2,-7.0
0021800179,1610612755,PHI,Philadelphia,1627732,Ben Simmons,G,,8:46,3,4,0.75,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,0,6,-12.0
0021800179,1610612755,PHI,Philadelphia,101161,Amir Johnson,,,2:57,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-7.0
0021800179,1610612755,PHI,Philadelphia,1627788,Furkan Korkmaz,,,7:13,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,0,0,0,2,0,3,0.0
0021800179,1610612755,PHI,Philadelphia,204456,T.J. McConnell,,,6:59,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,3,0,0,1,0,2,0.0
0021800179,1610612755,PHI,Philadelphia,1628413,Jonah Bolden,,,3:09,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,5.0
0021800179,1610612763,MEM,Memphis,203937,Kyle Anderson,F,,7:45,2,2,1.0,0,0,0.0,0,0,0.0,1,4,5,1,0,1,0,0,4,6.0
0021800179,1610612763,MEM,Memphis,1628991,Jaren Jackson Jr.,F,,9:16,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,9.0
0021800179,1610612763,MEM,Memphis,201188,Marc Gasol,C,,9:48,1,4,0.25,1,2,0.5,0,0,0.0,0,1,1,3,0,0,0,0,3,10.0
0021800179,1610612763,MEM,Memphis,202066,Garrett Temple,G,,8:57,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,5.0
0021800179,1610612763,MEM,Memphis,201144,Mike Conley,G,,7:39,6,8,0.75,1,3,0.333,0,0,0.0,0,0,0,0,2,0,1,0,13,14.0
0021800179,1610612763,MEM,Memphis,202714,Shelvin Mack,,,5:42,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2.0
0021800179,1610612763,MEM,Memphis,1627782,Wayne Selden,,,4:46,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-5.0
0021800179,1610612763,MEM,Memphis,202705,MarShon Brooks,,,5:42,1,4,0.25,0,2,0.0,0,0,0.0,1,0,1,0,0,0,2,1,2,-2.0
