GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021800947,1610612752,NYK,New York,1628995,Kevin Knox II,F,,9:53,0,2,0.0,0,0,0.0,1,2,0.5,0,2,2,0,0,0,0,0,1,12.0
0021800947,1610612752,NYK,New York,203943,Noah Vonleh,C,,9:04,4,5,0.8,1,2,0.5,1,1,1.0,0,6,6,1,0,1,1,3,10,12.0
0021800947,1610612752,NYK,New York,1628422,Damyean Dotson,G,,11:55,3,6,0.5,3,5,0.6,1,2,0.5,0,1,1,0,1,0,0,0,10,13.0
0021800947,1610612752,NYK,New York,1628372,Dennis Smith Jr.,G,,7:37,1,4,0.25,0,2,0.0,1,2,0.5,0,0,0,2,0,0,0,0,3,7.0
0021800947,1610612752,NYK,New York,1629019,Allonzo Trier,,,2:02,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,1.0
0021800947,1610612752,NYK,New York,1629011,Mitchell Robinson,,,2:51,1,2,0.5,0,0,0.0,0,0,0.0,3,1,4,1,0,0,0,0,2,1.0
0021800947,1610612752,NYK,New York,1626144,Emmanuel Mudiay,,,4:18,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,0,6.0
0021800947,1610612752,NYK,New York,1628436,Luke Kornet,,,11:55,0,2,0.0,0,1,0.0,3,3,1.0,0,1,1,1,1,1,0,0,3,13.0
0021800947,1610612746,LAC,LA,1629013,Landry Shamet,F,,8:55,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-14.0
0021800947,1610612746,LAC,LA,201568,Danilo Gallinari,F,,7:37,2,5,0.4,1,2,0.5,0,0,0.0,1,1,2,1,0,0,1,1,5,-7.0
0021800947,1610612746,LAC,LA,1627826,Ivica Zubac,C,,4:02,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,2,0,-4.0
0021800947,1610612746,LAC,LA,201976,Patrick Beverley,G,,8:25,1,1,1.0,1,1,1.0,0,0,0.0,0,3,3,0,0,0,1,2,3,-10.0
0021800947,1610612746,LAC,LA,1628983,Shai Gilgeous-Alexander,G,,6:37,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,2,-7.0
0021800947,1610612746,LAC,LA,101150,Lou Williams,,,5:18,2,5,0.4,1,3,0.333,2,2,1.0,0,1,1,0,0,0,0,0,7,-6.0
0021800947,1610612746,LAC,LA,1626149,Montrezl Harrell,,,7:53,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,2,0,0,-9.0
0021800947,1610612746,LAC,LA,203210,JaMychal Green,,,4:18,1,4,0.25,0,1,0.0,0,0,0.0,1,1,2,0,0,0,0,1,2,-6.0
0021800947,1610612746,LAC,LA,202066,Garrett Temple,,,3:30,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,2,0,-3.0
0021800947,1610612746,LAC,LA,1627820,Tyrone Wallace,,,3:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,1.0
