EVENTNUM,PERIOD,AWAY_1,AWAY_2,AWAY_3,AWAY_4,AWAY_5,HOME_1,HOME_2,HOME_3,HOME_4,HOME_5
0,1,1627775,203110,2585,202691,201939,201569,2772,203991,201976,201935
55,1,1627775,203110,2585,202691,201939,201569,2772,203991,101150,201935
56,1,203949,203110,2585,202691,201939,201569,2772,203991,101150,201935
57,1,203949,203110,2738,202691,201939,201569,2772,203991,101150,201935
65,1,203949,203110,2738,202691,201939,1626155,2772,203991,101150,201935
66,1,203949,203110,2738,2733,201939,1626155,2772,203991,101150,201935
79,1,203949,203110,2738,2733,201939,1626155,2772,2403,101150,201935
102,1,203949,2440,2738,2733,201939,1626155,2772,2403,101150,201935
103,1,2561,2440,2738,2733,201939,1626155,2772,2403,101150,201935
110,1,2561,2440,2738,2733,203110,1626155,2772,2403,101150,201935
111,1,203546,2440,2738,2733,203110,1626155,2772,2403,101150,201935
115,2,202691,2738,2440,2561,203546,201569,201976,101150,1626155,2403
166,2,202691,2738,2440,2561,203546,201569,2772,101150,1626155,2403
167,2,202691,2738,2440,2561,203546,201569,2772,101150,201935,2403
168,2,202691,2738,2440,2561,203546,201569,2772,101150,201935,203991
169,2,202691,2738,2440,203110,203546,201569,2772,101150,201935,203991
170,2,202691,2585,2440,203110,203546,201569,2772,101150,201935,203991
179,2,201939,2585,2440,203110,203546,201569,2772,101150,201935,203991
180,2,201939,2585,2733,203110,203546,201569,2772,101150,201935,203991
222,2,201939,2738,2733,203110,203546,201569,2772,101150,201935,203991
223,2,201939,2738,2733,203110,203546,201569,2772,101150,201935,2403
224,2,201939,2738,2733,203110,202691,201569,2772,101150,201935,2403
242,2,201939,2738,2733,203110,202691,201569,2772,201976,201935,2403
243,2,201939,2738,2440,203110,202691,201569,2772,201976,201935,2403
276,2,1627775,2738,2440,203110,202691,201569,2772,201976,201935,2403
282,2,1627775,2738,2561,203110,202691,201569,2772,201976,201935,2403
285,2,1627775,2738,2561,203110,2733,201569,2772,201976,201935,2403
290,3,1627775,203110,2585,202691,201939,201569,2772,203991,201976,201935
304,3,1627775,2440,2585,202691,201939,201569,2772,203991,201976,201935
343,3,201580,2440,2585,202691,201939,201569,2772,203991,201976,201935
344,3,201580,2440,2738,202691,201939,201569,2772,203991,201976,201935
367,3,201580,2733,2738,202691,201939,201569,2772,203991,201976,201935
368,3,201580,2733,2738,202691,201939,201569,2772,2403,201976,201935
369,3,201580,2733,2738,202691,201939,201569,2772,2403,101150,201935
390,3,201580,2733,2738,202691,203110,201569,2772,2403,101150,201935
392,3,201580,2733,2738,202691,203110,1626155,2772,2403,101150,201935
443,4,203110,201939,2738,2561,203546,201569,203991,201976,101150,1626155
454,4,203110,201939,2738,2561,203546,201569,203991,201976,101150,2772
482,4,203110,202691,2738,2561,203546,201569,203991,201976,101150,2772
489,4,203110,202691,2738,2561,203546,201569,203991,201935,101150,2772
490,4,203110,202691,2440,2561,203546,201569,203991,201935,101150,2772
491,4,2733,202691,2440,2561,203546,201569,203991,201935,101150,2772
518,4,2733,202691,2440,2561,203546,201976,203991,201935,101150,2772
523,4,2733,202691,2440,203110,203546,201976,203991,201935,101150,2772
541,4,2738,202691,2440,203110,203546,201976,203991,201935,101150,2772
542,4,2738,202691,2440,203110,201939,201976,203991,201935,101150,2772
