eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,203585,201949,202355,1626196,201609,201960,201586,202685,201942,200768
27,1,203585,201949,203186,1626196,201609,201960,201586,202685,201942,200768
79,1,203585,201949,203186,1626196,204020,201960,201586,202685,201942,200768
89,1,203585,201949,203186,1626196,204020,201960,201586,202685,201942,202709
101,1,203585,201949,203186,1626196,204020,202335,201586,202685,201942,202709
102,1,203585,1627855,203186,1626196,204020,202335,201586,202685,201942,202709
106,1,203585,1627855,203186,1626196,204020,202335,201586,200782,201942,202709
116,1,201609,1627855,203186,1626196,204020,202335,201586,200782,201942,202709
118,1,201609,1627855,203186,1626196,204020,202335,202685,200782,201942,202709
148,2,201949,202355,201609,204020,201961,202685,200768,202709,202335,200782
183,2,201949,202355,201609,204020,201961,201586,200768,202709,202335,200782
190,2,201949,202355,201609,203585,201961,201586,200768,202709,202335,200782
209,2,201949,202355,201609,203585,201961,201586,200768,201942,202335,200782
210,2,201949,1627855,201609,203585,201961,201586,200768,201942,202335,200782
211,2,201949,1627855,201609,203585,1626196,201586,200768,201942,202335,200782
216,2,201949,1627855,204020,203585,1626196,201586,200768,201942,202335,200782
238,2,201949,1627855,204020,203585,1626196,201586,200768,201942,201960,200782
239,2,201949,1627855,204020,203585,1626196,201586,200768,201942,201960,1626153
249,2,203186,1627855,204020,203585,1626196,201586,200768,201942,201960,1626153
256,2,203186,1627855,204020,203585,1626196,201586,202709,201942,201960,1626153
257,2,203186,1627855,201609,203585,1626196,201586,202709,201942,201960,1626153
258,2,203186,1627855,201609,203585,1626196,202685,202709,201942,201960,1626153
267,2,203186,201949,201609,203585,1626196,202685,202709,201942,201960,1626153
281,2,203186,201949,201609,203585,1626196,201586,202709,201942,201960,1626153
282,2,203186,201949,201609,203585,201961,201586,202709,201942,201960,1626153
283,2,1627855,201949,201609,203585,201961,201586,202709,201942,201960,1626153
303,3,203585,201949,202355,1626196,201609,201960,201586,202685,201942,200768
362,3,203585,201949,202355,1626196,204020,201960,201586,202685,201942,200768
370,3,203585,1627855,202355,1626196,204020,201960,201586,202685,201942,200768
379,3,203585,1627855,202355,1626196,204020,201960,201586,200782,201942,200768
380,3,203585,1627855,202355,1626196,204020,201960,201586,200782,201942,202709
390,3,201961,1627855,202355,1626196,204020,201960,201586,200782,201942,202709
391,3,201961,1627855,202355,1626196,204020,201960,1627751,200782,201942,202709
401,3,201961,1627855,202355,1626196,204020,202335,1627751,200782,201942,202709
423,3,201961,1627855,202355,203585,204020,202335,1627751,200782,201942,202709
424,3,201961,1627855,201949,203585,204020,202335,1627751,200782,201942,202709
429,4,201949,202355,201609,204020,201961,202685,200768,202709,202335,200782
442,4,201949,203186,201609,204020,201961,202685,200768,202709,202335,200782
485,4,201949,203186,201609,204020,201961,202685,200768,201942,202335,200782
486,4,201949,203186,201609,204020,201961,201586,200768,201942,202335,200782
487,4,201949,203186,201609,1626196,201961,201586,200768,201942,202335,200782
498,4,201949,202355,201609,1626196,201961,201586,200768,201942,202335,200782
512,4,201949,202355,201609,1626196,201961,201586,200768,201942,202709,200782
534,4,201949,202355,201609,1626196,204020,201586,200768,201942,202709,200782
549,4,201949,202355,201609,1626196,204020,202685,200768,201942,202709,200782
574,4,201949,201961,201609,1626196,204020,202685,200768,201942,202709,200782
575,4,201949,201961,201609,1626196,204020,202335,200768,201942,202709,200782
583,4,201949,201961,203585,1626196,204020,202335,200768,201942,202709,200782
584,4,201949,202355,203585,1626196,204020,202335,200768,201942,202709,200782
589,4,201949,202355,201609,1626196,204020,202335,200768,201942,202709,200782
