eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,203524,201967,203076,1627741,201950,203952,203476,1626157,201575,201937
59,1,203524,201967,203076,204038,201950,203952,203476,1626157,201575,201937
72,1,203524,201967,203076,204038,201950,203952,203476,1626157,203498,201937
73,1,203524,202700,203076,204038,201950,203952,203476,1626157,203498,201937
86,1,203524,202700,203076,204038,201950,203952,202357,1626157,203498,201937
87,1,203524,202700,203076,204038,204025,203952,202357,1626157,203498,201937
95,1,203524,202700,203076,204038,204025,203952,202357,1626157,203498,1627739
96,1,203524,202700,201600,204038,204025,203952,202357,1626157,203498,1627739
120,2,201967,204038,202700,204025,201600,203498,202357,1627739,202362,202332
146,2,201967,204038,202700,204025,203076,203498,202357,1627739,202362,202332
156,2,201967,204038,202700,204025,203076,203498,202357,1627739,202362,203476
176,2,201967,204038,202700,204025,203076,203498,202357,201937,202362,203476
184,2,201967,201950,202700,204025,203076,203498,202357,201937,202362,203476
185,2,201967,201950,202700,204025,203076,203498,1626157,201937,202362,203476
194,2,201967,201950,202700,204025,203076,203952,1626157,201937,202362,203476
217,2,201967,201950,202700,204025,203076,203952,1626157,201937,201575,203476
218,2,201967,201950,201600,204025,203076,203952,1626157,201937,201575,203476
230,2,201967,201950,203524,204025,203076,203952,1626157,201937,201575,203476
255,2,201967,201950,203524,204025,203076,203952,1626157,201937,201575,202357
256,2,201967,201950,203524,204025,202700,203952,1626157,201937,201575,202357
293,3,203524,201967,203076,1627741,201950,203952,203476,1626157,201575,201937
337,3,203524,201967,203076,1627741,201950,203952,203498,1626157,201575,201937
350,3,203524,201967,203076,1627741,201950,203952,203498,203476,201575,201937
384,3,204038,201967,203076,1627741,201950,203952,203498,203476,201575,201937
396,3,204038,201967,202700,1627741,201950,203952,203498,203476,201575,201937
407,4,203524,1627741,204038,202700,204025,1626157,203498,202357,1627739,202362
428,4,203524,1627741,204038,202700,204025,1626157,203498,1626145,1627739,202362
440,4,203524,201950,204038,202700,204025,1626157,203498,1626145,1627739,202362
446,4,203524,201950,204038,202700,204025,1626157,203498,1626145,201937,202362
459,4,203524,201950,204038,203076,204025,1626157,203498,1626145,201937,202362
460,4,203524,201950,204038,203076,204025,1626157,203498,1626145,201937,203952
479,4,203524,201950,204038,203076,201967,1626157,203498,1626145,201937,203952
483,4,203524,201950,204038,203076,201967,1626157,203476,1626145,201937,203952
