EVENTNUM,PERIOD,AWAY_1,AWAY_2,AWAY_3,AWAY_4,AWAY_5,HOME_1,HOME_2,HOME_3,HOME_4,HOME_5
3,1,202699,202694,203083,203484,202704,203952,203476,1626157,203897,201937
34,1,202720,202694,203083,203484,202704,203952,203476,1626157,203897,201937
62,1,202720,202694,203083,203484,202397,203952,203476,1626157,203897,201937
72,1,202720,202694,203083,203484,202397,203952,203476,1626157,203498,201937
83,1,202720,202694,203083,203484,202397,203952,203476,1626157,203498,1627739
84,1,202720,202694,203083,203484,202397,203952,203476,203940,203498,1627739
92,1,202720,202694,203083,203484,202397,203952,202332,203940,203498,1627739
100,1,202720,202694,203382,203484,202397,203952,202332,203940,203498,1627739
120,2,202699,202720,202397,203382,1626199,203897,203498,1627739,203940,202332
132,2,202699,202720,202704,203382,1626199,203897,203498,1627739,203940,202332
151,2,202699,202720,202704,203382,1626199,203897,203498,1627739,203940,203476
159,2,202699,202720,202704,203382,1626199,203897,203498,1627739,1626157,203476
169,2,202699,202720,202704,203083,1626199,203897,203498,1627739,1626157,203476
186,2,202699,202720,202704,203083,203484,203897,203498,1627739,1626157,203476
187,2,202699,202694,202704,203083,203484,203897,203498,1627739,1626157,203476
188,2,202699,202694,202704,203083,203484,203897,203498,201937,1626157,203476
207,2,202699,202694,202397,203083,203484,203897,203498,201937,1626157,203476
208,2,202720,202694,202397,203083,203484,203897,203498,201937,1626157,203476
209,2,202720,202694,202397,203083,203484,203897,203952,201937,1626157,203476
243,3,202699,202694,203083,203484,202704,203952,203476,1626157,203897,201937
297,3,202699,202694,203382,203484,202704,203952,203476,1626157,203897,201937
298,3,202699,202694,203382,203484,202397,203952,203476,1626157,203897,201937
307,3,202699,202694,203382,203484,202397,203952,203476,1626157,203498,201937
319,3,202699,202694,203382,203484,202397,203952,202332,1626157,203498,201937
320,3,202699,202694,203382,203484,202397,203952,202332,1626157,203498,1627739
321,3,202699,202720,203382,203484,202397,203952,202332,1626157,203498,1627739
326,3,202699,202720,203382,203484,202397,203952,202332,203940,203498,1627739
354,4,202694,203484,202704,202720,203382,203897,1627739,203940,202332,201575
372,4,202694,1626199,202704,202720,203382,203897,1627739,203940,202332,201575
379,4,202694,1626199,202704,202720,203382,203897,1627739,1626157,202332,201575
386,4,202694,1626199,202704,202720,203382,203897,201937,1626157,202332,201575
392,4,202694,1626199,202704,202720,203083,203897,201937,1626157,202332,201575
429,4,202694,1626199,202704,202720,203083,1626145,201937,1626157,202332,201575
430,4,202694,1626199,202397,202720,203083,1626145,201937,1626157,202332,201575
431,4,202694,1626199,202397,202720,203083,1626145,201937,1626157,201941,201575
432,4,202694,1626199,202397,202720,203083,1626145,201937,203940,201941,201575
437,4,202694,1626199,202397,202720,203083,1626145,1627739,203940,201941,201575
444,4,202694,1626199,202397,202720,203083,1626145,1627739,202332,201941,201575
454,4,1626169,1626199,202397,202720,203083,1626145,1627739,202332,201941,201575
455,4,1626169,1626199,202397,202720,1627740,1626145,1627739,202332,201941,201575
456,4,1626169,1626199,202397,2757,1627740,1626145,1627739,202332,201941,201575
457,4,1626169,1626199,1626246,2757,1627740,1626145,1627739,202332,201941,201575
