EVENTNUM,PERIOD,AWAY_1,AWAY_2,AWAY_3,AWAY_4,AWAY_5,HOME_1,HOME_2,HOME_3,HOME_4,HOME_5
0,1,203460,1627734,203500,203506,201566,202331,202730,1626167,101139,201952
57,1,203460,1627734,203500,201627,201566,202331,202730,1626167,101139,201952
90,1,203460,203530,203500,201627,201566,202331,202730,1626167,101139,201952
92,1,203460,203530,203500,201627,201566,202331,202730,1626167,101145,201952
93,1,203460,203530,203500,201627,201566,203922,202730,1626167,101145,201952
101,1,203506,203530,203500,201627,201566,203922,202730,1626167,101145,201952
102,1,203506,203530,203924,201627,201566,203922,202730,1626167,101145,201952
103,1,203506,203530,203924,201627,201566,203922,202338,1626167,101145,201952
111,1,203506,203530,203924,201627,1626166,203922,202338,1626167,101145,201952
112,1,203506,203530,203924,201627,1626166,203922,202338,201155,101145,201952
113,1,203506,203530,203924,201627,1626166,203922,202338,201155,101145,2744
141,2,203506,201627,203530,203924,1626166,101145,203922,202338,201155,2744
154,2,203506,201627,203500,203924,1626166,101145,203922,202338,201155,2744
155,2,203506,203518,203500,203924,1626166,101145,203922,202338,201155,2744
174,2,203506,203518,203500,203924,201566,101145,203922,202338,201155,2744
190,2,1626166,203518,203500,203924,201566,101145,203922,202338,201155,2744
191,2,1626166,203518,203500,203924,201566,101145,202331,202338,201155,2744
192,2,1626166,203518,203500,203924,201566,101145,202331,202338,201155,1626167
193,2,1626166,203518,203500,203924,201566,101145,202331,202338,201952,1626167
194,2,1626166,203460,203500,203924,201566,101145,202331,202338,201952,1626167
205,2,1626166,203460,203500,203924,201566,101145,202331,101139,201952,1626167
212,2,1626166,203460,203500,203924,201566,202730,202331,101139,201952,1626167
225,2,203506,203460,203500,203924,201566,202730,202331,101139,201952,1626167
237,2,203506,203460,203500,203924,201566,202730,202331,203922,201952,1626167
251,2,203506,203460,203500,203530,201566,202730,202331,203922,201952,1626167
271,2,203506,203460,203500,203530,201566,202730,101145,203922,201952,1626167
285,3,203460,1627734,203500,203506,201566,202331,202730,1626167,101139,201952
316,3,203460,203530,203500,203506,201566,202331,202730,1626167,101139,201952
363,3,203460,203530,203500,201627,201566,202331,202730,1626167,101139,201952
364,3,203460,203530,203500,201627,201566,202331,202730,1626167,203922,201952
385,3,203460,203530,203924,201627,201566,202331,202730,1626167,203922,201952
404,3,203460,203530,203924,201627,201566,202331,202730,1626167,203922,201155
405,3,203460,203530,203924,201627,1626166,202331,202730,1626167,203922,201155
412,3,203460,203530,203924,201627,1626166,202331,202338,1626167,203922,201155
414,3,203460,203530,203924,201627,1626166,101145,202338,1626167,203922,201155
428,3,203460,203530,203924,201627,1626166,101145,202338,202730,203922,201155
429,3,203506,203530,203924,201627,1626166,101145,202338,202730,203922,201155
435,4,203506,201627,203530,203924,1626166,101145,203922,202338,201155,2744
439,4,203506,203518,203530,203924,1626166,101145,203922,202338,201155,2744
453,4,203506,203518,203500,203924,1626166,101145,203922,202338,201155,2744
463,4,203506,203518,203500,203924,201566,101145,203922,202338,201155,2744
464,4,203506,203518,203500,203924,201566,101145,202331,202338,201155,2744
470,4,203460,203518,203500,203924,201566,101145,202331,202338,201155,2744
474,4,203460,203518,203500,203924,201566,101145,202331,202730,201155,2744
475,4,203460,203518,203500,203924,201566,101145,202331,202730,201155,1626167
476,4,203460,203518,203500,203924,201566,101145,202331,202730,201952,1626167
482,4,203460,203506,203500,203924,201566,101145,202331,202730,201952,1626167
535,4,203460,203506,203500,203924,201566,101145,202331,203922,201952,1626167
536,4,203460,203506,203500,203924,201566,101139,202331,203922,201952,1626167
568,4,201627,203506,203500,203924,201566,101139,202331,203922,201952,1626167
569,4,201627,203506,203500,203924,201566,202730,202331,203922,201952,1626167
