eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,1627747,1626178,201572,200751,202391,202694,202720,203083,203484,202397
63,1,1627747,1626178,201572,200751,202391,202699,202720,203083,203484,202397
64,1,1627747,1626178,201572,200751,202391,202699,1626169,203083,203484,202397
84,1,203915,1626178,201572,200751,202391,202699,1626169,203083,203484,202397
85,1,203915,1627785,201572,200751,202391,202699,1626169,203083,203484,202397
86,1,203915,1627785,203120,200751,202391,202699,1626169,203083,203484,202397
87,1,203915,1627785,203120,202344,202391,202699,1626169,203083,203484,202397
88,1,203915,1627785,203120,202344,203909,202699,1626169,203083,203484,202397
89,1,203915,1627785,203120,202344,203909,202699,1626169,203382,203484,202397
90,1,203915,1627785,203120,202344,203909,202699,1626169,203382,203484,2757
127,2,203915,1627785,203120,202344,203909,202694,202699,1626169,203382,2757
151,2,203915,1627785,203120,1626178,203909,202694,202699,1626169,203382,2757
173,2,203915,203930,203120,1626178,203909,202694,202699,1626169,203382,2757
182,2,202391,203930,203120,1626178,203909,202694,202699,1626169,203382,2757
186,2,202391,203930,201572,1626178,203909,202694,202699,1626169,203382,2757
187,2,202391,203930,201572,1626178,203909,202694,202699,1626169,203083,2757
188,2,202391,203930,201572,1626178,203909,202694,202699,203484,203083,2757
193,2,202391,203930,201572,1626178,203909,202694,202699,203484,203083,202397
210,2,202391,203930,201572,1626178,203909,202694,202720,203484,203083,202397
211,2,202391,203930,201572,202344,203909,202694,202720,203484,203083,202397
212,2,202391,203930,201572,202344,1627747,202694,202720,203484,203083,202397
250,3,1627747,1626178,201572,200751,202391,202694,202720,203083,203484,202397
304,3,1627747,1626178,201572,203930,202391,202694,202720,203083,203484,202397
305,3,1627785,1626178,201572,203930,202391,202694,202720,203083,203484,202397
332,3,1627785,1626178,201572,203930,202391,203382,202720,203083,203484,202397
333,3,1627785,1626178,201572,203930,202391,203382,202699,203083,203484,202397
334,3,1627785,1626178,201572,203930,202391,203382,202699,1626169,203484,202397
335,3,1627785,203915,201572,203930,202391,203382,202699,1626169,203484,202397
336,3,1627785,203915,202344,203930,202391,203382,202699,1626169,203484,202397
337,3,1627785,203915,202344,203930,203120,203382,202699,1626169,203484,202397
349,3,1627785,203915,202344,203930,203120,203382,202699,1626169,203484,2757
366,4,203915,1627785,203120,202344,203930,202694,202699,203382,2757,1626199
374,4,203915,203909,203120,202344,203930,202694,202699,203382,2757,1626199
392,4,203915,203909,203120,202344,203930,202720,202699,203382,2757,1626199
393,4,203915,203909,203120,202344,203930,202720,202699,203083,2757,1626199
401,4,203915,203909,201572,202344,203930,202720,202699,203083,2757,1626199
408,4,203915,203909,201572,202344,203930,202720,202699,203083,202397,1626199
409,4,203915,202391,201572,202344,203930,202720,202699,203083,202397,1626199
421,4,203915,202391,201572,1627747,203930,202720,202699,203083,202397,1626199
422,4,1626178,202391,201572,1627747,203930,202720,202699,203083,202397,1626199
423,4,1626178,202391,201572,1627747,203930,202720,202699,203083,202397,203484
428,4,1626178,202391,201572,1627747,203930,202720,202694,203083,202397,203484
444,4,1626178,202391,201572,1627747,203915,202720,202694,203083,202397,203484
456,4,1626178,202391,201572,1627747,203915,202720,202694,203382,202397,203484
457,4,1626178,202391,201572,1627747,203930,202720,202694,203382,202397,203484
469,4,1626178,202391,201572,1627747,203915,202699,202694,203382,202397,203484
484,4,1626178,202391,201572,1627747,203915,202699,202694,203382,2757,203484
485,4,1626178,202391,202344,1627747,203915,202699,202694,203382,2757,203484
489,4,1626178,202391,202344,1627747,203915,202699,202694,203382,202397,203484
495,4,200751,202391,201572,1627747,203915,202699,202694,203382,202397,203484
496,4,200751,202391,201572,1627747,203120,202699,202694,203382,202397,203484
497,4,200751,202391,201572,1627747,203120,202699,202694,202720,202397,203484
