EVENTNUM,PERIOD,AWAY_1,AWAY_2,AWAY_3,AWAY_4,AWAY_5,HOME_1,HOME_2,HOME_3,HOME_4,HOME_5
0,1,201960,1627783,202685,201942,200768,200782,1627737,2199,1626164,202339
49,1,201960,1627783,202685,201942,200768,200782,203933,2199,1626164,202339
58,1,203082,1627783,202685,201942,200768,200782,203933,2199,1626164,202339
59,1,203082,202335,202685,201942,200768,200782,203933,2199,1626164,202339
74,1,203082,202335,202685,201942,200768,200782,203933,203458,1626164,202339
75,1,203082,202335,203512,201942,200768,200782,203933,203458,1626164,202339
82,1,203082,202335,203512,201942,202709,200782,203933,203458,1626164,202339
83,1,203082,202335,203512,201942,202709,200782,203933,203458,1626164,202688
94,1,203082,202335,203512,201942,202709,1627733,203933,203458,1626164,202688
109,1,203082,202335,203512,201942,202709,1627733,203933,203458,2571,202688
133,2,200768,203082,202335,203512,202709,203933,203458,202688,1627733,2571
155,2,200768,203082,201960,203512,202709,203933,203458,202688,1627733,2571
156,2,200768,203082,201960,203512,202709,203933,203458,1627755,1627733,2571
170,2,200768,203082,201960,203512,1626181,203933,203458,1627755,1627733,2571
171,2,200768,203082,201960,203512,1626181,1626164,203458,1627755,1627733,2571
172,2,200768,203082,201960,203512,1626181,1626164,203458,1627755,1627733,202339
195,2,200768,201942,201960,203512,1626181,1626164,203458,1627755,1627733,202339
196,2,200768,201942,201960,202685,1626181,1626164,203458,1627755,1627733,202339
220,2,200768,201942,201960,202685,1626181,1626164,2199,1627755,1627733,202339
221,2,200768,201942,201960,202685,1626181,1626164,2199,1627755,200782,202339
238,2,200768,201942,202709,202685,1626181,1626164,2199,1627755,200782,202339
239,2,1627783,201942,202709,202685,1626181,1626164,2199,1627755,200782,202339
265,3,201960,202685,201942,200768,203082,200782,1627737,2199,1626164,202339
325,3,201960,203512,201942,200768,203082,200782,1627737,2199,1626164,202339
326,3,201960,203512,201942,200768,1626181,200782,1627737,2199,1626164,202339
332,3,1627783,203512,201942,200768,1626181,200782,1627737,2199,1626164,202339
339,3,1627783,203512,201942,200768,1626181,203933,1627737,2199,1626164,202339
358,3,1627783,203512,201942,200768,1626181,203933,1627737,203458,1626164,202339
366,3,1627783,203512,201942,202709,1626181,203933,1627737,203458,1626164,202339
411,4,1627783,200768,203082,202709,1626181,1627737,1626164,202339,203933,203458
441,4,1627783,200768,203082,202709,1626181,200782,1626164,202339,203933,203458
435,4,1627783,200768,203082,202709,1626181,200782,1627755,202339,203933,203458
457,4,1627783,200768,203082,202709,1626181,200782,1627755,202688,203933,203458
466,4,1627783,200768,203082,202709,1626181,200782,1627755,202688,203933,2199
479,4,1627783,200768,203082,202709,201942,200782,1627755,202688,203933,2199
480,4,1627783,200768,203082,202709,201942,200782,1626164,202688,203933,2199
481,4,1627783,200768,203082,202709,201942,200782,1626164,202339,203933,2199
487,4,203512,200768,203082,202709,201942,200782,1626164,202339,203933,2199
