EVENTNUM,PERIOD,AWAY_1,AWAY_2,AWAY_3,AWAY_4,AWAY_5,HOME_1,HOME_2,HOME_3,HOME_4,HOME_5
1,1,201584,202498,204001,201565,1627758,203082,203932,202687,203095,203901
40,1,201584,202498,204001,201565,1626195,203082,203932,202687,203095,203901
60,1,201584,202498,204001,201565,1626195,203082,203932,202687,1626209,203901
81,1,201584,202498,204001,201565,1626195,203082,201145,202687,1626209,203901
82,1,201584,203200,204001,201565,1626195,203082,201145,202687,1626209,203901
83,1,1627851,203200,204001,201565,1626195,203082,201145,202687,1626209,203901
93,1,1627851,203200,204001,201565,1626195,203082,201145,202687,1626209,201571
111,1,1627851,203200,204001,1626184,1626195,203082,201145,202687,1626209,201571
112,1,1627851,203200,204001,1626184,1626195,201228,201145,202687,1626209,201571
113,1,1627851,203200,1627758,1626184,1626195,201228,201145,202687,1626209,201571
137,2,1627758,1626195,203200,1627851,1626184,1626209,201145,201571,201228,204014
156,2,1627758,1626195,201584,1627851,1626184,1626209,201145,201571,201228,204014
157,2,1627758,204001,201584,1627851,1626184,1626209,201145,201571,201228,204014
189,2,1627758,204001,201584,1627851,1626184,203095,201145,201571,201228,204014
190,2,1627758,204001,201584,1627851,1626184,203095,202687,201571,201228,204014
191,2,1627758,204001,201584,1627851,1626184,203095,202687,201571,201228,203932
197,2,201565,204001,201584,1627851,1626184,203095,202687,201571,201228,203932
201,2,201565,204001,201584,1627851,1626184,203095,202687,203901,201228,203932
202,2,201565,204001,201584,1627851,1626184,203095,202687,203901,203082,203932
208,2,201565,204001,201584,202498,1626184,203095,202687,203901,203082,203932
247,2,201565,204001,201584,1626195,1626184,203095,202687,203901,203082,203932
248,2,201565,204001,201584,1626195,1627758,203095,202687,203901,203082,203932
252,2,201565,204001,201584,1626195,1627758,203095,202687,203901,203082,201145
267,3,201584,202498,204001,201565,1627758,203082,203932,202687,203095,203901
306,3,201584,203200,204001,201565,1627758,203082,203932,202687,203095,203901
307,3,201584,203200,204001,201565,1626195,203082,203932,202687,203095,203901
322,3,201584,203200,1627851,201565,1626195,203082,203932,202687,203095,203901
328,3,201584,203200,1627851,201565,1626195,203082,201145,202687,203095,203901
350,3,201584,203200,1627851,201565,1626195,1626209,201145,202687,203095,203901
358,3,201584,203200,1627851,201565,1626195,1626209,201145,202687,203095,201571
359,3,201584,203200,1627851,201565,1626195,1626209,201145,202687,201228,201571
374,3,201584,203200,1627851,1626184,1626195,1626209,201145,202687,201228,201571
406,3,201584,203200,1627851,1626184,203124,1626209,201145,202687,201228,201571
415,4,201584,202498,203200,1626184,203124,202687,1626209,201145,201571,201228
427,4,201584,202498,203200,1626184,203124,202687,203095,201145,201571,201228
428,4,201584,202498,203200,1626184,203124,202687,203095,201145,203901,201228
429,4,201584,202498,203200,1626184,203124,202687,203095,201145,203901,203082
442,4,201584,202498,203200,1626184,203124,203932,203095,201145,203901,203082
463,4,201584,202498,203200,1626184,203124,203932,203095,202687,203901,203082
499,4,204001,202498,203200,1626184,203124,203932,203095,202687,203901,203082
528,4,204001,201584,203200,1626184,203124,203932,203095,202687,203901,203082
