EVENTNUM,PERIOD,AWAY_1,AWAY_2,AWAY_3,AWAY_4,AWAY_5,HOME_1,HOME_2,HOME_3,HOME_4,HOME_5
0,1,1626178,202344,201572,202711,200751,203460,1627734,203500,203506,201566
36,1,1626178,203120,201572,202711,200751,203460,1627734,203500,203506,201566
49,1,1626178,203120,201572,202711,200751,203460,1627734,202683,203506,201566
50,1,1626178,203120,201572,202711,200751,203460,1627734,202683,203518,201566
51,1,1626178,203120,201572,1627785,200751,203460,1627734,202683,203518,201566
52,1,1626178,203120,201572,1627785,203925,203460,1627734,202683,203518,201566
62,1,1626178,203120,201572,1627785,203925,203460,203500,202683,203518,201566
104,1,1626178,203120,201572,1627785,203925,203506,203500,202683,203518,201566
105,1,1626178,203120,201572,1627785,203925,203506,203500,202683,203518,203902
106,1,203930,203120,201572,1627785,203925,203506,203500,202683,203518,203902
107,1,203930,203120,202344,1627785,203925,203506,203500,202683,203518,203902
120,1,203930,203120,202344,1627785,203925,203506,203500,203924,203518,203902
121,1,203930,203461,202344,1627785,203925,203506,203500,203924,203518,203902
135,2,202711,203120,203930,203461,1627812,203500,203506,203518,203902,203924
146,2,202711,203120,203930,203461,1627812,203500,203506,203460,203902,203924
154,2,202711,203120,203930,203461,1627812,1627734,203506,203460,203902,203924
171,2,202711,203120,203930,203461,1627812,1627734,201566,203460,203902,203924
172,2,202711,203120,203930,203461,1627812,1627734,201566,203460,203902,203530
187,2,202711,203120,203930,203461,200751,1627734,201566,203460,203902,203530
194,2,202711,203120,203930,203461,200751,1627734,201566,203460,203506,203530
203,2,202711,201572,203930,203461,200751,1627734,201566,203460,203506,203530
204,2,202711,201572,203930,202344,200751,1627734,201566,203460,203506,203530
205,2,202711,201572,203930,202344,200751,1627734,201566,203460,203506,203500
210,2,202711,201572,1626178,202344,200751,1627734,201566,203460,203506,203500
219,2,203925,201572,1626178,202344,200751,1627734,201566,203460,203506,203500
230,2,203925,201572,1626178,202344,200751,203530,201566,203460,203506,203500
240,2,203925,201572,1626178,202344,1627812,203530,201566,203460,203506,203500
262,2,203925,201572,1626178,202344,1627812,203530,201566,201627,203506,203500
263,2,203925,201572,1626178,202344,1627812,203518,201566,201627,203506,203500
274,3,1626178,202344,201572,202711,200751,203460,1627734,203500,203506,201566
284,3,1626178,202344,201572,202711,200751,202713,1627734,203500,203506,201566
312,3,1626178,202344,201572,202711,200751,202713,203530,203500,203506,201566
318,3,1626178,203120,201572,202711,200751,202713,203530,203500,203506,201566
328,3,1626178,203120,201572,202711,1627785,202713,203530,203500,203506,201566
346,3,1626178,203120,201572,203925,1627785,202713,203530,203500,203506,201566
347,3,1626178,203120,201572,203925,1627785,202713,203530,203500,203518,201566
367,3,1626178,203120,202344,203925,1627785,202713,203530,203500,203518,201566
368,3,203930,203120,202344,203925,1627785,202713,203530,203500,203518,201566
369,3,203930,203120,202344,203925,1627785,202713,203530,202683,203518,201566
375,3,203930,203120,202344,203925,1627785,202713,203530,202683,203518,203902
380,3,203930,203120,202344,203925,1627785,203924,203530,202683,203518,203902
381,3,203930,203120,202344,203925,1627785,203924,203506,202683,203518,203902
400,3,203930,203461,202344,203925,1627785,203924,203506,202683,203518,203902
407,3,203930,203461,202344,203925,1627785,203924,203506,202683,203518,202713
416,4,203120,203925,203930,203461,1627812,203506,202683,203518,203924,202713
429,4,201572,203925,203930,203461,1627812,203506,202683,203518,203924,202713
461,4,201572,203925,203930,203461,1627812,1627734,202683,203518,203924,202713
462,4,201572,203925,203930,203461,1627812,1627734,202683,203518,201566,202713
463,4,201572,203925,203930,203461,1627812,1627734,202683,203518,201566,203460
475,4,201572,202711,203930,203461,1627812,1627734,202683,203518,201566,203460
476,4,201572,202711,203930,203461,1627812,1627734,203500,203518,201566,203460
499,4,201572,202711,203930,203461,1627812,1627734,203500,203506,201566,203460
500,4,1626178,202711,203930,203461,1627812,1627734,203500,203506,201566,203460
501,4,1626178,202711,202344,203461,1627812,1627734,203500,203506,201566,203460
527,4,1626178,202711,1626191,203461,1627812,1627734,203500,203506,201566,203460
528,4,1626178,1627785,1626191,203461,1627812,1627734,203500,203506,201566,203460
534,4,1626178,1627785,1626191,203461,1627812,1627734,203500,203506,201566,203518
551,4,1626178,1627785,1626191,203461,1627812,1627734,203530,203506,201566,203518
552,4,1626178,1627785,1626191,203461,1627812,1627734,203530,203506,203924,203518
