eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,1627742,203944,204028,201156,1626156,203933,1627737,203458,1626164,202339
54,1,1627742,203944,203903,201156,1626156,203933,1627737,203458,1626164,202339
63,1,1627742,203944,203903,201156,1626156,203933,1627737,1626210,1626164,202339
68,1,1627742,203944,203903,1626204,1626156,203933,1627737,1626210,1626164,202339
90,1,1627742,203944,203903,1626204,1626156,203933,201162,1626210,1626164,202339
91,1,1627742,203944,203903,1626204,1626156,203933,201162,1626210,1626164,1627755
92,1,1627742,1628021,203903,1626204,1626156,203933,201162,1626210,1626164,1627755
112,1,1627742,1628021,203903,1626204,1626156,203933,201162,1627737,1626164,1627755
122,1,1627742,1628021,203903,1626204,201147,203933,201162,1627737,1626164,1627755
133,2,1627742,203903,1626204,1628021,201147,1626210,201162,1627755,1627884,2571
149,2,1627826,203903,1626204,1628021,201147,1626210,201162,1627755,1627884,2571
150,2,1627826,203903,1626204,1628021,201147,1627737,201162,1627755,1627884,2571
174,2,1627826,203903,1626204,1628021,201147,203458,201162,1627755,1627884,2571
187,2,1627826,203903,1626204,1628021,201147,203458,203933,1627755,1627884,2571
198,2,1627826,203903,1626204,1628021,1627742,203458,203933,1627755,1627884,2571
199,2,1627826,203903,1626204,1628021,1627742,203458,203933,1626164,1627884,2571
200,2,1627826,203903,1626204,1628021,1627742,203458,203933,1626164,202339,2571
201,2,1627826,203903,1626204,1626156,1627742,203458,203933,1626164,202339,2571
220,2,1627826,203903,203944,1626156,1627742,203458,203933,1626164,202339,2571
246,2,1627826,203903,203944,1628021,1627742,203458,203933,1626164,202339,2571
272,3,1627742,203944,204028,201156,1626156,203933,1627737,203458,1626164,202339
328,3,1627742,203944,204028,201156,1626156,203933,1627737,1626210,1626164,202339
336,3,1627742,203944,204028,201156,1626156,203933,201162,1626210,1626164,202339
337,3,1627742,203944,204028,203903,1626156,203933,201162,1626210,1626164,202339
354,3,1627742,203944,1626204,203903,1626156,203933,201162,1626210,1626164,202339
355,3,1627742,203944,1626204,203903,1626156,203933,201162,1626210,1626164,1627755
408,4,1627742,203903,1626204,201147,1627826,1626210,201162,1627755,1627884,2571
434,4,1628021,203903,1626204,201147,1627826,1626210,201162,1627755,1627884,2571
458,4,1628021,203903,1626204,201147,1627826,1626210,1626164,1627755,1627884,2571
459,4,1628021,203903,1626204,201147,1627826,1626210,1626164,202339,1627884,2571
460,4,1628021,203903,1626204,201147,1627826,1626210,1626164,202339,203933,2571
461,4,1628021,203903,1626204,201147,1627826,1626210,1626164,202339,203933,1627737
474,4,1626156,203903,1626204,201147,1627826,1626210,1626164,202339,203933,1627737
475,4,1626156,203903,1626204,1627742,1627826,1626210,1626164,202339,203933,1627737
485,4,1626156,203903,1626204,1627742,203944,1626210,1626164,202339,203933,1627737
