EVENTNUM,PERIOD,AWAY_1,AWAY_2,AWAY_3,AWAY_4,AWAY_5,HOME_1,HOME_2,HOME_3,HOME_4,HOME_5
0,1,2546,204001,201149,2756,201565,200757,200794,2730,203145,203471
55,1,2546,204001,201149,2756,201565,2594,200794,2730,203145,203471
77,1,2546,204001,201149,2756,201565,2594,200794,2730,200757,203471
78,1,2546,204001,201149,2756,201565,2594,203488,2730,200757,203471
80,1,2546,204001,201149,203200,201565,2594,203488,2730,200757,203471
86,1,2546,204001,203124,203200,201565,2594,203488,2730,200757,203471
87,1,2546,1626195,203124,203200,201565,2594,203488,2730,200757,203471
96,1,2546,1626195,203124,203200,201565,2594,203488,2730,200757,1627098
97,1,2546,1626195,203124,203200,201565,2594,203488,2743,200757,1627098
131,2,2756,203200,203124,1626195,201943,2594,203488,1627098,2743,203501
149,2,2756,203200,203124,204001,201943,2594,203488,1627098,2743,203501
157,2,2756,203200,203124,204001,201943,2594,203488,1627098,200794,203501
158,2,2756,203200,203124,204001,201943,203145,203488,1627098,200794,203501
178,2,2756,203200,203124,204001,201943,203145,2730,1627098,200794,203501
179,2,2756,203200,203124,204001,201943,203145,2730,1627098,200794,203471
180,2,2756,203200,201149,204001,201943,203145,2730,1627098,200794,203471
198,2,2756,203200,201149,204001,201943,200757,2730,1627098,200794,203471
199,2,2756,203200,201149,204001,201565,200757,2730,1627098,200794,203471
200,2,2756,2546,201149,204001,201565,200757,2730,1627098,200794,203471
201,2,2756,2546,201149,204001,201565,200757,2730,203145,200794,203471
229,2,2756,2546,201149,204001,201565,200757,2730,203145,203488,203471
230,2,203200,2546,201149,204001,201565,200757,2730,203145,203488,203471
244,2,203200,201943,201149,204001,201565,200757,2730,203145,203488,203471
263,2,203200,201943,201149,204001,201565,1627098,2730,203145,203488,203471
264,2,203200,201943,201149,204001,201565,1627098,2730,203145,200794,203471
285,2,203200,201943,201149,204001,201565,2594,2730,203145,200794,203471
296,3,204001,201149,2756,201565,202498,200757,200794,2730,203145,203471
344,3,204001,201149,2756,201565,202498,200757,200794,2730,2594,203471
379,3,203200,201149,2756,201565,202498,200757,200794,2730,2594,203471
380,3,203200,203124,2756,201565,202498,200757,200794,2730,2594,203471
381,3,203200,203124,2756,201565,202498,203488,200794,2730,2594,203471
382,3,203200,203124,2756,201565,202498,203488,2743,2730,2594,203471
383,3,203200,203124,2756,201565,202498,203488,2743,203501,2594,203471
401,3,203200,203124,2756,201943,202498,203488,2743,203501,2594,203471
407,3,203200,203124,2756,201943,202498,203488,2743,203501,2594,203145
408,3,203200,203124,1626195,201943,202498,203488,2743,203501,2594,203145
436,4,203200,203124,1626195,201943,1627851,203145,2594,203488,2743,203501
443,4,203200,203124,1626195,201943,1627851,203145,2594,200794,2743,203501
453,4,203200,204001,1626195,201943,1627851,203145,2594,200794,2743,203501
465,4,203200,204001,1626195,201943,1627851,203145,2594,200794,2730,203501
466,4,203200,204001,201565,201943,1627851,203145,2594,200794,2730,203501
467,4,203200,204001,201565,201943,201149,203145,2594,200794,2730,203501
487,4,203200,204001,201565,201943,201149,203145,2594,200794,2730,200757
488,4,203200,204001,201565,201943,201149,203145,203471,200794,2730,200757
545,4,203200,204001,201565,201943,201149,203145,203471,200794,2730,2594
552,4,203200,204001,201565,201943,201149,203501,203471,200794,2730,2594
556,5,204001,201149,201565,203200,201943,200757,200794,2730,203145,203471
567,5,204001,201149,201565,203200,201943,2594,200794,2730,203145,203471
622,5,204001,2756,201565,203200,201943,200757,200794,2730,203145,203471
623,5,204001,2756,201565,203200,201943,200757,200794,203501,203145,203471
628,5,204001,203124,201565,203200,201943,200757,200794,203501,203145,203471
629,5,204001,203124,201565,203200,201149,200757,200794,203501,203145,203471
630,5,204001,203124,201565,203200,201149,200757,200794,2730,203145,203471
637,5,204001,2756,201565,203200,201149,200757,200794,203501,203145,203471
644,5,204001,2756,201565,203200,201149,200757,200794,203501,2730,203471
645,5,204001,2756,201565,203200,201149,200757,200794,2743,2730,203471
646,5,204001,203124,201565,203200,201149,200757,200794,2743,2730,203471
651,5,204001,203124,201565,203200,2756,200757,200794,2743,2730,203471
652,5,204001,202498,201565,203200,2756,200757,200794,2743,2730,203471
653,5,204001,202498,201565,203200,2756,203501,200794,2743,2730,203471
654,5,204001,202498,201565,203200,2756,203501,200794,2743,2594,203471
655,5,204001,202498,201565,203200,2756,203501,200794,203145,2594,203471
659,5,204001,202498,201565,203200,2756,203501,200794,203145,200757,203471
660,5,204001,202498,201565,203200,201149,203501,200794,203145,200757,203471
661,5,204001,202498,201565,203124,201149,203501,200794,203145,200757,203471
667,5,204001,202498,201565,203124,2756,203501,200794,203145,200757,203471
668,5,204001,202498,201565,201943,2756,203501,200794,203145,200757,203471
669,5,204001,203200,201565,201943,2756,203501,200794,203145,200757,203471
