GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0020100823,0,12,0,1,7:14 PM,12:00,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
0020100823,1,10,0,1,7:14 PM,12:00,Jump Ball Clark vs. Wallace: Tip to Stoudamire,,,,,4,1721,Keon Clark,1610612761.0,Toronto,Raptors,TOR,5,739,Rasheed Wallace,1610612757.0,Portland,Trail Blazers,POR,5,757,Damon Stoudamire,1610612757.0,Portland,Trail Blazers,POR,0
0020100823,3,2,47,1,7:15 PM,11:45,,,MISS Wells 13' Turnaround Jump Shot,,,5,1719,Bonzi Wells,1610612757.0,Portland,Trail Blazers,POR,0,0,,,,,,0,0,,,,,,0
0020100823,4,4,0,1,7:15 PM,11:43,,,Davis REBOUND (Off:1 Def:0),,,5,905,Dale Davis,1610612757.0,Portland,Trail Blazers,POR,0,0,,,,,,0,0,,,,,,0
0020100823,5,1,7,1,7:15 PM,11:28,,,Davis  Dunk (2 PTS) (Stoudamire 1 AST),2 - 0,-2,5,905,Dale Davis,1610612757.0,Portland,Trail Blazers,POR,5,757,Damon Stoudamire,1610612757.0,Portland,Trail Blazers,POR,0,0,,,,,,0
0020100823,6,2,63,1,7:15 PM,11:08,MISS Carter 15' Fadeaway Jumper,,,,,4,1713,Vince Carter,1610612761.0,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,,0
0020100823,7,4,0,1,7:15 PM,11:06,,,Davis REBOUND (Off:1 Def:1),,,5,905,Dale Davis,1610612757.0,Portland,Trail Blazers,POR,0,0,,,,,,0,0,,,,,,0
0020100823,8,2,1,1,7:16 PM,10:49,,,MISS Wallace 11' Jump Shot,,,5,739,Rasheed Wallace,1610612757.0,Portland,Trail Blazers,POR,0,0,,,,,,0,0,,,,,,0
0020100823,9,4,0,1,7:16 PM,10:48,,,Wells REBOUND (Off:1 Def:0),,,5,1719,Bonzi Wells,1610612757.0,Portland,Trail Blazers,POR,0,0,,,,,,0,0,,,,,,0
0020100823,10,2,53,1,7:16 PM,10:46,,,MISS Wells  Tip Shot,,,5,1719,Bonzi Wells,1610612757.0,Portland,Trail Blazers,POR,0,0,,,,,,0,0,,,,,,0
