PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,PERIOD
Joe Johnson,2207,BKN,1
Thaddeus Young,201152,BKN,1
Brook Lopez,201572,BKN,1
Markel Brown,203900,BKN,1
Shane Larkin,203499,BKN,1
Stanley Johnson,1626169,DET,1
Ersan Ilyasova,101141,DET,1
Andre Drummond,203083,DET,1
Kentavious Caldwell-Pope,203484,DET,1
Reggie Jackson,202704,DET,1
Joe Johnson,2207,BKN,2
Brook Lopez,201572,BKN,2
Donald Sloan,202388,BKN,2
Bojan Bogdanovic,202711,BKN,2
Thomas Robinson,203080,BKN,2
Stanley Johnson,1626169,DET,2
Darrun Hilliard,1626199,DET,2
Brandon Jennings,201943,DET,2
Anthony Tolliver,201229,DET,2
Aron Baynes,203382,DET,2
Joe Johnson,2207,BKN,3
Thaddeus Young,201152,BKN,3
Brook Lopez,201572,BKN,3
Donald Sloan,202388,BKN,3
Wayne Ellington,201961,BKN,3
Stanley Johnson,1626169,DET,3
Ersan Ilyasova,101141,DET,3
Andre Drummond,203083,DET,3
Kentavious Caldwell-Pope,203484,DET,3
Reggie Jackson,202704,DET,3
Shane Larkin,203499,BKN,4
Bojan Bogdanovic,202711,BKN,4
Wayne Ellington,201961,BKN,4
Willie Reed,203186,BKN,4
Thomas Robinson,203080,BKN,4
Stanley Johnson,1626169,DET,4
Darrun Hilliard,1626199,DET,4
Brandon Jennings,201943,DET,4
Anthony Tolliver,201229,DET,4
Aron Baynes,203382,DET,4
