PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,PERIOD
Jared Dudley,201162,WAS,1
Otto Porter Jr.,203490,WAS,1
Marcin Gortat,101162,WAS,1
Bradley Beal,203078,WAS,1
John Wall,202322,WAS,1
Carmelo Anthony,2546,NYK,1
Kristaps Porzingis,204001,NYK,1
Robin Lopez,201577,NYK,1
Arron Afflalo,201167,NYK,1
Jose Calderon,101181,NYK,1
Garrett Temple,202066,WAS,2
Kelly Oubre Jr.,1626162,WAS,2
Drew Gooden,2400,WAS,2
Nene,2403,WAS,2
Ramon Sessions,201196,WAS,2
Carmelo Anthony,2546,NYK,2
Lance Thomas,202498,NYK,2
Langston Galloway,204038,NYK,2
Kevin Seraphin,202338,NYK,2
Sasha Vujacic,2756,NYK,2
Jared Dudley,201162,WAS,3
Otto Porter Jr.,203490,WAS,3
Marcin Gortat,101162,WAS,3
Bradley Beal,203078,WAS,3
John Wall,202322,WAS,3
Carmelo Anthony,2546,NYK,3
Kristaps Porzingis,204001,NYK,3
Robin Lopez,201577,NYK,3
Arron Afflalo,201167,NYK,3
Jose Calderon,101181,NYK,3
John Wall,202322,WAS,4
Garrett Temple,202066,WAS,4
Nene,2403,WAS,4
Ramon Sessions,201196,WAS,4
Kris Humphries,2743,WAS,4
Arron Afflalo,201167,NYK,4
Langston Galloway,204038,NYK,4
Kevin Seraphin,202338,NYK,4
Sasha Vujacic,2756,NYK,4
Derrick Williams,202682,NYK,4
