PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,PERIOD
Mario Hezonja,1626209,ORL,1
Aaron Gordon,203932,ORL,1
Nikola Vucevic,202696,ORL,1
Victor Oladipo,203506,ORL,1
Elfrid Payton,203901,ORL,1
Chandler Parsons,202718,DAL,1
Dirk Nowitzki,1717,DAL,1
Zaza Pachulia,2585,DAL,1
Wesley Matthews,202083,DAL,1
Deron Williams,101114,DAL,1
C.J. Watson,201228,ORL,2
Ersan Ilyasova,101141,ORL,2
Brandon Jennings,201943,ORL,2
Jason Smith,201160,ORL,2
Shabazz Napier,203894,ORL,2
Dirk Nowitzki,1717,DAL,2
Raymond Felton,101109,DAL,2
David Lee,101135,DAL,2
J.J. Barea,200826,DAL,2
Devin Harris,2734,DAL,2
Mario Hezonja,1626209,ORL,3
Aaron Gordon,203932,ORL,3
Nikola Vucevic,202696,ORL,3
Victor Oladipo,203506,ORL,3
Elfrid Payton,203901,ORL,3
Chandler Parsons,202718,DAL,3
Dirk Nowitzki,1717,DAL,3
Zaza Pachulia,2585,DAL,3
Wesley Matthews,202083,DAL,3
Deron Williams,101114,DAL,3
Victor Oladipo,203506,ORL,4
Ersan Ilyasova,101141,ORL,4
Brandon Jennings,201943,ORL,4
Devyn Marble,203906,ORL,4
Dewayne Dedmon,203473,ORL,4
Dirk Nowitzki,1717,DAL,4
Raymond Felton,101109,DAL,4
David Lee,101135,DAL,4
J.J. Barea,200826,DAL,4
Devin Harris,2734,DAL,4
