PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,PERIOD
P.J. Tucker,200782,PHX,1
Mirza Teletovic,203141,PHX,1
Tyson Chandler,2199,PHX,1
Devin Booker,1626164,PHX,1
Archie Goodwin,203462,PHX,1
Wesley Matthews,202083,DAL,1
Chandler Parsons,202718,DAL,1
Zaza Pachulia,2585,DAL,1
Deron Williams,101114,DAL,1
Raymond Felton,101109,DAL,1
Archie Goodwin,203462,PHX,2
Alex Len,203458,PHX,2
Markieff Morris,202693,PHX,2
Jordan McRae,203895,PHX,2
Sonny Weems,201603,PHX,2
Chandler Parsons,202718,DAL,2
Raymond Felton,101109,DAL,2
J.J. Barea,200826,DAL,2
JaVale McGee,201580,DAL,2
Justin Anderson,1626147,DAL,2
P.J. Tucker,200782,PHX,3
Mirza Teletovic,203141,PHX,3
Tyson Chandler,2199,PHX,3
Devin Booker,1626164,PHX,3
Archie Goodwin,203462,PHX,3
Wesley Matthews,202083,DAL,3
Chandler Parsons,202718,DAL,3
Zaza Pachulia,2585,DAL,3
Deron Williams,101114,DAL,3
Raymond Felton,101109,DAL,3
P.J. Tucker,200782,PHX,4
Devin Booker,1626164,PHX,4
Archie Goodwin,203462,PHX,4
Alex Len,203458,PHX,4
Markieff Morris,202693,PHX,4
Chandler Parsons,202718,DAL,4
Zaza Pachulia,2585,DAL,4
Raymond Felton,101109,DAL,4
J.J. Barea,200826,DAL,4
Dwight Powell,203939,DAL,4
