eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Towns vs. Bryant: Tip to Culver,"","","",,0,,,1626157,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,1,98,1,11:45:00,Towns 3' Cutting Layup Shot (2 PTS) (Graham 1 AST),"","",TRUE,made.shot,0,0 - 2,2,1626157,15,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
9,1,6,1,11:28:00,"","",Beal 1' Driving Layup (2 PTS),TRUE,made.shot,1,2 - 2,TIE,203078,32,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
10,1,108,1,11:17:00,Towns 1' Cutting Dunk Shot (4 PTS) (Teague 1 AST),"","",TRUE,made.shot,2,2 - 4,2,1626157,43,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
12,2,78,1,10:56:00,"","",MISS Thomas 7' Floating Jump Shot,"",,3,,,202738,64,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
13,4,0,1,10:54:00,"","",Bryant REBOUND (Off:1 Def:0),"",,3,,,1628418,66,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14,2,97,1,10:54:00,"","",MISS Bryant 1' Tip Layup Shot,"",,3,,,1628418,66,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
15,4,0,1,10:53:00,"","",Bryant REBOUND (Off:2 Def:0),"",,3,,,1628418,67,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
16,1,72,1,10:51:00,"","",Bryant 1' Putback Layup (2 PTS),TRUE,made.shot,3,4 - 4,TIE,1628418,69,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
17,5,4,1,10:35:00,Graham Traveling Turnover (P1.T1),"","",TRUE,turnover,4,,,1626203,85,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
18,1,78,1,10:23:00,"","",Thomas 17' Floating Jump Shot (2 PTS) (Beal 1 AST),TRUE,made.shot,5,6 - 4,-2,202738,97,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
19,2,98,1,10:14:00,MISS Culver 2' Cutting Layup Shot,"","","",,6,,,1629633,106,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
20,4,0,1,10:13:00,Culver REBOUND (Off:1 Def:0),"","","",,6,,,1629633,107,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
21,2,72,1,10:13:00,MISS Culver 2' Putback Layup,"","","",,6,,,1629633,107,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
22,4,0,1,10:10:00,"","",Brown Jr. REBOUND (Off:0 Def:1),TRUE,missed.shot,6,,,1628972,110,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
23,5,2,1,09:53:00,Covington STEAL (1 STL),"",Hachimura Lost Ball Turnover (P1.T1),TRUE,turnover,7,,,1629060,127,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
25,1,75,1,09:44:00,Towns 2' Driving Finger Roll Layup (6 PTS),"","",TRUE,made.shot,8,6 - 6,TIE,1626157,136,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
26,1,5,1,09:37:00,"","",Bryant 2' Layup (4 PTS) (Beal 2 AST),TRUE,made.shot,9,8 - 6,-2,1628418,143,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
28,1,98,1,09:25:00,Culver 3' Cutting Layup Shot (2 PTS) (Towns 1 AST),"","",TRUE,made.shot,10,8 - 8,TIE,1629633,155,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
30,1,3,1,09:07:00,"","",Hachimura 6' Hook Shot (2 PTS) (Beal 3 AST),TRUE,made.shot,11,10 - 8,-2,1629060,173,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
32,1,1,1,08:58:00,Covington 29' 3PT Jump Shot (3 PTS) (Teague 2 AST),"","",TRUE,made.shot,12,10 - 11,1,203496,182,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
35,2,80,1,08:40:00,"","",MISS Beal 14' Step Back Jump Shot,"",,13,,,203078,200,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
36,4,0,1,08:38:00,Towns REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,13,,,1626157,202,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
37,5,2,1,08:30:00,Culver Lost Ball Turnover (P1.T2),"",Brown Jr. STEAL (1 STL),TRUE,turnover,14,,,1629633,210,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
39,1,41,1,08:29:00,"","",Brown Jr. 1' Running Layup (2 PTS),"",,15,12 - 11,-1,1628972,211,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"","",""
40,6,2,1,08:29:00,Culver S.FOUL (P1.T1) (D.Taylor),"","","",,15,,,1629633,211,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
