eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,1,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,1,Jump Ball Allen vs. Gobert: Tip to Dinwiddie,"",,,1628386,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,7,2,1,1,11:42:00,18,"",,1,MISS Prince 25' 3PT Jump Shot,"",,,1627752,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
4,8,4,0,1,11:39:00,21,TRUE,missed.shot,1,"",Gobert REBOUND (Off:0 Def:1),,,203497,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
5,9,1,52,1,11:20:00,40,TRUE,made.shot,2,"",Gobert 1' Alley Oop Dunk (2 PTS) (O'Neale 1 AST),2 - 0,-2,203497,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
6,11,5,1,1,11:06:00,54,TRUE,turnover,3,Prince Bad Pass Turnover (P1.T1),Mitchell STEAL (1 STL),,,1627752,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
7,13,1,1,1,11:02:00,58,TRUE,made.shot,4,"",Ingles 24' 3PT Jump Shot (3 PTS) (Mitchell 1 AST),5 - 0,-5,204060,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
8,15,1,98,1,10:43:00,77,TRUE,made.shot,5,Allen 1' Cutting Layup Shot (2 PTS) (Irving 1 AST),"",5 - 2,-3,1628386,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
9,17,2,1,1,10:33:00,87,"",,6,"",MISS O'Neale 25' 3PT Jump Shot,,,1626220,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
10,18,4,0,1,10:31:00,89,TRUE,missed.shot,6,Prince REBOUND (Off:0 Def:1),"",,,1627752,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
11,19,1,79,1,10:15:00,105,TRUE,made.shot,7,Dinwiddie 13' Pullup Jump Shot (2 PTS),"",5 - 4,-1,203915,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
12,20,2,1,1,09:46:00,134,"",,8,"",MISS Ingles 25' 3PT Jump Shot,,,204060,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
13,21,4,0,1,09:41:00,139,TRUE,missed.shot,8,Dinwiddie REBOUND (Off:0 Def:1),"",,,203915,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
14,22,2,79,1,09:35:00,145,"",,9,MISS Dinwiddie 15' Pullup Jump Shot,"",,,203915,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
15,23,4,0,1,09:33:00,147,"",,9,Dinwiddie REBOUND (Off:1 Def:1),"",,,203915,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
16,24,1,1,1,09:28:00,152,TRUE,made.shot,9,Irving 25' 3PT Jump Shot (3 PTS) (Dinwiddie 1 AST),"",5 - 7,2,202681,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
17,26,1,9,1,09:14:00,166,TRUE,made.shot,10,"",Gobert 1' Driving Dunk (4 PTS),7 - 7,TIE,203497,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
18,27,6,1,1,09:03:00,177,"",,11,"",O'Neale P.FOUL (P1.T1) (T.Maddox),,,1626220,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
19,29,1,102,1,08:55:00,185,TRUE,made.shot,11,Irving 15' Driving Floating Bank Jump Shot (5 PTS),"",7 - 9,2,202681,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
20,30,5,2,1,08:33:00,207,TRUE,turnover,12,Irving STEAL (1 STL),Mitchell Lost Ball Turnover (P1.T1),,,1628378,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
21,32,1,98,1,08:28:00,212,TRUE,made.shot,13,Prince 3' Cutting Layup Shot (2 PTS) (Irving 2 AST),"",7 - 11,4,1627752,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
22,34,2,1,1,08:04:00,236,"",,14,"",MISS Bogdanovic 25' 3PT Jump Shot,,,202711,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
23,35,4,0,1,08:02:00,238,"",,14,"",Jazz Rebound,,,1610612762,"","","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
24,37,6,11,1,08:02:00,238,"",,14,"",Ingles T.FOUL (P0.T1) (M.Davis),,,204060,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
25,38,3,16,1,08:02:00,238,"",,14,Irving Free Throw Technical (6 PTS),"",7 - 12,5,202681,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",TRUE,"","","","","","",""
26,39,2,79,1,07:52:00,248,"",,14,"",MISS Mitchell 25' 3PT Pullup Jump Shot,,,1628378,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
27,40,4,0,1,07:48:00,252,"",,14,"",Gobert REBOUND (Off:1 Def:1),,,203497,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
28,41,1,79,1,07:43:00,257,TRUE,made.shot,14,"",Bogdanovic 17' Pullup Jump Shot (2 PTS) (Gobert 1 AST),9 - 12,3,202711,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
29,43,6,1,1,07:28:00,272,"",,15,"",Mitchell P.FOUL (P1.T2) (K.Lane),,,1628378,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
30,45,1,98,1,07:19:00,281,TRUE,made.shot,15,Allen 1' Cutting Layup Shot (4 PTS) (Dinwiddie 2 AST),"",9 - 14,5,1628386,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
31,47,1,6,1,07:02:00,298,TRUE,made.shot,16,"",Bogdanovic 1' Driving Layup (4 PTS),11 - 14,3,202711,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
32,48,2,63,1,06:48:00,312,"",,17,MISS Irving 11' Fadeaway Jumper,"",,,202681,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
