eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,0,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,0,Jump Ball Adams vs. Powell: Tip to Gilgeous-Alexander,"",,,203500,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,7,2,58,1,11:46:00,14,"",,0,MISS Adams 4' Turnaround Hook Shot,"",,,203500,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
4,8,4,0,1,11:45:00,15,"",,0,Adams REBOUND (Off:1 Def:0),"",,,203500,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5,11,2,87,1,11:43:00,17,"",,0,MISS Adams 1' Putback Dunk,"",,,203500,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
6,12,4,0,1,11:41:00,19,"",,0,Adams REBOUND (Off:2 Def:0),"",,,203500,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7,13,6,2,1,11:41:00,19,"",,0,"",Doncic S.FOUL (P1.T1) (L.Holtkamp),,,1629029,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
8,15,3,11,1,11:41:00,19,"",,0,MISS Adams Free Throw 1 of 2,"",,,203500,"","","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"","","","","","","","","","",""
9,16,4,1,1,11:41:00,19,"",,0,THUNDER Rebound,"",,,1610612760,"","","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
10,17,3,12,1,11:41:00,19,TRUE,last.ft.made,0,Adams Free Throw 2 of 2 (1 PTS),"",0 - 1,1,203500,"","","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
11,18,6,1,1,11:21:00,39,"",,1,Ferguson P.FOUL (P1.T1) (L.Holtkamp),"",,,1628390,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
12,20,2,1,1,11:13:00,47,"",,1,"",MISS Brunson  3PT Jump Shot,,,1628973,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
13,21,4,0,1,11:11:00,49,TRUE,missed.shot,1,Gallinari REBOUND (Off:0 Def:1),"",,,201568,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
14,22,5,1,1,11:02:00,58,TRUE,turnover,2,Gallinari Bad Pass Turnover (P1.T1),Powell STEAL (1 STL),,,201568,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
15,24,1,102,1,10:54:00,66,"",,3,"",Doncic 4' Driving Floating Bank Jump Shot (2 PTS),2 - 1,-1,1629029,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"","",""
16,25,6,2,1,10:54:00,66,"",,3,Ferguson S.FOUL (P2.T2) (T.Ford),"",,,1628390,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
17,27,3,10,1,10:54:00,66,TRUE,last.ft.made,3,"",Doncic Free Throw 1 of 1 (3 PTS),3 - 1,-2,1629029,"","","",TRUE,"","","","","","","","","","","","","","","","","","",TRUE,"","","","",TRUE,TRUE,"","","",""
18,28,2,1,1,10:40:00,80,"",,4,MISS Gallinari 25' 3PT Jump Shot,"",,,201568,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
19,29,4,0,1,10:36:00,84,TRUE,missed.shot,4,"",Powell REBOUND (Off:0 Def:1),,,203939,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
20,30,1,63,1,10:23:00,97,TRUE,made.shot,5,"",Brunson 11' Fadeaway Jumper (2 PTS),5 - 1,-4,1628973,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
21,31,2,1,1,10:04:00,116,"",,6,MISS Gallinari 27' 3PT Jump Shot,"",,,201568,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
22,32,4,0,1,10:01:00,119,TRUE,missed.shot,6,"",Doncic REBOUND (Off:0 Def:1),,,1629029,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
23,48,2,6,1,09:52:00,128,"",,7,Gilgeous-Alexander BLOCK (1 BLK),MISS Finney-Smith 8' Driving Layup,,,1627827,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
24,50,4,0,1,09:50:00,130,TRUE,missed.shot,7,Paul REBOUND (Off:0 Def:1),"",,,101108,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
25,35,2,6,1,09:35:00,145,"",,8,MISS Gilgeous-Alexander 2' Driving Layup,Powell BLOCK (1 BLK),,,1628983,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
26,37,4,0,1,09:35:00,145,"",,8,THUNDER Rebound,"",,,1610612760,"","","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
27,39,1,63,1,09:26:00,154,TRUE,made.shot,8,Gallinari 13' Fadeaway Jumper (2 PTS),"",5 - 3,-2,201568,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
28,40,2,80,1,09:14:00,166,"",,9,"",MISS Doncic 25' 3PT Step Back Jump Shot,,,1629029,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
29,41,4,0,1,09:11:00,169,TRUE,missed.shot,9,Adams REBOUND (Off:2 Def:1),"",,,203500,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
30,42,5,45,1,09:03:00,177,TRUE,turnover,10,Paul Out of Bounds - Bad Pass Turnover Turnover (P1.T2),"",,,101108,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
31,43,2,101,1,08:44:00,196,"",,11,"",MISS Doncic 11' Driving Floating Jump Shot,,,1629029,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
32,44,4,0,1,08:39:00,201,TRUE,missed.shot,11,Paul REBOUND (Off:0 Def:2),"",,,101108,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
33,45,1,5,1,08:24:00,216,TRUE,made.shot,12,Adams 2' Layup (3 PTS),"",5 - 5,TIE,203500,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
