eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,0,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,0,Jump Ball Powell vs. Biyombo: Tip to Washington,"",,,203939,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,7,1,47,1,11:41:00,19,TRUE,made.shot,0,"",Bridges 8' Turnaround Jump Shot (2 PTS),2 - 0,-2,1628970,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
4,8,1,6,1,11:14:00,46,TRUE,made.shot,1,Doncic 2' Driving Layup (2 PTS),"",2 - 2,TIE,1629029,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
5,9,6,4,1,10:56:00,64,"",,2,"",Rozier OFF.Foul (P1) (K.Cutler),,,1626179,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
6,11,5,37,1,10:56:00,64,TRUE,turnover,2,"",Rozier Offensive Foul Turnover (P1.T1),,,1626179,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
7,12,1,75,1,10:40:00,80,TRUE,made.shot,3,Barea 2' Driving Finger Roll Layup (2 PTS),"",2 - 4,2,200826,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
8,13,1,108,1,10:25:00,95,TRUE,made.shot,4,"",Biyombo 1' Cutting Dunk Shot (2 PTS) (Graham 1 AST),4 - 4,TIE,202687,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
9,15,6,2,1,09:59:00,121,"",,5,"",Washington S.FOUL (P1.T1) (K.Cutler),,,1629023,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
10,17,3,11,1,09:59:00,121,"",,5,Powell Free Throw 1 of 2 (1 PTS),"",4 - 5,1,203939,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
