eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball McGee vs. Jackson Jr.: Tip to Anderson,"","","",,0,,,201580,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,5,1,1,11:41:00,Bradley STEAL (1 STL),"",Morant Bad Pass Turnover (P1.T1),TRUE,turnover,0,,,1629630,19,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
9,6,2,1,11:37:00,"","",Jackson Jr. S.FOUL (P1.T1) (J.DeRosa),"",,1,,,1628991,23,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
11,3,11,1,11:37:00,James Free Throw 1 of 2 (1 PTS),"","","",,1,0 - 1,1,2544,23,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12,3,12,1,11:37:00,James Free Throw 2 of 2 (2 PTS),"","",TRUE,last.ft.made,1,0 - 2,2,2544,23,"","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
13,2,75,1,11:16:00,Davis BLOCK (1 BLK),"",MISS Brooks 3' Driving Finger Roll Layup,"",,2,,,1628415,44,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
15,4,0,1,11:13:00,McGee REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,2,,,201580,47,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
16,2,79,1,11:08:00,MISS James 23' Pullup Jump Shot,"","","",,3,,,2544,52,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
17,4,0,1,11:05:00,"","",Anderson REBOUND (Off:0 Def:1),TRUE,missed.shot,3,,,203937,55,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
18,5,2,1,11:00:00,Bradley STEAL (2 STL),"",Anderson Lost Ball Turnover (P1.T2),TRUE,turnover,4,,,203937,60,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
21,8,0,1,10:56:00,SUB: Kuzma FOR Davis,"","","",,5,,,203076,64,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
23,1,43,1,10:52:00,McGee 2' Alley Oop Layup (2 PTS) (James 1 AST),"","",TRUE,made.shot,5,0 - 4,4,201580,68,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
25,2,6,1,10:42:00,"","",MISS Morant 1' Driving Layup,"",,6,,,1629630,78,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
26,4,0,1,10:40:00,Kuzma REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,6,,,1628398,80,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
27,5,2,1,10:31:00,Green Lost Ball Turnover (P1.T1),"",Jackson Jr. STEAL (1 STL),TRUE,turnover,7,,,201980,89,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
29,2,9,1,10:23:00,McGee BLOCK (1 BLK),"",MISS Brooks 3' Driving Dunk,"",,8,,,1628415,97,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
31,4,0,1,10:19:00,Bradley REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,8,,,202340,101,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
32,2,80,1,10:14:00,MISS Bradley 19' Step Back Jump Shot,"","","",,9,,,202340,106,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
33,10,0,1,10:12:00,Jump Ball McGee vs. Jackson Jr.: Tip to,"","","",,9,,,201580,108,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
36,4,0,1,10:12:00,"","",Grizzlies Rebound,TRUE,missed.shot,9,,,1610612763,108,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,TRUE,"","","","","","","","","","","",""
37,6,3,1,10:12:00,McGee L.B.FOUL (P1.T1) (N.Buchert),"","","",,10,,,201580,108,"","","","","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","",""
39,2,6,1,09:58:00,"","",MISS Brooks 2' Driving Layup,"",,10,,,1628415,122,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
40,4,0,1,09:54:00,James REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,10,,,2544,126,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
41,2,1,1,09:41:00,MISS Kuzma 27' 3PT Jump Shot,"","","",,11,,,1628398,139,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
42,4,0,1,09:38:00,"","",Jackson Jr. REBOUND (Off:0 Def:1),TRUE,missed.shot,11,,,1628991,142,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
43,1,98,1,09:35:00,"","",Morant 2' Cutting Layup Shot (2 PTS) (Anderson 1 AST),TRUE,made.shot,12,2 - 4,2,1629630,145,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
