eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Turner vs. Birch: Tip to Sabonis,"","","",,0,,,1626167,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,5,1,1,11:42:00,Holiday Bad Pass Turnover (P1.T1),"",Isaac STEAL (1 STL),TRUE,turnover,0,,,1628988,18,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
9,1,76,1,11:38:00,"","",Isaac 3' Running Finger Roll Layup (2 PTS),TRUE,made.shot,1,2 - 0,-2,1628371,22,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
10,6,26,1,11:17:00,Sabonis Offensive Charge Foul (P1.T1) (J.Goble),"","","",,2,,,1627734,43,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
12,5,37,1,11:17:00,Sabonis Offensive Foul Turnover (P1.T2),"","",TRUE,turnover,2,,,1627734,43,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
13,2,75,1,11:05:00,"","",MISS Fournier 1' Driving Finger Roll Layup,"",,3,,,203095,55,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
14,4,0,1,11:02:00,Turner REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,3,,,1626167,58,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
15,1,5,1,10:54:00,Sabonis 2' Layup (2 PTS) (Turner 1 AST),"","",TRUE,made.shot,4,2 - 2,TIE,1627734,66,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
17,1,80,1,10:36:00,"","",Fultz 15' Step Back Jump Shot (2 PTS) (Fournier 1 AST),TRUE,made.shot,5,4 - 2,-2,1628365,84,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
19,5,45,1,10:23:00,Sabonis Out of Bounds - Bad Pass Turnover Turnover (P2.T3),"","",TRUE,turnover,6,,,1627734,97,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
20,1,78,1,10:05:00,"","",Birch 7' Floating Jump Shot (2 PTS) (Fournier 2 AST),TRUE,made.shot,7,6 - 2,-4,203920,115,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
22,2,6,1,09:47:00,MISS Lamb 2' Driving Layup,"",Isaac BLOCK (1 BLK),"",,8,,,203087,133,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
24,4,0,1,09:47:00,PACERS Rebound,"","","",,8,,,1610612754,133,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
26,1,75,1,09:42:00,Warren 3' Driving Finger Roll Layup (2 PTS),"","",TRUE,made.shot,8,6 - 4,-2,203933,138,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
27,5,4,1,09:29:00,"","",Birch Traveling Turnover (P1.T1),TRUE,turnover,9,,,203920,151,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
28,1,101,1,09:19:00,Holiday 13' Driving Floating Jump Shot (2 PTS),"","",TRUE,made.shot,10,6 - 6,TIE,1628988,161,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
29,1,79,1,09:07:00,"","",Fournier 25' 3PT Pullup Jump Shot (3 PTS),TRUE,made.shot,11,9 - 6,-3,203095,173,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
