eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Embiid vs. Jackson Jr.: Tip to Valanciunas,"","","",,0,,,203954,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,5,1,1,11:43:00,Embiid STEAL (1 STL),"",Morant Bad Pass Turnover (P1.T1),TRUE,turnover,0,,,1629630,17,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
9,1,74,1,11:39:00,Simmons 3' Running Reverse Layup (2 PTS),"","",TRUE,made.shot,1,0 - 2,2,1627732,21,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
10,2,101,1,11:19:00,Simmons BLOCK (1 BLK),"",MISS Morant 9' Driving Floating Jump Shot,"",,2,,,1629630,41,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
12,4,0,1,11:18:00,"","",Jackson Jr. REBOUND (Off:1 Def:0),"",,2,,,1628991,42,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13,2,97,1,11:18:00,"","",MISS Jackson Jr. 1' Tip Layup Shot,"",,2,,,1628991,42,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
14,4,0,1,11:16:00,Embiid REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,2,,,203954,44,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
15,6,26,1,11:11:00,Simmons Offensive Charge Foul (P1.T1) (T.Brown),"","","",,3,,,1627732,49,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
17,5,37,1,11:11:00,Simmons Offensive Foul Turnover (P1.T1),"","",TRUE,turnover,3,,,1627732,49,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
