eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Ibaka vs. Mahinmi: Tip to Bertans,"","","",,0,,,201586,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,1,79,1,11:38:00,"","",Thomas 19' Pullup Jump Shot (2 PTS) (Mahinmi 1 AST),TRUE,made.shot,0,2 - 0,-2,202738,22,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
9,1,79,1,11:21:00,Lowry 25' 3PT Pullup Jump Shot (3 PTS) (VanVleet 1 AST),"","",TRUE,made.shot,1,2 - 3,1,200768,39,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
11,2,1,1,11:05:00,"","",MISS Bertans 25' 3PT Jump Shot,"",,2,,,202722,55,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
12,4,0,1,11:04:00,RAPTORS Rebound,"","",TRUE,missed.shot,2,,,1610612761,56,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,TRUE,"","","","","","","","","","","",""
14,1,79,1,10:48:00,VanVleet 19' Pullup Jump Shot (2 PTS),"","",TRUE,made.shot,3,2 - 5,3,1627832,72,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
15,2,75,1,10:38:00,"","",MISS Mahinmi 3' Driving Finger Roll Layup,"",,4,,,101133,82,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
16,4,0,1,10:34:00,VanVleet REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,4,,,1627832,86,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
17,2,75,1,10:24:00,MISS VanVleet 1' Driving Finger Roll Layup,"","","",,5,,,1627832,96,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
18,4,0,1,10:21:00,"","",Mahinmi REBOUND (Off:0 Def:1),TRUE,missed.shot,5,,,101133,99,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
19,1,1,1,10:16:00,"","",Beal 25' 3PT Jump Shot (3 PTS) (Thomas 1 AST),TRUE,made.shot,6,5 - 5,TIE,203078,104,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
22,1,79,1,10:01:00,Lowry 7' Pullup Jump Shot (5 PTS) (VanVleet 2 AST),"","",TRUE,made.shot,7,5 - 7,2,200768,119,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
24,2,79,1,09:52:00,"","",MISS Beal 10' Pullup Jump Shot,"",,8,,,203078,128,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
26,4,0,1,09:49:00,VanVleet REBOUND (Off:0 Def:2),"","",TRUE,missed.shot,8,,,1627832,131,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
27,1,99,1,09:39:00,McCaw 1' Cutting Finger Roll Layup Shot (2 PTS) (Lowry 1 AST),"","",TRUE,made.shot,9,5 - 9,4,1627775,141,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
29,2,79,1,09:18:00,"","",MISS Beal 17' Pullup Jump Shot,"",,10,,,203078,162,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
30,4,0,1,09:15:00,Ibaka REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,10,,,201586,165,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
31,6,2,1,09:07:00,"","",Mahinmi S.FOUL (P1.T1) (D.Taylor),"",,11,,,101133,173,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
33,3,11,1,09:07:00,Ibaka Free Throw 1 of 2 (1 PTS),"","","",,11,5 - 10,5,201586,173,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
34,3,12,1,09:07:00,Ibaka Free Throw 2 of 2 (2 PTS),"","",TRUE,last.ft.made,11,5 - 11,6,201586,173,"","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
35,2,73,1,08:51:00,"","",MISS Bonga 2' Driving Reverse Layup,"",,12,,,1629067,189,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
36,4,0,1,08:48:00,McCaw REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,12,,,1627775,192,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
37,2,5,1,08:44:00,MISS Anunoby 2' Layup,"","","",,13,,,1628384,196,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
38,4,0,1,08:40:00,"","",Mahinmi REBOUND (Off:0 Def:2),TRUE,missed.shot,13,,,101133,200,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
39,1,2,1,08:37:00,"","",Thomas 25' 3PT Running Jump Shot (5 PTS) (Beal 1 AST),TRUE,made.shot,14,8 - 11,3,202738,203,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
41,5,39,1,08:26:00,Anunoby Step Out of Bounds Turnover (P1.T1),"","",TRUE,turnover,15,,,1628384,214,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
42,2,1,1,08:18:00,"","",MISS Bertans 17' Jump Shot,"",,16,,,202722,222,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
43,4,0,1,08:15:00,VanVleet REBOUND (Off:0 Def:3),"","",TRUE,missed.shot,16,,,1627832,225,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
44,6,1,1,08:11:00,"","",Bonga P.FOUL (P1.T2) (E.Scott),"",,17,,,1629067,229,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
46,2,1,1,08:02:00,MISS Anunoby 25' 3PT Jump Shot,"","","",,17,,,1628384,238,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
47,4,0,1,07:59:00,"","",Mahinmi REBOUND (Off:0 Def:3),TRUE,missed.shot,17,,,101133,241,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
49,2,1,1,07:44:00,"","",MISS Thomas 14' Jump Shot,"",,18,,,202738,256,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
50,4,0,1,07:40:00,Anunoby REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,18,,,1628384,260,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
51,1,103,1,07:36:00,Lowry 25' 3PT Running Pull-Up Jump Shot (8 PTS),"","",TRUE,made.shot,19,8 - 14,6,200768,264,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
52,9,1,1,07:34:00,"","",Wizards Timeout: Regular (Reg.1 Short 0),"",,20,,,1610612764,266,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","",""
53,5,2,1,07:24:00,McCaw STEAL (1 STL),"",Mahinmi Lost Ball Turnover (P1.T1),TRUE,turnover,20,,,101133,276,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
55,1,76,1,07:21:00,McCaw 1' Running Finger Roll Layup (4 PTS),"","",TRUE,made.shot,21,8 - 16,8,1627775,279,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
56,2,93,1,07:08:00,"","",MISS Bonga 2' Driving Bank Hook Shot,"",,22,,,1629067,292,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
57,4,0,1,07:06:00,Lowry REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,22,,,200768,294,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
58,1,2,1,07:02:00,McCaw 4' Running Jump Shot (6 PTS) (Lowry 2 AST),"","",TRUE,made.shot,23,8 - 18,10,1627775,298,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
60,2,1,1,06:53:00,"","",MISS Bertans 26' 3PT Jump Shot,"",,24,,,202722,307,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
61,4,0,1,06:50:00,"","",Bonga REBOUND (Off:1 Def:0),"",,24,,,1629067,310,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
62,6,2,1,06:46:00,Lowry S.FOUL (P1.T1) (M.Ayotte),"","","",,24,,,200768,314,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
64,3,13,1,06:46:00,"","",Beal Free Throw 1 of 3 (4 PTS),"",,24,9 - 18,9,203078,314,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
