eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Giles III vs. Henson: Tip to Wood,"","","",,0,,,1628385,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,1,108,1,11:37:00,"","",Henson 2' Cutting Dunk Shot (2 PTS) (Snell 1 AST),TRUE,made.shot,0,2 - 0,-2,203089,23,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
9,6,2,1,11:21:00,"","",Rose S.FOUL (P1.T1) (C.Blair),"",,1,,,201565,39,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
11,3,11,1,11:21:00,MISS Fox Free Throw 1 of 2,"","","",,1,,,1628368,39,"","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"","","","","","","","","","",""
12,4,1,1,11:21:00,KINGS Rebound,"","","",,1,,,1610612758,39,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
13,3,12,1,11:21:00,Fox Free Throw 2 of 2 (1 PTS),"","",TRUE,last.ft.made,1,2 - 1,-1,1628368,39,"","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
14,2,1,1,11:01:00,"","",MISS Snell 25' 3PT Jump Shot,"",,2,,,203503,59,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
15,4,0,1,10:57:00,Bjelica REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,2,,,202357,63,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
16,2,66,1,10:42:00,MISS Barnes 6' Jump Bank Shot,"","","",,3,,,203084,78,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
17,4,0,1,10:40:00,"","",Wood REBOUND (Off:0 Def:1),TRUE,missed.shot,3,,,1626174,80,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
18,6,2,1,10:39:00,Bogdanovic S.FOUL (P1.T1) (Z.Zarba),"","","",,4,,,203992,81,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
20,3,11,1,10:39:00,"","",Rose Free Throw 1 of 2 (1 PTS),"",,4,3 - 1,-2,201565,81,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
21,3,12,1,10:39:00,"","",Rose Free Throw 2 of 2 (2 PTS),TRUE,last.ft.made,4,4 - 1,-3,201565,81,"","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
22,2,3,1,10:16:00,MISS Giles III 6' Hook Shot,"","","",,5,,,1628385,104,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
23,4,0,1,10:13:00,"","",Wood REBOUND (Off:0 Def:2),TRUE,missed.shot,5,,,1626174,107,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
24,1,6,1,09:59:00,"","",Rose 2' Driving Layup (4 PTS) (Henson 1 AST),TRUE,made.shot,6,6 - 1,-5,201565,121,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
26,2,5,1,09:49:00,MISS Giles III 2' Layup,"","","",,7,,,1628385,131,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
27,4,0,1,09:46:00,"","",Henson REBOUND (Off:0 Def:1),TRUE,missed.shot,7,,,203089,134,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
28,1,1,1,09:40:00,"","",Wood 26' 3PT Jump Shot (3 PTS) (Snell 2 AST),TRUE,made.shot,8,9 - 1,-8,1626174,140,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
30,2,6,1,09:25:00,MISS Bjelica 4' Driving Layup,"",Snell BLOCK (1 BLK),"",,9,,,202357,155,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
32,4,0,1,09:22:00,"","",Rose REBOUND (Off:0 Def:1),TRUE,missed.shot,9,,,201565,158,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
33,2,41,1,09:19:00,"","",MISS Mykhailiuk 2' Running Layup,"",,10,,,1629004,161,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
34,4,0,1,09:18:00,"","",Wood REBOUND (Off:1 Def:2),"",,10,,,1626174,162,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
35,2,5,1,09:17:00,Fox BLOCK (1 BLK),"",MISS Wood 2' Layup,"",,10,,,1626174,163,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
37,4,0,1,09:13:00,"","",Mykhailiuk REBOUND (Off:1 Def:0),"",,10,,,1629004,167,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
38,1,1,1,09:11:00,"","",Rose 25' 3PT Jump Shot (7 PTS),TRUE,made.shot,10,12 - 1,-11,201565,169,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
39,9,1,1,09:10:00,KINGS Timeout: Regular (Full 1 Short 0),"","","",,11,,,1610612758,170,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","",""
40,2,1,1,08:54:00,MISS Bogdanovic 24' 3PT Jump Shot,"","","",,11,,,203992,186,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
41,4,0,1,08:50:00,"","",Mykhailiuk REBOUND (Off:1 Def:1),TRUE,missed.shot,11,,,1629004,190,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
42,1,7,1,08:43:00,"","",Henson 2' Dunk (4 PTS) (Mykhailiuk 1 AST),TRUE,made.shot,12,14 - 1,-13,203089,197,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
44,2,1,1,08:35:00,MISS Bjelica 26' 3PT Jump Shot,"","","",,13,,,202357,205,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
45,4,0,1,08:31:00,"","",Rose REBOUND (Off:0 Def:2),TRUE,missed.shot,13,,,201565,209,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
46,2,1,1,08:20:00,"","",MISS Mykhailiuk 26' 3PT Jump Shot,"",,14,,,1629004,220,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
47,4,0,1,08:17:00,Barnes REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,14,,,203084,223,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
48,5,45,1,08:13:00,Fox Out of Bounds - Bad Pass Turnover Turnover (P1.T1),"","",TRUE,turnover,15,,,1628368,227,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
49,1,108,1,08:00:00,"","",Henson 1' Cutting Dunk Shot (6 PTS) (Rose 1 AST),TRUE,made.shot,16,16 - 1,-15,203089,240,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
51,5,1,1,07:43:00,Bogdanovic Bad Pass Turnover (P1.T2),"",Henson STEAL (1 STL),TRUE,turnover,17,,,203992,257,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
53,1,41,1,07:39:00,"","",Rose 1' Running Layup (9 PTS),TRUE,made.shot,18,18 - 1,-17,201565,261,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
54,9,1,1,07:38:00,KINGS Timeout: Regular (Full 2 Short 0),"","","",,19,,,1610612758,262,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","",""
