eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Drummond vs. Horford: Tip to Frazier,"","","",,0,,,203083,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,6,1,1,11:53:00,"","",Richardson P.FOUL (P1.T1) (N.Buchert),"",,0,,,1626196,7,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
9,2,1,1,11:38:00,MISS Snell 28' 3PT Jump Shot,"","","",,0,,,203503,22,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
10,4,0,1,11:35:00,"","",Simmons REBOUND (Off:0 Def:1),TRUE,missed.shot,0,,,1627732,25,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
11,1,102,1,11:34:00,"","",Simmons 6' Driving Floating Bank Jump Shot (2 PTS),"",,1,2 - 0,-2,1627732,26,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"","",""
12,6,2,1,11:34:00,Brown S.FOUL (P1.T1) (J.Goldenberg),"","","",,1,,,1628971,26,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
14,3,10,1,11:34:00,"","",MISS Simmons Free Throw 1 of 1,"",,1,,,1627732,26,"","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,TRUE,"","","","",TRUE,"","","","",""
15,4,0,1,11:31:00,Drummond REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,1,,,203083,29,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
16,5,45,1,11:19:00,Drummond Out of Bounds - Bad Pass Turnover Turnover (P1.T1),"","",TRUE,turnover,2,,,203083,41,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
17,5,2,1,11:06:00,Snell STEAL (1 STL),"",Richardson Lost Ball Turnover (P1.T1),TRUE,turnover,3,,,1626196,54,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
19,5,2,1,10:52:00,Frazier Lost Ball Turnover (P1.T2),"",Simmons STEAL (1 STL),TRUE,turnover,4,,,204025,68,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
22,1,6,1,10:44:00,"","",Richardson 1' Driving Layup (2 PTS) (Simmons 1 AST),TRUE,made.shot,5,4 - 0,-4,1626196,76,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
