eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Whiteside vs. Gibson: Tip to Randle,"","","",,0,,,202355,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,1,1,1,11:38:00,"","",Randle 24' 3PT Jump Shot (3 PTS) (Gibson 1 AST),TRUE,made.shot,0,3 - 0,-3,203944,22,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
9,2,58,1,11:17:00,MISS Whiteside 12' Turnaround Hook Shot,"","","",,1,,,202355,43,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
10,4,0,1,11:14:00,"","",Gibson REBOUND (Off:0 Def:1),TRUE,missed.shot,1,,,201959,46,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
11,2,79,1,11:08:00,"","",MISS Ntilikina 20' Pullup Jump Shot,"",,2,,,1628373,52,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
12,4,0,1,11:05:00,Whiteside REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,2,,,202355,55,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
13,2,1,1,10:47:00,MISS Anthony 16' Jump Shot,"","","",,3,,,2546,73,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
14,4,0,1,10:44:00,"","",Gibson REBOUND (Off:0 Def:2),TRUE,missed.shot,3,,,201959,76,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
15,1,75,1,10:39:00,"","",Barrett 1' Driving Finger Roll Layup (2 PTS) (Ntilikina 1 AST),TRUE,made.shot,4,5 - 0,-5,1629628,81,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
17,1,101,1,10:29:00,McCollum 15' Driving Floating Jump Shot (2 PTS),"","",TRUE,made.shot,5,5 - 2,-3,203468,91,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
18,2,80,1,10:14:00,"","",MISS Randle 17' Step Back Jump Shot,"",,6,,,203944,106,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
19,4,0,1,10:11:00,Anthony REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,6,,,2546,109,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
20,6,4,1,10:06:00,Anthony OFF.Foul (P1) (E.Malloy),"","","",,7,,,2546,114,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
