eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Adebayo vs. Whiteside: Tip to Jones Jr.,"","","",,0,,,1628389,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,2,79,1,11:42:00,MISS Nunn 25' 3PT Pullup Jump Shot,"","","",,0,,,1629134,18,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
8,4,0,1,11:40:00,"","",Whiteside REBOUND (Off:0 Def:1),TRUE,missed.shot,0,,,202355,20,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
9,2,80,1,11:25:00,"","",MISS Whiteside 17' Step Back Jump Shot,"",,1,,,202355,35,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
10,4,0,1,11:23:00,Robinson REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,1,,,1629130,37,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
11,2,1,1,11:13:00,MISS Robinson 29' 3PT Jump Shot,"","","",,2,,,1629130,47,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
12,4,0,1,11:10:00,"","",Whiteside REBOUND (Off:0 Def:2),TRUE,missed.shot,2,,,202355,50,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
13,2,1,1,11:04:00,"","",MISS Bazemore 24' 3PT Jump Shot,"",,3,,,203145,56,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
14,4,0,1,11:02:00,Leonard REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,3,,,203086,58,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
15,1,1,1,10:52:00,Nunn  3PT Jump Shot (3 PTS) (Jones Jr. 1 AST),"","",TRUE,made.shot,4,0 - 3,3,1629134,68,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
17,2,79,1,10:37:00,"","",MISS Lillard 18' Pullup Jump Shot,"",,5,,,203081,83,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
18,4,0,1,10:35:00,Adebayo REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,5,,,1628389,85,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
19,2,1,1,10:23:00,MISS Leonard 28' 3PT Jump Shot,"","","",,6,,,203086,97,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
20,4,0,1,10:21:00,"","",Trail Blazers Rebound,TRUE,missed.shot,6,,,1610612757,99,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,TRUE,"","","","","","","","","","","",""
22,1,58,1,10:00:00,"","",Whiteside 7' Turnaround Hook Shot (2 PTS) (Lillard 1 AST),TRUE,made.shot,7,2 - 3,1,202355,120,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
24,2,1,1,09:50:00,MISS Robinson 26' 3PT Jump Shot,"","","",,8,,,1629130,130,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
25,4,0,1,09:47:00,"","",Whiteside REBOUND (Off:0 Def:3),TRUE,missed.shot,8,,,202355,133,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
26,2,80,1,09:39:00,"","",MISS Lillard 18' Step Back Jump Shot,"",,9,,,203081,141,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
27,4,0,1,09:36:00,Robinson REBOUND (Off:0 Def:2),"","",TRUE,missed.shot,9,,,1629130,144,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
28,2,1,1,09:31:00,MISS Jones Jr.  3PT Jump Shot,"","","",,10,,,1627884,149,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
29,4,0,1,09:28:00,Adebayo REBOUND (Off:1 Def:1),"","","",,10,,,1628389,152,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
30,1,101,1,09:18:00,Nunn 5' Driving Floating Jump Shot (5 PTS),"","",TRUE,made.shot,10,2 - 5,3,1629134,162,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
31,2,1,1,08:51:00,"","",MISS Trent Jr. 26' 3PT Jump Shot,"",,11,,,1629018,189,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
32,4,0,1,08:48:00,Jones Jr. REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,11,,,1627884,192,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
33,1,6,1,08:29:00,Nunn 2' Driving Layup (7 PTS),"","","",,12,2 - 7,5,1629134,211,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"","",""
34,6,2,1,08:29:00,"","",Bazemore S.FOUL (P1.T1) (K.Lane),"",,12,,,203145,211,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
36,3,10,1,08:29:00,Nunn Free Throw 1 of 1 (8 PTS),"","",TRUE,last.ft.made,12,2 - 8,6,1629134,211,"","",TRUE,"","","","","","","","","","","","","","","","","","",TRUE,"","","","",TRUE,TRUE,"","","",""
37,6,1,1,08:24:00,Adebayo P.FOUL (P1.T1) (S.Jelks),"","","",,13,,,1628389,216,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
39,2,5,1,08:10:00,Adebayo BLOCK (1 BLK),"",MISS Whiteside 2' Layup,"",,13,,,202355,230,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
