eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Adebayo vs. Reid: Tip to Nunn,"","","",,0,,,1628389,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,2,6,1,11:38:00,MISS Nunn 1' Driving Layup,"",Reid BLOCK (1 BLK),"",,0,,,1629134,22,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
9,4,0,1,11:38:00,HEAT Rebound,"","","",,0,,,1610612748,22,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
11,5,39,1,11:37:00,Robinson Step Out of Bounds Turnover (P1.T1),"","",TRUE,turnover,0,,,1629130,23,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
12,2,79,1,11:24:00,"","",MISS Russell 18' Pullup Jump Shot,"",,1,,,1626156,36,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
13,4,0,1,11:22:00,Adebayo REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,1,,,1628389,38,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
14,2,1,1,11:07:00,MISS Adebayo 16' Jump Shot,"","","",,2,,,1628389,53,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
15,4,0,1,11:00:00,"","",Beasley REBOUND (Off:0 Def:1),TRUE,missed.shot,2,,,1627736,60,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
16,1,5,1,10:56:00,"","",Reid 2' Layup (2 PTS) (Beasley 1 AST),"",,3,2 - 0,-2,1629675,64,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"","",""
18,6,2,1,10:56:00,Olynyk S.FOUL (P1.T1) (S.Corbin),"","","",,3,,,203482,64,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
20,3,10,1,10:56:00,"","",MISS Reid Free Throw 1 of 1,"",,3,,,1629675,64,"","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,TRUE,"","","","",TRUE,"","","","",""
21,4,0,1,10:54:00,Olynyk REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,3,,,203482,66,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
23,1,1,1,10:42:00,Nunn 18' Jump Shot (2 PTS) (Butler 1 AST),"","",TRUE,made.shot,4,2 - 2,TIE,1629134,78,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
25,1,75,1,10:28:00,"","",Okogie 2' Driving Finger Roll Layup (2 PTS),TRUE,made.shot,5,4 - 2,-2,1629006,92,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
26,2,101,1,10:07:00,MISS Adebayo 4' Driving Floating Jump Shot,"","","",,6,,,1628389,113,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
27,4,0,1,10:03:00,"","",Hernangomez REBOUND (Off:0 Def:1),TRUE,missed.shot,6,,,1627823,117,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
28,1,79,1,09:56:00,"","",Russell 16' Pullup Jump Shot (2 PTS),TRUE,made.shot,7,6 - 2,-4,1626156,124,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
29,2,1,1,09:45:00,MISS Robinson 25' 3PT Jump Shot,"","","",,8,,,1629130,135,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
30,4,0,1,09:41:00,"","",Hernangomez REBOUND (Off:0 Def:2),TRUE,missed.shot,8,,,1627823,139,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
31,2,101,1,09:31:00,"","",MISS Okogie 5' Driving Floating Jump Shot,"",,9,,,1629006,149,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
33,4,0,1,09:28:00,Olynyk REBOUND (Off:0 Def:2),"","",TRUE,missed.shot,9,,,203482,152,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
34,2,6,1,09:19:00,MISS Nunn 3' Driving Layup,"",Okogie BLOCK (1 BLK),"",,10,,,1629134,161,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
36,4,0,1,09:17:00,"","",Russell REBOUND (Off:0 Def:1),TRUE,missed.shot,10,,,1626156,163,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
37,5,2,1,09:07:00,Olynyk STEAL (1 STL),"",Hernangomez Lost Ball Turnover (P1.T1),TRUE,turnover,11,,,1627823,173,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
39,1,41,1,09:02:00,Adebayo 2' Running Layup (2 PTS) (Nunn 1 AST),"","",TRUE,made.shot,12,6 - 4,-2,1628389,178,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
41,2,6,1,08:39:00,Adebayo BLOCK (1 BLK),"",MISS Hernangomez 1' Driving Layup,"",,13,,,1627823,201,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
43,4,0,1,08:35:00,Butler REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,13,,,202710,205,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
