eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,0,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,0,Jump Ball Drummond vs. Jordan: Tip to Snell,"",,,203083,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,7,6,17,1,11:44:00,16,"",,0,"",Nets T.Foul (Def. 3 Sec Jordan ) (H.Workman),,,201599,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
4,8,3,16,1,11:44:00,16,"",,0,Kennard Free Throw Technical (1 PTS),"",0 - 1,1,1628379,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",TRUE,"","","","","","",""
5,9,1,5,1,11:33:00,27,TRUE,made.shot,0,Morris 2' Layup (2 PTS) (Drummond 1 AST),"",0 - 3,3,202693,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
6,11,2,5,1,11:18:00,42,"",,1,"",MISS Jordan 4' Layup,,,201599,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
7,12,4,0,1,11:15:00,45,TRUE,missed.shot,1,Drummond REBOUND (Off:0 Def:1),"",,,203083,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
8,13,1,78,1,11:06:00,54,TRUE,made.shot,2,Snell 7' Floating Jump Shot (2 PTS),"",0 - 5,5,203503,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
9,15,1,1,1,10:47:00,73,TRUE,made.shot,3,"",Irving 17' Jump Shot (2 PTS) (Jordan 1 AST),2 - 5,3,202681,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
10,17,1,1,1,10:36:00,84,TRUE,made.shot,4,Kennard 9' Jump Shot (3 PTS) (Drummond 2 AST),"",2 - 7,5,1628379,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
11,19,2,78,1,10:22:00,98,"",,5,"",MISS LeVert 8' Floating Jump Shot,,,1627747,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
12,20,4,0,1,10:19:00,101,TRUE,missed.shot,5,Kennard REBOUND (Off:0 Def:1),"",,,1628379,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
13,21,5,1,1,10:16:00,104,TRUE,turnover,6,Kennard Bad Pass Turnover (P1.T1),Prince STEAL (1 STL),,,1628379,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
14,23,2,1,1,10:09:00,111,"",,7,"",MISS LeVert 27' 3PT Jump Shot,,,1627747,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
15,24,4,0,1,10:06:00,114,TRUE,missed.shot,7,Morris REBOUND (Off:0 Def:1),"",,,202693,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
16,25,2,3,1,09:51:00,129,"",,8,MISS Drummond 9' Hook Shot,"",,,203083,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
17,26,4,0,1,09:48:00,132,TRUE,missed.shot,8,"",Jordan REBOUND (Off:0 Def:1),,,201599,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
18,27,2,1,1,09:40:00,140,"",,9,"",MISS Irving 26' 3PT Jump Shot,,,202681,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
19,28,4,0,1,09:35:00,145,TRUE,missed.shot,9,Drummond REBOUND (Off:0 Def:2),"",,,203083,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
20,29,1,47,1,09:29:00,151,TRUE,made.shot,10,Morris 8' Turnaround Jump Shot (4 PTS),"",2 - 9,7,202693,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
21,30,1,102,1,09:08:00,172,TRUE,made.shot,11,"",Harris 8' Driving Floating Bank Jump Shot (2 PTS) (Irving 1 AST),4 - 9,5,203925,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
22,32,1,50,1,09:02:00,178,TRUE,made.shot,12,Brown 4' Running Dunk (2 PTS),"",4 - 11,7,1628971,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
23,33,9,1,1,09:02:00,178,"",,13,"",Nets Timeout: Regular (Reg.1 Short 0),,,1610612751,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","",""
24,34,1,1,1,08:48:00,192,TRUE,made.shot,13,"",Prince 24' 3PT Jump Shot (3 PTS) (Irving 2 AST),7 - 11,4,1627752,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
25,36,1,5,1,08:28:00,212,TRUE,made.shot,14,Morris 4' Layup (6 PTS) (Drummond 3 AST),"",7 - 13,6,202693,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
26,38,2,44,1,08:18:00,222,"",,15,Drummond BLOCK (1 BLK),MISS Jordan 2' Reverse Layup,,,201599,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
27,40,4,0,1,08:17:00,223,"",,15,"",Jordan REBOUND (Off:1 Def:1),,,201599,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
28,41,2,5,1,08:16:00,224,"",,15,"",MISS Jordan 3' Layup,,,201599,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
29,42,4,0,1,08:15:00,225,TRUE,missed.shot,15,Drummond REBOUND (Off:0 Def:3),"",,,203083,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
30,43,6,1,1,08:07:00,233,"",,16,"",Harris P.FOUL (P1.T1) (Z.Zarba),,,203925,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
31,45,6,2,1,07:52:00,248,"",,16,"",LeVert S.FOUL (P1.T2) (R.Acosta),,,1627747,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
32,47,3,11,1,07:52:00,248,"",,16,Kennard Free Throw 1 of 2 (4 PTS),"",7 - 14,7,1628379,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
33,48,3,12,1,07:52:00,248,TRUE,last.ft.made,16,Kennard Free Throw 2 of 2 (5 PTS),"",7 - 15,8,1628379,"","","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
34,49,2,78,1,07:39:00,261,"",,17,"",MISS LeVert 8' Floating Jump Shot,,,1627747,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
35,50,4,0,1,07:37:00,263,TRUE,missed.shot,17,Drummond REBOUND (Off:0 Def:4),"",,,203083,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
36,51,6,2,1,07:28:00,272,"",,18,"",Irving S.FOUL (P1.T3) (R.Acosta),,,202681,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
37,53,3,11,1,07:28:00,272,"",,18,Brown Free Throw 1 of 2 (3 PTS),"",7 - 16,9,1628971,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
38,54,3,12,1,07:28:00,272,"",,18,MISS Brown Free Throw 2 of 2,"",,,1628971,"","","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"",TRUE,"","",TRUE,TRUE,"","","","",""
