eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,1,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,1,Jump Ball Theis vs. Allen: Tip to Dinwiddie,"",,,1628464,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,7,1,1,1,11:39:00,21,TRUE,made.shot,1,"",Dinwiddie 26' 3PT Jump Shot (3 PTS) (Prince 1 AST),3 - 0,-3,203915,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
4,8,1,1,1,11:21:00,39,TRUE,made.shot,2,Theis 13' Jump Shot (2 PTS) (Walker 1 AST),"",3 - 2,-1,1628464,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
5,10,5,2,1,11:08:00,52,TRUE,turnover,3,Smart STEAL (1 STL),Allen Lost Ball Turnover (P1.T1),,,1628386,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
6,12,1,79,1,11:02:00,58,TRUE,made.shot,4,Brown 26' 3PT Pullup Jump Shot (3 PTS),"",3 - 5,2,1627759,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
7,13,2,1,1,10:39:00,81,"",,5,"",MISS Prince  3PT Jump Shot,,,1627752,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
8,14,4,0,1,10:37:00,83,TRUE,missed.shot,5,Walker REBOUND (Off:0 Def:1),"",,,202689,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
9,15,2,79,1,10:33:00,87,"",,6,MISS Walker 27' 3PT Pullup Jump Shot,"",,,202689,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
10,16,4,0,1,10:31:00,89,"",,6,Theis REBOUND (Off:1 Def:0),"",,,1628464,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11,17,1,72,1,10:30:00,90,TRUE,made.shot,6,Theis 1' Putback Layup (4 PTS),"",3 - 7,4,1628464,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
12,18,1,108,1,10:12:00,108,TRUE,made.shot,7,"",Allen 2' Cutting Dunk Shot (2 PTS) (LeVert 1 AST),5 - 7,2,1628386,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
13,20,1,1,1,09:54:00,126,TRUE,made.shot,8,Theis 13' Jump Shot (6 PTS) (Smart 1 AST),"",5 - 9,4,1628464,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
14,22,6,1,1,09:46:00,134,"",,9,Brown P.FOUL (P1.T1) (J.Goble),"",,,1627759,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
15,24,1,57,1,09:38:00,142,TRUE,made.shot,9,"",Allen 3' Driving Hook Shot (4 PTS) (LeVert 2 AST),7 - 9,2,1628386,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
16,26,6,1,1,09:30:00,150,"",,10,"",Prince P.FOUL (P1.T1) (J.Goble),,,1627752,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
17,28,2,1,1,09:21:00,159,"",,10,MISS Smart 26' 3PT Jump Shot,"",,,203935,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
18,29,4,0,1,09:18:00,162,TRUE,missed.shot,10,"",Prince REBOUND (Off:0 Def:1),,,1627752,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
19,30,1,1,1,09:11:00,169,TRUE,made.shot,11,"",LeVert 26' 3PT Jump Shot (3 PTS) (Dinwiddie 1 AST),10 - 9,-1,1627747,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
