eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,0,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,0,Jump Ball Zubac vs. Whiteside: Tip to Harkless,"",,,1627826,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,7,1,98,1,11:42:00,18,TRUE,made.shot,0,George 3' Cutting Layup Shot (2 PTS) (Leonard 1 AST),"",0 - 2,2,202331,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
4,9,1,79,1,11:21:00,39,TRUE,made.shot,1,"",Lillard 15' Pullup Jump Shot (2 PTS) (McCollum 1 AST),2 - 2,TIE,203081,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
5,11,6,2,1,11:05:00,55,"",,2,"",Hood S.FOUL (P1.T1) (D.Collins),,,203918,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
6,13,3,11,1,11:05:00,55,"",,2,Leonard Free Throw 1 of 2 (1 PTS),"",2 - 3,1,202695,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7,14,3,12,1,11:05:00,55,TRUE,last.ft.made,2,Leonard Free Throw 2 of 2 (2 PTS),"",2 - 4,2,202695,"","","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
8,15,2,79,1,10:43:00,77,"",,3,"",MISS McCollum 14' Pullup Jump Shot,,,203468,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
9,16,4,0,1,10:40:00,80,TRUE,missed.shot,3,George REBOUND (Off:0 Def:1),"",,,202331,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
10,18,5,45,1,10:40:00,80,TRUE,turnover,4,George Out of Bounds - Bad Pass Turnover Turnover (P1.T1),"",,,202331,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
11,19,1,79,1,10:34:00,86,TRUE,made.shot,5,"",Lillard 27' 3PT Pullup Jump Shot (5 PTS),5 - 4,-1,203081,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
12,20,1,1,1,10:19:00,101,TRUE,made.shot,6,Leonard 25' 3PT Jump Shot (5 PTS) (George 1 AST),"",5 - 7,2,202695,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
13,22,5,1,1,10:07:00,113,TRUE,turnover,7,Leonard STEAL (1 STL),Lillard Bad Pass Turnover (P1.T1),,,203081,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
14,24,1,101,1,10:00:00,120,TRUE,made.shot,8,Beverley 7' Driving Floating Jump Shot (2 PTS),"",5 - 9,4,201976,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
15,25,2,79,1,09:45:00,135,"",,9,"",MISS Anthony 18' Pullup Jump Shot,,,2546,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
16,26,4,0,1,09:42:00,138,TRUE,missed.shot,9,George REBOUND (Off:0 Def:2),"",,,202331,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
17,27,2,1,1,09:34:00,146,"",,10,MISS Beverley 28' 3PT Jump Shot,"",,,201976,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
18,28,4,0,1,09:31:00,149,TRUE,missed.shot,10,"",Lillard REBOUND (Off:0 Def:1),,,203081,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
19,29,1,52,1,09:20:00,160,TRUE,made.shot,11,"",Whiteside 2' Alley Oop Dunk (2 PTS) (Lillard 1 AST),7 - 9,2,202355,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
20,31,7,1,1,09:19:00,161,"",,12,"","",,,1610612757,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","",""
21,32,1,80,1,09:09:00,171,TRUE,made.shot,12,George  3PT Step Back Jump Shot (5 PTS),"",7 - 12,5,202331,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
22,33,6,2,1,08:52:00,188,"",,13,Zubac S.FOUL (P1.T1) (D.Collins),"",,,1627826,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
23,35,3,11,1,08:52:00,188,"",,13,"",MISS Whiteside Free Throw 1 of 2,,,202355,"","","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"","","","","","","","","","",""
24,36,4,1,1,08:52:00,188,"",,13,"",Trail Blazers Rebound,,,1610612757,"","","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
25,37,3,12,1,08:52:00,188,TRUE,last.ft.made,13,"",Whiteside Free Throw 2 of 2 (3 PTS),8 - 12,4,202355,"","","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
26,38,1,1,1,08:28:00,212,TRUE,made.shot,14,Beverley 25' 3PT Jump Shot (5 PTS) (Leonard 2 AST),"",8 - 15,7,201976,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
27,40,1,79,1,08:14:00,226,TRUE,made.shot,15,"",McCollum 15' Pullup Jump Shot (2 PTS),10 - 15,5,203468,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
28,41,1,1,1,08:03:00,237,TRUE,made.shot,16,George 26' 3PT Jump Shot (8 PTS) (Leonard 3 AST),"",10 - 18,8,202331,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
29,43,2,79,1,07:49:00,251,"",,17,"",MISS Lillard 26' 3PT Pullup Jump Shot,,,203081,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
30,44,4,0,1,07:47:00,253,TRUE,missed.shot,17,Zubac REBOUND (Off:0 Def:1),"",,,1627826,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
31,45,2,1,1,07:37:00,263,"",,18,MISS Leonard 26' 3PT Jump Shot,"",,,202695,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
32,46,4,0,1,07:34:00,266,TRUE,missed.shot,18,"",Anthony REBOUND (Off:0 Def:1),,,2546,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
33,47,2,73,1,07:24:00,276,"",,19,Zubac BLOCK (1 BLK),MISS Lillard 3' Driving Reverse Layup,,,203081,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
34,48,4,0,1,07:22:00,278,"",,19,"",Whiteside REBOUND (Off:1 Def:0),,,202355,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
35,49,2,101,1,07:17:00,283,"",,19,"",MISS Hood 8' Driving Floating Jump Shot,,,203918,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
