eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Zeller vs. Vucevic: Tip to Rozier,"","","",,0,,,203469,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,1,98,1,11:34:00,Zeller 2' Cutting Layup Shot (2 PTS) (Bridges 1 AST),"","",TRUE,made.shot,0,0 - 2,2,203469,26,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
9,2,1,1,11:17:00,"","",MISS Gordon 20' Jump Shot,"",,1,,,203932,43,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
10,4,0,1,11:15:00,Washington REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,1,,,1629023,45,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
11,1,79,1,10:54:00,Graham 27' 3PT Pullup Jump Shot (3 PTS),"","",TRUE,made.shot,2,0 - 5,5,1628984,66,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
12,1,80,1,10:25:00,"","",Fournier 16' Step Back Jump Shot (2 PTS),TRUE,made.shot,3,2 - 5,3,203095,95,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
13,2,1,1,10:05:00,MISS Graham 27' 3PT Jump Shot,"","","",,4,,,1628984,115,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
14,4,0,1,10:02:00,"","",Magic Rebound,TRUE,missed.shot,4,,,1610612753,118,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,TRUE,"","","","","","","","","","","",""
16,2,6,1,09:45:00,"","",MISS Birch 6' Driving Layup,"",,5,,,203920,135,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
17,4,0,1,09:45:00,"","",Gordon REBOUND (Off:1 Def:0),"",,5,,,203932,135,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
18,2,97,1,09:45:00,"","",MISS Gordon 1' Tip Layup Shot,"",,5,,,203932,135,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
19,4,0,1,09:45:00,"","",Birch REBOUND (Off:1 Def:0),"",,5,,,203920,135,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
20,6,2,1,09:45:00,Washington S.FOUL (P1.T1) (C.Kirkland),"","","",,5,,,1629023,135,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
22,3,11,1,09:45:00,"","",Birch Free Throw 1 of 2 (1 PTS),"",,5,3 - 5,2,203920,135,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
23,3,12,1,09:45:00,"","",MISS Birch Free Throw 2 of 2,"",,5,,,203920,135,"","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"",TRUE,"","",TRUE,TRUE,"","","","",""
24,4,0,1,09:41:00,Washington REBOUND (Off:0 Def:2),"","",TRUE,missed.shot,5,,,1629023,139,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
25,1,51,1,09:33:00,Washington 1' Reverse Dunk (2 PTS) (Zeller 1 AST),"","",TRUE,made.shot,6,3 - 7,4,1629023,147,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
27,2,6,1,09:15:00,"","",MISS Gordon 1' Driving Layup,"",,7,,,203932,165,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
28,4,0,1,09:13:00,Washington REBOUND (Off:0 Def:3),"","",TRUE,missed.shot,7,,,1629023,167,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
29,5,39,1,09:11:00,Rozier Step Out of Bounds Turnover (P1.T1),"","",TRUE,turnover,8,,,1626179,169,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
30,2,3,1,09:00:00,"","",MISS Vucevic 8' Hook Shot,"",,9,,,202696,180,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
31,4,0,1,08:58:00,Zeller REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,9,,,203469,182,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
32,2,1,1,08:51:00,MISS Washington 26' 3PT Jump Shot,"","","",,10,,,1629023,189,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
33,4,0,1,08:48:00,"","",Gordon REBOUND (Off:1 Def:1),TRUE,missed.shot,10,,,203932,192,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
34,2,1,1,08:34:00,"","",MISS Gordon  3PT Jump Shot,"",,11,,,203932,206,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
35,4,0,1,08:31:00,Zeller REBOUND (Off:0 Def:2),"","",TRUE,missed.shot,11,,,203469,209,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
36,1,6,1,08:14:00,Bridges 4' Driving Layup (2 PTS),"","",TRUE,made.shot,12,3 - 9,6,1628970,226,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
37,1,6,1,08:01:00,"","",Fultz 1' Driving Layup (2 PTS),TRUE,made.shot,13,5 - 9,4,1628365,239,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
38,2,1,1,07:38:00,MISS Bridges 25' 3PT Jump Shot,"","","",,14,,,1628970,262,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
39,4,0,1,07:36:00,"","",Fultz REBOUND (Off:0 Def:1),TRUE,missed.shot,14,,,1628365,264,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
40,2,63,1,07:17:00,"","",MISS Vucevic 17' Fadeaway Jumper,"",,15,,,202696,283,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
41,4,0,1,07:14:00,Washington REBOUND (Off:0 Def:4),"","",TRUE,missed.shot,15,,,1629023,286,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
42,2,9,1,07:08:00,MISS Bridges 3' Driving Dunk,"","","",,16,,,1628970,292,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
43,4,0,1,07:07:00,"","",Birch REBOUND (Off:1 Def:1),TRUE,missed.shot,16,,,203920,293,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
44,1,5,1,07:01:00,"","",Vucevic 1' Layup (2 PTS) (Gordon 1 AST),TRUE,made.shot,17,7 - 9,2,202696,299,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
46,1,78,1,06:47:00,Graham 10' Floating Jump Shot (5 PTS),"","","",,18,7 - 11,4,1628984,313,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"","",""
47,6,2,1,06:47:00,"","",Fournier S.FOUL (P1.T1) (C.Kirkland),"",,18,,,203095,313,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
49,9,1,1,06:47:00,HORNETS Timeout: Regular (Full 1 Short 0),"","","",,18,,,1610612766,313,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","",""
50,8,0,1,06:47:00,SUB: Batum FOR Bridges,"","","",,18,,,1628970,313,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
52,3,10,1,06:47:00,Graham Free Throw 1 of 1 (6 PTS),"","",TRUE,last.ft.made,18,7 - 12,5,1628984,313,"","",TRUE,"","","","","","","","","","","","","","","","","","",TRUE,"","","","",TRUE,TRUE,"","","",""
53,1,43,1,06:28:00,"","",Birch 1' Alley Oop Layup (3 PTS) (Vucevic 1 AST),TRUE,made.shot,19,9 - 12,3,203920,332,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
55,5,4,1,06:16:00,Rozier Traveling Turnover (P2.T2),"","",TRUE,turnover,20,,,1626179,344,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
56,2,1,1,05:59:00,"","",MISS Fournier 31' 3PT Jump Shot,"",,21,,,203095,361,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
57,4,0,1,05:54:00,Washington REBOUND (Off:0 Def:5),"","",TRUE,missed.shot,21,,,1629023,366,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
