eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Reid vs. Porzingis: Tip to Curry,"","","",,0,,,1629675,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,6,2,1,11:46:00,Reid S.FOUL (P1.T1) (B.Adair),"","","",,0,,,1629675,14,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
9,3,11,1,11:46:00,"","",Porzingis Free Throw 1 of 2 (1 PTS),"",,0,1 - 0,-1,204001,14,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10,3,12,1,11:46:00,"","",Porzingis Free Throw 2 of 2 (2 PTS),TRUE,last.ft.made,0,2 - 0,-2,204001,14,"","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
11,2,1,1,11:27:00,MISS Beasley  3PT Jump Shot,"","","",,1,,,1627736,33,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
12,4,0,1,11:24:00,Reid REBOUND (Off:1 Def:0),"","","",,1,,,1629675,36,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13,2,44,1,11:24:00,MISS Reid 1' Reverse Layup,"","","",,1,,,1629675,36,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
14,4,0,1,11:22:00,"","",Porzingis REBOUND (Off:0 Def:1),TRUE,missed.shot,1,,,204001,38,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
15,5,1,1,11:16:00,Russell STEAL (1 STL),"",Curry Bad Pass Turnover (P1.T1),TRUE,turnover,2,,,203552,44,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
17,2,79,1,11:12:00,MISS Russell 25' 3PT Pullup Jump Shot,"","","",,3,,,1626156,48,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
18,4,0,1,11:09:00,"","",Porzingis REBOUND (Off:0 Def:2),TRUE,missed.shot,3,,,204001,51,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
19,6,2,1,11:06:00,Okogie S.FOUL (P1.T2) (M.Davis),"","","",,4,,,1629006,54,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
21,3,11,1,11:06:00,"","",Hardaway Jr. Free Throw 1 of 2 (1 PTS),"",,4,3 - 0,-3,203501,54,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
22,3,12,1,11:06:00,"","",Hardaway Jr. Free Throw 2 of 2 (2 PTS),TRUE,last.ft.made,4,4 - 0,-4,203501,54,"","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
23,2,78,1,10:53:00,MISS Russell 13' Floating Jump Shot,"","","",,5,,,1626156,67,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
24,4,0,1,10:52:00,Okogie REBOUND (Off:1 Def:0),"","","",,5,,,1629006,68,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
25,1,97,1,10:52:00,Okogie 1' Tip Layup Shot (2 PTS),"","",TRUE,made.shot,5,4 - 2,-2,1629006,68,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
26,2,79,1,10:38:00,Okogie BLOCK (1 BLK),"",MISS Hardaway Jr. 18' Pullup Jump Shot,"",,6,,,203501,82,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
28,4,0,1,10:38:00,Russell REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,6,,,1626156,82,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
29,5,1,1,10:31:00,Russell Bad Pass Turnover (P1.T1),"",Curry STEAL (1 STL),TRUE,turnover,7,,,1626156,89,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
31,1,41,1,10:26:00,"","",Curry 2' Running Layup (2 PTS),TRUE,made.shot,8,6 - 2,-4,203552,94,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
32,2,1,1,10:14:00,MISS Okogie 25' 3PT Jump Shot,"","","",,9,,,1629006,106,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
33,4,0,1,10:10:00,"","",Hardaway Jr. REBOUND (Off:0 Def:1),TRUE,missed.shot,9,,,203501,110,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
34,2,3,1,10:02:00,"","",MISS Finney-Smith 8' Hook Shot,"",,10,,,1627827,118,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
