eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,1,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,1,Jump Ball Gasol vs. Thompson: Tip to Lowry,"",,,201188,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,7,2,1,1,11:45:00,15,"",,1,MISS Powell 26' 3PT Jump Shot,"",,,1626181,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
4,8,4,0,1,11:40:00,20,TRUE,missed.shot,1,"",Love REBOUND (Off:0 Def:1),,,201567,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
5,9,1,1,1,11:34:00,26,TRUE,made.shot,2,"",Love 25' 3PT Jump Shot (3 PTS) (Sexton 1 AST),3 - 0,-3,201567,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
6,11,1,79,1,11:25:00,35,TRUE,made.shot,3,Siakam 24' 3PT Pullup Jump Shot (3 PTS),"",3 - 3,TIE,1627783,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
7,12,2,79,1,11:10:00,50,"",,4,"",MISS Love 30' 3PT Pullup Jump Shot,,,201567,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
8,13,4,0,1,11:07:00,53,"",,4,"",Osman REBOUND (Off:1 Def:0),,,1626224,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
9,14,1,1,1,11:06:00,54,TRUE,made.shot,4,"",Sexton 14' Jump Shot (2 PTS) (Osman 1 AST),5 - 3,-2,1629012,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
10,16,1,98,1,10:54:00,66,TRUE,made.shot,5,Powell 2' Cutting Layup Shot (2 PTS) (Lowry 1 AST),"",5 - 5,TIE,1626181,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
11,18,2,57,1,10:32:00,88,"",,6,"",MISS Love 9' Driving Hook Shot,,,201567,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
12,19,4,0,1,10:29:00,91,TRUE,missed.shot,6,Siakam REBOUND (Off:0 Def:1),"",,,1627783,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
13,20,2,1,1,10:19:00,101,"",,7,MISS Siakam  3PT Jump Shot,"",,,1627783,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
14,21,4,0,1,10:16:00,104,TRUE,missed.shot,7,"",Garland REBOUND (Off:0 Def:1),,,1629636,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
15,22,5,2,1,10:08:00,112,TRUE,turnover,8,Gasol STEAL (1 STL),Thompson Lost Ball Turnover (P1.T1),,,202684,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
16,25,1,86,1,09:50:00,130,TRUE,made.shot,9,Gasol 9' Turnaround Fadeaway (2 PTS),"",5 - 7,2,201188,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
17,26,2,79,1,09:30:00,150,"",,10,"",MISS Osman 14' Pullup Jump Shot,,,1626224,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
18,27,4,0,1,09:28:00,152,TRUE,missed.shot,10,Powell REBOUND (Off:0 Def:1),"",,,1626181,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
19,28,1,41,1,09:23:00,157,TRUE,made.shot,11,Powell 3' Running Layup (4 PTS),"",5 - 9,4,1626181,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
20,29,1,6,1,08:55:00,185,TRUE,made.shot,12,"",Thompson 2' Driving Layup (2 PTS),7 - 9,2,202684,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
21,30,1,79,1,08:49:00,191,TRUE,made.shot,13,Lowry 26' 3PT Pullup Jump Shot (3 PTS),"",7 - 12,5,200768,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
22,31,1,43,1,08:35:00,205,TRUE,made.shot,14,"",Love 2' Alley Oop Layup (5 PTS) (Thompson 1 AST),9 - 12,3,201567,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
23,33,2,1,1,08:23:00,217,"",,15,MISS Gasol 26' 3PT Jump Shot,"",,,201188,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
24,34,4,0,1,08:19:00,221,TRUE,missed.shot,15,"",Thompson REBOUND (Off:0 Def:1),,,202684,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
25,35,5,1,1,08:14:00,226,TRUE,turnover,16,Anunoby STEAL (1 STL),Garland Bad Pass Turnover (P1.T2),,,1629636,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
26,37,2,76,1,08:08:00,232,"",,17,MISS Anunoby 3' Running Finger Roll Layup,"",,,1628384,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
27,38,4,0,1,08:06:00,234,"",,17,Anunoby REBOUND (Off:1 Def:0),"",,,1628384,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
28,39,1,72,1,08:01:00,239,TRUE,made.shot,17,Anunoby 1' Putback Layup (2 PTS),"",9 - 14,5,1628384,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
29,40,5,45,1,07:50:00,250,TRUE,turnover,18,"",Sexton Out of Bounds - Bad Pass Turnover Turnover (P1.T3),,,1629012,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
30,41,1,58,1,07:37:00,263,TRUE,made.shot,19,Gasol 7' Turnaround Hook Shot (4 PTS) (Powell 1 AST),"",9 - 16,7,201188,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
31,43,5,45,1,07:21:00,279,TRUE,turnover,20,"",Sexton Out of Bounds - Bad Pass Turnover Turnover (P2.T4),,,1629012,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
