eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Porzingis vs. Thompson: Tip to Garland,"","","",,0,,,204001,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,1,102,1,11:44:00,"","",Osman 5' Driving Floating Bank Jump Shot (2 PTS),TRUE,made.shot,0,2 - 0,-2,1626224,16,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
8,2,101,1,11:30:00,MISS Doncic 9' Driving Floating Jump Shot,"","","",,1,,,1629029,30,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
9,4,0,1,11:26:00,"","",Love REBOUND (Off:0 Def:1),TRUE,missed.shot,1,,,201567,34,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
10,2,101,1,11:06:00,"","",MISS Garland 11' Driving Floating Jump Shot,"",,2,,,1629636,54,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
11,4,0,1,11:02:00,Doncic REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,2,,,1629029,58,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
12,1,1,1,10:54:00,Finney-Smith 26' 3PT Jump Shot (3 PTS) (Doncic 1 AST),"","",TRUE,made.shot,3,2 - 3,1,1627827,66,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
14,2,1,1,10:40:00,"","",MISS Love 25' 3PT Jump Shot,"",,4,,,201567,80,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
15,4,0,1,10:37:00,Finney-Smith REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,4,,,1627827,83,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
16,1,75,1,10:30:00,Doncic 2' Driving Finger Roll Layup (2 PTS),"","",TRUE,made.shot,5,2 - 5,3,1629029,90,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
17,5,2,1,10:13:00,Finney-Smith STEAL (1 STL),"",Love Lost Ball Turnover (P1.T1),TRUE,turnover,6,,,201567,107,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
19,1,50,1,10:09:00,Finney-Smith 1' Running Dunk (5 PTS),"","",TRUE,made.shot,7,2 - 7,5,1627827,111,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
20,2,1,1,09:51:00,"","",MISS Garland 25' 3PT Jump Shot,"",,8,,,1629636,129,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
21,4,0,1,09:48:00,Porzingis REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,8,,,204001,132,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
22,6,4,1,09:36:00,Doncic OFF.Foul (P1) (N.Green),"","","",,9,,,1629029,144,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
24,5,37,1,09:36:00,Doncic Offensive Foul Turnover (P1.T1),"","",TRUE,turnover,9,,,1629029,144,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
25,1,3,1,09:15:00,"","",Love 7' Hook Shot (2 PTS) (Thompson 1 AST),TRUE,made.shot,10,4 - 7,3,201567,165,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
27,6,1,1,09:02:00,"","",Sexton P.FOUL (P1.T1) (R.Mott),"",,11,,,1629012,178,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
29,1,1,1,08:48:00,Hardaway Jr. 25' 3PT Jump Shot (3 PTS),"","",TRUE,made.shot,11,4 - 10,6,203501,192,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
30,1,108,1,08:37:00,"","",Thompson 1' Cutting Dunk Shot (2 PTS) (Sexton 1 AST),TRUE,made.shot,12,6 - 10,4,202684,203,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
32,2,1,1,08:22:00,MISS Porzingis 25' 3PT Jump Shot,"","","",,13,,,204001,218,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
33,4,0,1,08:18:00,"","",Sexton REBOUND (Off:0 Def:1),TRUE,missed.shot,13,,,1629012,222,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
