eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,1,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,1,Jump Ball Noel vs. Fernando: Tip to Gilgeous-Alexander,"",,,203457,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,7,2,1,1,12:00:00,0,"",,1,MISS Gilgeous-Alexander  3PT Jump Shot,"",,,1628983,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
4,8,4,0,1,11:40:00,20,TRUE,missed.shot,1,"",Fernando REBOUND (Off:0 Def:1),,,1628981,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
5,9,2,75,1,11:33:00,27,"",,2,"",MISS Young 2' Driving Finger Roll Layup,,,1629027,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
6,10,4,0,1,11:30:00,30,TRUE,missed.shot,2,Noel REBOUND (Off:0 Def:1),"",,,203457,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
7,11,6,2,1,11:18:00,42,"",,3,"",Fernando S.FOUL (P1.T1) (M.Ervin),,,1628981,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
8,13,3,11,1,11:18:00,42,"",,3,Gallinari Free Throw 1 of 2 (1 PTS),"",0 - 1,1,201568,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
9,14,3,12,1,11:18:00,42,TRUE,last.ft.made,3,Gallinari Free Throw 2 of 2 (2 PTS),"",0 - 2,2,201568,"","","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
10,15,1,52,1,11:01:00,59,TRUE,made.shot,4,"",Collins 2' Alley Oop Dunk (2 PTS) (Young 1 AST),2 - 2,TIE,1628381,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
11,17,1,98,1,10:35:00,85,TRUE,made.shot,5,Dort 2' Cutting Layup Shot (2 PTS) (Paul 1 AST),"",2 - 4,2,1629652,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
12,19,5,2,1,10:18:00,102,TRUE,turnover,6,Paul STEAL (1 STL),Collins Lost Ball Turnover (P1.T1),,,1628381,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
13,21,6,9,1,10:18:00,102,"",,7,"",Collins C.P.FOUL (P1.T2) (J.Capers),,,1628381,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
14,23,3,25,1,10:18:00,102,"",,7,Paul Free Throw Clear Path 1 of 2 (1 PTS),"",2 - 5,3,101108,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
15,24,3,26,1,10:18:00,102,"",,7,Paul Free Throw Clear Path 2 of 2 (2 PTS),"",2 - 6,4,101108,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
16,25,1,102,1,10:09:00,111,TRUE,made.shot,7,Gilgeous-Alexander 3' Driving Floating Bank Jump Shot (2 PTS),"",2 - 8,6,1628983,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
17,26,6,1,1,09:59:00,121,"",,8,Dort P.FOUL (P1.T1) (J.Goble),"",,,1629652,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
18,28,2,80,1,09:53:00,127,"",,8,"",MISS Young 26' 3PT Step Back Jump Shot,,,1629027,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
19,29,4,0,1,09:50:00,130,"",,8,"",Collins REBOUND (Off:1 Def:0),,,1628381,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
20,30,2,1,1,09:39:00,141,"",,8,"",MISS Collins  3PT Jump Shot,,,1628381,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
21,31,4,0,1,09:35:00,145,TRUE,missed.shot,8,Noel REBOUND (Off:0 Def:2),"",,,203457,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
22,32,1,108,1,09:30:00,150,TRUE,made.shot,9,Noel 2' Cutting Dunk Shot (2 PTS) (Paul 2 AST),"",2 - 10,8,203457,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
23,34,9,1,1,09:29:00,151,"",,10,"",Hawks Timeout: Regular (Reg.1 Short 0),,,1610612737,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","",""
24,35,1,5,1,09:15:00,165,TRUE,made.shot,10,"",Hunter 2' Layup (2 PTS) (Huerter 1 AST),4 - 10,6,1629631,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
25,37,1,52,1,09:02:00,178,TRUE,made.shot,11,Noel 1' Alley Oop Dunk (4 PTS) (Gallinari 1 AST),"",4 - 12,8,203457,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
26,39,1,86,1,08:44:00,196,TRUE,made.shot,12,"",Hunter 8' Turnaround Fadeaway (4 PTS),6 - 12,6,1629631,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
27,40,2,79,1,08:37:00,203,"",,13,MISS Gilgeous-Alexander 26' 3PT Pullup Jump Shot,"",,,1628983,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
28,41,4,0,1,08:35:00,205,TRUE,missed.shot,13,"",Huerter REBOUND (Off:0 Def:1),,,1628989,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
29,42,1,1,1,08:21:00,219,TRUE,made.shot,14,"",Huerter 25' 3PT Jump Shot (3 PTS) (Young 2 AST),9 - 12,3,1628989,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
30,44,1,108,1,08:08:00,232,TRUE,made.shot,15,Gilgeous-Alexander 1' Cutting Dunk Shot (4 PTS) (Paul 3 AST),"",9 - 14,5,1628983,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
31,46,2,79,1,08:00:00,240,"",,16,"",MISS Young 25' 3PT Pullup Jump Shot,,,1629027,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
32,47,4,0,1,07:57:00,243,TRUE,missed.shot,16,Paul REBOUND (Off:0 Def:1),"",,,101108,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
33,48,2,41,1,07:52:00,248,"",,17,MISS Dort 3' Running Layup,"",,,1629652,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
34,49,4,0,1,07:51:00,249,TRUE,missed.shot,17,"",Collins REBOUND (Off:1 Def:1),,,1628381,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
35,50,1,98,1,07:45:00,255,TRUE,made.shot,18,"",Collins 1' Cutting Layup Shot (4 PTS) (Young 3 AST),11 - 14,3,1628381,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
36,52,1,79,1,07:23:00,277,TRUE,made.shot,19,Gallinari 12' Pullup Jump Shot (4 PTS),"",11 - 16,5,201568,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
37,53,2,79,1,07:02:00,298,"",,20,"",MISS Hunter 15' Pullup Jump Shot,,,1629631,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
38,54,4,0,1,06:58:00,302,TRUE,missed.shot,20,Gallinari REBOUND (Off:0 Def:1),"",,,201568,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
39,55,6,2,1,06:53:00,307,"",,21,"",Fernando S.FOUL (P2.T3) (J.Capers),,,1628981,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
40,57,3,11,1,06:53:00,307,"",,21,Gallinari Free Throw 1 of 2 (5 PTS),"",11 - 17,6,201568,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
41,58,8,0,1,06:53:00,307,"",,21,"",SUB: Len FOR Fernando,,,1628981,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
42,60,3,12,1,06:53:00,307,TRUE,last.ft.made,21,Gallinari Free Throw 2 of 2 (6 PTS),"",11 - 18,7,201568,"","","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
43,61,2,79,1,06:41:00,319,"",,22,Gilgeous-Alexander BLOCK (1 BLK),MISS Huerter 14' Pullup Jump Shot,,,1628989,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
44,63,4,0,1,06:38:00,322,TRUE,missed.shot,22,Gallinari REBOUND (Off:0 Def:2),"",,,201568,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
45,64,5,45,1,06:34:00,326,TRUE,turnover,23,Gilgeous-Alexander Out of Bounds - Bad Pass Turnover Turnover (P1.T1),"",,,1628983,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
46,65,2,1,1,06:22:00,338,"",,24,Gilgeous-Alexander BLOCK (2 BLK),MISS Huerter 26' 3PT Jump Shot,,,1628989,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
47,67,4,0,1,06:19:00,341,TRUE,missed.shot,24,Gallinari REBOUND (Off:0 Def:3),"",,,201568,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
48,68,2,80,1,06:08:00,352,"",,25,MISS Paul 25' 3PT Step Back Jump Shot,"",,,101108,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
49,69,4,0,1,06:05:00,355,TRUE,missed.shot,25,"",Len REBOUND (Off:0 Def:1),,,203458,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
