eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,0,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,0,Jump Ball Aldridge vs. Zubac: Tip to Leonard,"",,,200746,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,7,2,47,1,11:39:00,21,"",,0,"",MISS Leonard 13' Turnaround Jump Shot,,,202695,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
4,8,4,0,1,11:35:00,25,TRUE,missed.shot,0,Gay REBOUND (Off:0 Def:1),"",,,200752,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
5,9,5,1,1,11:19:00,41,TRUE,turnover,1,Gay Bad Pass Turnover (P1.T1),Harkless STEAL (1 STL),,,200752,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
6,11,1,6,1,11:13:00,47,TRUE,made.shot,2,"",George 1' Driving Layup (2 PTS) (Leonard 1 AST),2 - 0,-2,202331,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
7,13,2,79,1,10:54:00,66,"",,3,MISS Forbes 27' 3PT Pullup Jump Shot,"",,,1627854,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
8,14,4,0,1,10:52:00,68,TRUE,missed.shot,3,"",George REBOUND (Off:0 Def:1),,,202331,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
9,15,6,1,1,10:46:00,74,"",,4,Aldridge P.FOUL (P1.T1) (S.Jelks),"",,,200746,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
10,17,2,1,1,10:41:00,79,"",,4,"",MISS George 18' Jump Shot,,,202331,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
