eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,0,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,0,Jump Ball Looney vs. Zubac: Tip to Patterson,"",,,1626172,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,8,2,1,1,11:38:00,22,"",,0,"",MISS Patterson 25' 3PT Jump Shot,,,202335,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
4,9,4,0,1,11:36:00,24,TRUE,missed.shot,0,Looney REBOUND (Off:0 Def:1),"",,,1626172,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
5,10,2,1,1,11:17:00,43,"",,1,MISS Robinson III 24' 3PT Jump Shot,"",,,203922,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
6,11,4,0,1,11:15:00,45,TRUE,missed.shot,1,"",Zubac REBOUND (Off:0 Def:1),,,1627826,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
7,12,1,3,1,11:05:00,55,TRUE,made.shot,2,"",Zubac 3' Hook Shot (2 PTS) (Shamet 1 AST),2 - 0,-2,1627826,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
8,14,2,1,1,10:54:00,66,"",,3,MISS Russell 27' 3PT Jump Shot,"",,,1626156,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
9,15,4,0,1,10:52:00,68,TRUE,missed.shot,3,"",Patterson REBOUND (Off:0 Def:1),,,202335,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
10,16,5,39,1,10:46:00,74,TRUE,turnover,4,"",Beverley Step Out of Bounds Turnover (P1.T1),,,201976,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
11,17,2,1,1,10:27:00,93,"",,5,MISS Looney 19' Jump Shot,"",,,1626172,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
12,18,4,0,1,10:26:00,94,TRUE,missed.shot,5,"",Zubac REBOUND (Off:0 Def:2),,,1627826,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
13,19,1,57,1,10:15:00,105,"",,6,"",Zubac 6' Driving Hook Shot (4 PTS) (Leonard 1 AST),4 - 0,-4,1627826,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"","",""
14,21,6,2,1,10:15:00,105,"",,6,Green S.FOUL (P1.T1) (R.Acosta),"",,,203110,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
15,23,3,10,1,10:15:00,105,TRUE,last.ft.made,6,"",Zubac Free Throw 1 of 1 (5 PTS),5 - 0,-5,1627826,"","","",TRUE,"","","","","","","","","","","","","","","","","","",TRUE,"","","","",TRUE,TRUE,"","","",""
16,24,2,1,1,10:02:00,118,"",,7,MISS Curry 28' 3PT Jump Shot,"",,,201939,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
17,25,4,0,1,09:59:00,121,TRUE,missed.shot,7,"",Clippers Rebound,,,1610612746,"","","","",TRUE,"","","","","","","","","","","","","","",TRUE,TRUE,"","","","","","","","","","","",""
18,27,1,86,1,09:41:00,139,TRUE,made.shot,8,"",Leonard 11' Turnaround Fadeaway (2 PTS),7 - 0,-7,202695,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
19,28,5,2,1,09:34:00,146,TRUE,turnover,9,Curry Lost Ball Turnover (P1.T1),Beverley STEAL (1 STL),,,201939,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
20,30,6,2,1,09:29:00,151,"",,10,Looney S.FOUL (P1.T2) (S.Foster),"",,,1626172,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
21,32,3,11,1,09:29:00,151,"",,10,"",MISS Zubac Free Throw 1 of 2,,,1627826,"","","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"","","","","","","","","","",""
22,33,4,1,1,09:29:00,151,"",,10,"",Clippers Rebound,,,1610612746,"","","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
23,34,3,12,1,09:29:00,151,TRUE,last.ft.made,10,"",Zubac Free Throw 2 of 2 (6 PTS),8 - 0,-8,1627826,"","","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
24,35,2,1,1,09:19:00,161,"",,11,MISS Russell 7' Jump Shot,Zubac BLOCK (1 BLK),,,1626156,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
25,37,4,0,1,09:18:00,162,TRUE,missed.shot,11,"",Beverley REBOUND (Off:0 Def:1),,,201976,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
26,39,1,1,1,09:03:00,177,TRUE,made.shot,12,"",Patterson 27' 3PT Jump Shot (3 PTS) (Leonard 2 AST),11 - 0,-11,202335,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
27,41,9,1,1,09:03:00,177,"",,13,WARRIORS Timeout: Regular (Full 1 Short 0),"",,,1610612744,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","",""
28,42,8,0,1,09:03:00,177,"",,13,SUB: Paschall FOR Green,"",,,203110,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
29,44,2,1,1,08:53:00,187,"",,13,MISS Curry 27' 3PT Jump Shot,"",,,201939,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
30,45,4,0,1,08:51:00,189,TRUE,missed.shot,13,"",Beverley REBOUND (Off:0 Def:2),,,201976,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
31,46,1,1,1,08:46:00,194,TRUE,made.shot,14,"",Patterson 26' 3PT Jump Shot (6 PTS) (Beverley 1 AST),14 - 0,-14,202335,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
32,48,1,1,1,08:23:00,217,TRUE,made.shot,15,Russell 13' Jump Shot (2 PTS),"",14 - 2,-12,1626156,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
33,49,6,2,1,08:08:00,232,"",,16,Russell S.FOUL (P1.T3) (R.Acosta),"",,,1626156,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
34,51,3,11,1,08:08:00,232,"",,16,"",Zubac Free Throw 1 of 2 (7 PTS),15 - 2,-13,1627826,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
35,52,3,12,1,08:08:00,232,TRUE,last.ft.made,16,"",Zubac Free Throw 2 of 2 (8 PTS),16 - 2,-14,1627826,"","","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
36,53,2,1,1,07:52:00,248,"",,17,MISS Looney 6' Jump Shot,"",,,1626172,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
37,54,4,0,1,07:51:00,249,"",,17,Looney REBOUND (Off:1 Def:1),"",,,1626172,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
38,55,1,101,1,07:45:00,255,TRUE,made.shot,17,Russell 13' Driving Floating Jump Shot (4 PTS) (Looney 1 AST),"",16 - 4,-12,1626156,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
39,57,2,1,1,07:35:00,265,"",,18,"",MISS Leonard 20' Jump Shot,,,202695,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
40,58,4,0,1,07:34:00,266,TRUE,missed.shot,18,Looney REBOUND (Off:1 Def:2),"",,,1626172,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
41,59,2,63,1,07:28:00,272,"",,19,MISS Curry 17' Fadeaway Jumper,"",,,201939,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
42,60,4,0,1,07:27:00,273,TRUE,missed.shot,19,"",Zubac REBOUND (Off:0 Def:3),,,1627826,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
43,61,2,1,1,07:09:00,291,"",,20,"",MISS Patterson 24' 3PT Jump Shot,,,202335,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
44,62,4,0,1,07:07:00,293,TRUE,missed.shot,20,Robinson III REBOUND (Off:0 Def:1),"",,,203922,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
45,63,1,1,1,07:03:00,297,TRUE,made.shot,21,Russell 31' 3PT Jump Shot (7 PTS) (Robinson III 1 AST),"",16 - 7,-9,1626156,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
46,65,2,1,1,06:48:00,312,"",,22,"",MISS Leonard 9' Jump Shot,,,202695,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
47,66,4,0,1,06:47:00,313,TRUE,missed.shot,22,Curry REBOUND (Off:0 Def:1),"",,,201939,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
48,67,1,103,1,06:44:00,316,TRUE,made.shot,23,Russell 31' 3PT Running Pull-Up Jump Shot (10 PTS) (Curry 1 AST),"",16 - 10,-6,1626156,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
49,68,9,1,1,06:42:00,318,"",,24,"",Clippers Timeout: Regular (Reg.1 Short 0),,,1610612746,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","",""
50,70,8,0,1,06:42:00,318,"",,24,SUB: Chriss FOR Looney,"",,,1626172,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
51,72,1,75,1,06:30:00,330,TRUE,made.shot,24,"",Leonard 6' Driving Finger Roll Layup (4 PTS),18 - 10,-8,202695,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
52,73,7,2,1,06:30:00,330,"",,25,Chriss Violation:Defensive Goaltending (S.Foster),"",,,1627737,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","",""
53,74,2,1,1,06:13:00,347,"",,25,MISS Russell 19' Jump Shot,"",,,1626156,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
54,75,4,0,1,06:12:00,348,TRUE,missed.shot,25,"",Zubac REBOUND (Off:0 Def:4),,,1627826,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
55,77,8,0,1,06:02:00,358,"",,26,"",SUB: Williams FOR Leonard,,,202695,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
56,78,8,0,1,06:02:00,358,"",,26,"",SUB: Harrell FOR Zubac,,,1627826,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
57,81,1,6,1,05:50:00,370,TRUE,made.shot,26,"",Harrell 3' Driving Layup (2 PTS),20 - 10,-10,1626149,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
58,82,1,99,1,05:41:00,379,TRUE,made.shot,27,Paschall 3' Cutting Finger Roll Layup Shot (2 PTS) (Russell 1 AST),"",20 - 12,-8,1629672,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
59,85,9,1,1,05:24:00,396,"",,28,"",Clippers Timeout: Regular (Reg.2 Short 0),,,1610612746,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","",""
60,86,8,0,1,05:24:00,396,"",,28,SUB: Evans FOR Robinson III,"",,,203922,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
61,88,2,86,1,05:13:00,407,"",,28,"",MISS Harrell 23' Turnaround Fadeaway Shot,,,1626149,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
62,89,4,0,1,05:12:00,408,"",,28,"",Clippers Rebound,,,1610612746,"","","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
63,90,5,11,1,05:12:00,408,TRUE,turnover,28,"",Clippers Turnover: Shot Clock (T#2),,,1610612746,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE
64,91,1,79,1,04:57:00,423,TRUE,made.shot,29,Curry 21' Pullup Jump Shot (2 PTS),"",20 - 14,-6,201939,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
65,92,1,79,1,04:45:00,435,TRUE,made.shot,30,"",Williams 26' 3PT Pullup Jump Shot (3 PTS) (Beverley 2 AST),23 - 14,-9,101150,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
66,94,2,1,1,04:36:00,444,"",,31,MISS Russell 27' 3PT Jump Shot,"",,,1626156,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
67,95,4,0,1,04:34:00,446,TRUE,missed.shot,31,"",Patterson REBOUND (Off:0 Def:2),,,202335,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
