eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Fernando vs. Vucevic: Tip to Young,"","","",,0,,,1628981,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,6,1,1,11:37:00,"","",Fournier P.FOUL (P1.T1) (B.Forte),"",,0,,,203095,23,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
9,1,44,1,11:27:00,Fernando 2' Reverse Layup (2 PTS) (Collins 1 AST),"","",TRUE,made.shot,0,0 - 2,2,1628981,33,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
11,2,79,1,11:08:00,"","",MISS Fultz 16' Pullup Jump Shot,"",,1,,,1628365,52,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
12,4,0,1,11:05:00,Fernando REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,1,,,1628981,55,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
13,5,2,1,10:49:00,Hunter Lost Ball Turnover (P1.T1),"",Fultz STEAL (1 STL),TRUE,turnover,2,,,1629631,71,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
15,1,41,1,10:44:00,"","",Fournier 1' Running Layup (2 PTS),TRUE,made.shot,3,2 - 2,TIE,203095,76,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
16,2,79,1,10:33:00,MISS Young 29' 3PT Pullup Jump Shot,"","","",,4,,,1629027,87,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
17,4,0,1,10:30:00,"","",Gordon REBOUND (Off:0 Def:1),TRUE,missed.shot,4,,,203932,90,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
18,2,2,1,10:26:00,"","",MISS Gordon 26' 3PT Running Jump Shot,"",,5,,,203932,94,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
19,4,0,1,10:21:00,Hunter REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,5,,,1629631,99,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
20,2,79,1,10:15:00,MISS Hunter 11' Pullup Jump Shot,"","","",,6,,,1629631,105,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
21,4,0,1,10:12:00,"","",Gordon REBOUND (Off:0 Def:2),TRUE,missed.shot,6,,,203932,108,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
22,2,98,1,09:54:00,"","",MISS Ennis III 1' Cutting Layup Shot,"",,7,,,203516,126,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
23,4,0,1,09:49:00,Young REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,7,,,1629027,131,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
24,2,1,1,09:39:00,MISS Fernando  3PT Jump Shot,"","","",,8,,,1628981,141,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
25,4,0,1,09:36:00,"","",Fultz REBOUND (Off:0 Def:1),TRUE,missed.shot,8,,,1628365,144,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
26,1,58,1,09:20:00,"","",Vucevic 9' Turnaround Hook Shot (2 PTS),TRUE,made.shot,9,4 - 2,-2,202696,160,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
27,1,79,1,09:04:00,Young 17' Pullup Jump Shot (2 PTS),"","",TRUE,made.shot,10,4 - 4,TIE,1629027,176,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
28,2,6,1,08:50:00,"","",MISS Fournier 4' Driving Layup,"",,11,,,203095,190,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
29,4,0,1,08:48:00,Fernando REBOUND (Off:0 Def:2),"","",TRUE,missed.shot,11,,,1628981,192,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
30,1,5,1,08:45:00,Collins 1' Layup (2 PTS) (Huerter 1 AST),"","","",,12,4 - 6,2,1628381,195,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"","",""
32,6,2,1,08:45:00,"","",Vucevic S.FOUL (P1.T2) (L.Holtkamp),"",,12,,,202696,195,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
34,3,10,1,08:45:00,Collins Free Throw 1 of 1 (3 PTS),"","",TRUE,last.ft.made,12,4 - 7,3,1628381,195,"","",TRUE,"","","","","","","","","","","","","","","","","","",TRUE,"","","","",TRUE,TRUE,"","","",""
35,6,1,1,08:36:00,Huerter P.FOUL (P1.T1) (L.Holtkamp),"","","",,13,,,1628989,204,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
37,5,45,1,08:31:00,"","",Fournier Out of Bounds - Bad Pass Turnover Turnover (P1.T1),TRUE,turnover,13,,,203095,209,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
