eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Kaminsky vs. Hayes: Tip to Holiday,"","","",,0,,,1626163,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,2,108,1,11:46:00,Johnson BLOCK (1 BLK),"",MISS Hayes 1' Cutting Dunk Shot,"",,0,,,1629637,14,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
9,4,0,1,11:44:00,Johnson REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,0,,,204020,16,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
10,1,44,1,11:40:00,Kaminsky 1' Reverse Layup (2 PTS) (Oubre Jr. 1 AST),"","",TRUE,made.shot,1,0 - 2,2,1626163,20,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
12,1,6,1,11:25:00,"","",Holiday 2' Driving Layup (2 PTS),TRUE,made.shot,2,2 - 2,TIE,201950,35,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
14,2,66,1,11:01:00,MISS Booker 29' 3PT Jump Bank Shot,"","","",,3,,,1626164,59,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
15,4,0,1,10:57:00,Oubre Jr. REBOUND (Off:1 Def:0),"","","",,3,,,1626162,63,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
16,2,72,1,10:55:00,MISS Oubre Jr. 1' Putback Layup,"",Hayes BLOCK (1 BLK),"",,3,,,1626162,65,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
18,4,0,1,10:52:00,"","",Holiday REBOUND (Off:0 Def:1),TRUE,missed.shot,3,,,201950,68,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
19,6,4,1,10:45:00,"","",Ingram OFF.Foul (P1) (J.Tiven),"",,4,,,1627742,75,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
