eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,1,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,1,Jump Ball Bagley III vs. Dieng: Tip to Fox,"",,,1628963,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,7,1,108,1,11:43:00,17,TRUE,made.shot,1,Fox 1' Cutting Dunk Shot (2 PTS) (Barnes 1 AST),"",0 - 2,2,1628368,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
4,9,2,6,1,11:24:00,36,"",,2,"",MISS Wiggins 4' Driving Layup,,,203952,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
5,10,4,0,1,11:21:00,39,"",,2,"",Timberwolves Rebound,,,1610612750,"","","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
6,12,5,11,1,11:08:00,52,TRUE,turnover,2,"",Timberwolves Turnover: Shot Clock (T#1),,,1610612750,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE
7,13,1,3,1,10:56:00,64,TRUE,made.shot,3,Bagley III 7' Hook Shot (2 PTS) (Fox 1 AST),"",0 - 4,4,1628963,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
8,15,1,1,1,10:44:00,76,TRUE,made.shot,4,"",Dieng 25' 3PT Jump Shot (3 PTS) (Napier 1 AST),3 - 4,1,203476,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
9,17,5,45,1,10:34:00,86,TRUE,turnover,5,Hield Out of Bounds - Bad Pass Turnover Turnover (P1.T1),"",,,1627741,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
10,18,2,1,1,10:19:00,101,"",,6,"",MISS Napier 25' 3PT Jump Shot,,,203894,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
11,19,4,0,1,10:15:00,105,TRUE,missed.shot,6,Fox REBOUND (Off:0 Def:1),"",,,1628368,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
12,20,1,1,1,10:08:00,112,TRUE,made.shot,7,Hield 25' 3PT Jump Shot (3 PTS) (Fox 2 AST),"",3 - 7,4,1627741,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
13,22,6,1,1,10:02:00,118,"",,8,Hield P.FOUL (P1.T1) (M.Lindsay),"",,,1627741,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
14,24,8,0,1,10:02:00,118,"",,8,SUB: Joseph FOR Fox,"",,,1628368,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
15,26,2,1,1,09:52:00,128,"",,8,"",MISS Wiggins 26' 3PT Jump Shot,,,203952,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
16,27,4,0,1,09:48:00,132,"",,8,"",Graham REBOUND (Off:1 Def:0),,,1626203,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
17,28,1,3,1,09:47:00,133,TRUE,made.shot,8,"",Graham 2' Hook Shot (2 PTS),5 - 7,2,1626203,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
18,29,1,98,1,09:36:00,144,TRUE,made.shot,9,Bagley III 2' Cutting Layup Shot (4 PTS) (Holmes 1 AST),"",5 - 9,4,1628963,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
19,31,1,1,1,09:17:00,163,TRUE,made.shot,10,"",Covington 25' 3PT Jump Shot (3 PTS) (Napier 2 AST),8 - 9,1,203496,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
20,34,2,1,1,09:03:00,177,"",,11,MISS Hield 16' Jump Shot,"",,,1627741,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
21,35,4,0,1,08:59:00,181,TRUE,missed.shot,11,"",Graham REBOUND (Off:1 Def:1),,,1626203,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
