eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,1,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,1,Jump Ball Biyombo vs. Holmes: Tip to Graham,"",,,202687,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,7,2,6,1,11:38:00,22,"",,1,MISS Zeller 3' Driving Layup,"",,,203469,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
4,8,4,0,1,11:36:00,24,"",,1,Biyombo REBOUND (Off:1 Def:0),"",,,202687,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5,9,2,72,1,11:35:00,25,"",,1,MISS Biyombo 1' Putback Layup,"",,,202687,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
6,10,4,0,1,11:35:00,25,"",,1,HORNETS Rebound,"",,,1610612766,"","","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
7,11,5,11,1,11:34:00,26,TRUE,turnover,1,HORNETS Turnover: Shot Clock (T#1),"",,,1610612766,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE
8,12,5,1,1,11:20:00,40,TRUE,turnover,2,Graham STEAL (1 STL),Joseph Bad Pass Turnover (P1.T1),,,202709,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
9,14,6,2,1,11:16:00,44,"",,3,"",Holmes S.FOUL (P1.T1) (M.Kogut),,,1626158,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
10,16,3,11,1,11:16:00,44,"",,3,MISS Graham Free Throw 1 of 2,"",,,1628984,"","","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"","","","","","","","","","",""
