eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,7,4,1,11:59:00,"","",Horford Violation:Jump Ball (C.Kirkland),"",,0,,,201143,1,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","",""
5,5,1,1,11:49:00,Saric Bad Pass Turnover (P1.T1),"",Simmons STEAL (1 STL),TRUE,turnover,0,,,203967,11,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
7,2,1,1,11:44:00,"","",MISS Korkmaz 25' 3PT Jump Shot,"",,1,,,1627788,16,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
8,4,0,1,11:41:00,Saric REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,1,,,203967,19,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
9,5,1,1,11:38:00,Saric Bad Pass Turnover (P2.T2),"",Simmons STEAL (2 STL),TRUE,turnover,2,,,203967,22,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
11,1,9,1,11:36:00,"","",Simmons  Driving Dunk (2 PTS),TRUE,made.shot,3,2 - 0,-2,1627732,24,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
12,2,80,1,11:19:00,MISS Booker 14' Step Back Jump Shot,"","","",,4,,,1626164,41,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
13,4,0,1,11:19:00,Baynes REBOUND (Off:1 Def:0),"","","",,4,,,203382,41,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14,1,97,1,11:14:00,Baynes 1' Tip Layup Shot (2 PTS),"","",TRUE,made.shot,4,2 - 2,TIE,203382,46,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
15,1,79,1,11:03:00,"","",Harris 18' Pullup Jump Shot (2 PTS),TRUE,made.shot,5,4 - 2,-2,202699,57,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
16,1,3,1,10:38:00,Baynes 7' Hook Shot (4 PTS),"","",TRUE,made.shot,6,4 - 4,TIE,203382,82,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
18,6,1,1,10:29:00,Oubre Jr. P.FOUL (P1.T1) (J.Orr),"","","",,7,,,1626162,91,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
20,2,58,1,10:18:00,"","",MISS Simmons 5' Turnaround Hook Shot,"",,7,,,1627732,102,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
21,4,0,1,10:17:00,Oubre Jr. REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,7,,,1626162,103,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
22,5,2,1,10:11:00,Oubre Jr. Lost Ball Turnover (P1.T3),"",Simmons STEAL (3 STL),TRUE,turnover,8,,,1626162,109,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
24,1,43,1,10:06:00,"","",Horford 1' Alley Oop Layup (2 PTS) (Simmons 1 AST),TRUE,made.shot,9,6 - 4,-2,201143,114,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
28,2,79,1,09:44:00,MISS Saric 13' Pullup Jump Shot,"","","",,10,,,203967,136,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
29,4,0,1,09:41:00,"","",Simmons REBOUND (Off:0 Def:1),TRUE,missed.shot,10,,,1627732,139,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
30,2,47,1,09:25:00,"","",MISS Richardson 12' Turnaround Jump Shot,"",,11,,,1626196,155,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
31,4,0,1,09:22:00,Oubre Jr. REBOUND (Off:0 Def:2),"","",TRUE,missed.shot,11,,,1626162,158,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
32,2,79,1,09:16:00,MISS Oubre Jr. 26' 3PT Pullup Jump Shot,"","","",,12,,,1626162,164,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
33,4,0,1,09:14:00,"","",Simmons REBOUND (Off:0 Def:2),TRUE,missed.shot,12,,,1627732,166,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
34,2,6,1,09:06:00,"","",MISS Simmons 1' Driving Layup,"",,13,,,1627732,174,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
35,4,0,1,09:04:00,"","",Korkmaz REBOUND (Off:1 Def:0),"",,13,,,1627788,176,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
36,2,97,1,09:04:00,"","",MISS Korkmaz 1' Tip Layup Shot,"",,13,,,1627788,176,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
37,4,0,1,09:03:00,Saric REBOUND (Off:0 Def:2),"","",TRUE,missed.shot,13,,,203967,177,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
38,1,79,1,08:51:00,Rubio 19' Pullup Jump Shot (2 PTS) (Baynes 1 AST),"","",TRUE,made.shot,14,6 - 6,TIE,201937,189,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
39,1,73,1,08:35:00,"","",Richardson 1' Driving Reverse Layup (2 PTS),TRUE,made.shot,15,8 - 6,-2,1626196,205,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
41,1,1,1,08:20:00,Booker 26' 3PT Jump Shot (3 PTS) (Baynes 2 AST),"","",TRUE,made.shot,16,8 - 9,1,1626164,220,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
43,6,4,1,08:09:00,"","",Simmons OFF.Foul (P1) (T.Washington),"",,17,,,1627732,231,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
45,5,37,1,08:09:00,"","",Simmons Offensive Foul Turnover (P1.T1),TRUE,turnover,17,,,1627732,231,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
46,1,5,1,07:50:00,Oubre Jr. 1' Layup (2 PTS) (Rubio 1 AST),"","",TRUE,made.shot,18,8 - 11,3,1626162,250,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
49,1,1,1,07:27:00,"","",Harris 25' 3PT Jump Shot (5 PTS) (Horford 1 AST),TRUE,made.shot,19,11 - 11,TIE,202699,273,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
51,1,1,1,07:09:00,Baynes 26' 3PT Jump Shot (7 PTS) (Rubio 2 AST),"","",TRUE,made.shot,20,11 - 14,3,203382,291,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
53,6,1,1,07:01:00,Saric P.FOUL (P1.T2) (C.Kirkland),"","","",,21,,,203967,299,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
55,1,86,1,06:56:00,"","",Harris 13' Turnaround Fadeaway (7 PTS),TRUE,made.shot,21,13 - 14,1,202699,304,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
56,1,6,1,06:39:00,Saric 1' Driving Layup (2 PTS),"","",TRUE,made.shot,22,13 - 16,3,203967,321,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
57,5,1,1,06:33:00,Saric STEAL (1 STL),"",Simmons Bad Pass Turnover (P2.T2),TRUE,turnover,23,,,1627732,327,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
60,9,1,1,06:30:00,SUNS Timeout: Regular (Full 1 Short 0),"","","",,24,,,1610612756,330,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","",""
61,8,0,1,06:30:00,"","",SUB: Ennis III FOR Korkmaz,"",,24,,,1627788,330,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
62,8,0,1,06:30:00,"","",SUB: O'Quinn FOR Horford,"",,24,,,201143,330,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
63,8,0,1,06:30:00,"","",SUB: Thybulle FOR Richardson,"",,24,,,1626196,330,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
67,6,1,1,06:25:00,"","",Thybulle P.FOUL (P1.T1) (J.Orr),"",,24,,,1629680,335,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
69,1,98,1,06:20:00,Booker  Cutting Layup Shot (5 PTS) (Saric 1 AST),"","",TRUE,made.shot,24,13 - 18,5,1626164,340,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
71,1,101,1,05:54:00,"","",Thybulle 4' Driving Floating Jump Shot (2 PTS) (Harris 1 AST),TRUE,made.shot,25,15 - 18,3,1629680,366,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
72,2,98,1,05:41:00,MISS Saric 1' Cutting Layup Shot,"","","",,26,,,203967,379,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
73,4,0,1,05:39:00,"","",O'Quinn REBOUND (Off:0 Def:1),TRUE,missed.shot,26,,,203124,381,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
75,2,1,1,05:28:00,"","",MISS Thybulle 25' 3PT Jump Shot,"",,27,,,1629680,392,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
76,4,0,1,05:24:00,Rubio REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,27,,,201937,396,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
77,1,5,1,05:15:00,Booker 1' Layup (7 PTS),"","",TRUE,made.shot,28,15 - 20,5,1626164,405,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
79,6,1,1,05:08:00,Booker P.FOUL (P1.T3) (C.Kirkland),"","","",,29,,,1626164,412,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
81,8,0,1,05:08:00,SUB: Kaminsky FOR Oubre Jr.,"","","",,29,,,1626162,412,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
82,8,0,1,05:08:00,SUB: Bridges FOR Rubio,"","","",,29,,,201937,412,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
83,8,0,1,05:08:00,SUB: Carter FOR Baynes,"","","",,29,,,203382,412,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
87,2,1,1,04:51:00,"","",MISS Harris 9' Jump Shot,"",,29,,,202699,429,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
88,4,0,1,04:49:00,"","",O'Quinn REBOUND (Off:1 Def:1),"",,29,,,203124,431,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
89,5,1,1,04:47:00,Bridges STEAL (1 STL),"",O'Quinn Bad Pass Turnover (P1.T3),TRUE,turnover,29,,,203124,433,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
91,6,1,1,04:43:00,"","",Thybulle P.FOUL (P2.T2) (T.Washington),"",,30,,,1629680,437,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
93,1,1,1,04:35:00,Saric 26' 3PT Jump Shot (5 PTS) (Booker 1 AST),"","",TRUE,made.shot,30,15 - 23,8,203967,445,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
95,1,1,1,04:21:00,"","",Harris 15' Jump Shot (9 PTS),"",,31,17 - 23,6,202699,459,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"","",""
96,6,2,1,04:21:00,Bridges S.FOUL (P1.T4) (J.Orr),"","","",,31,,,1628969,459,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
98,9,1,1,04:21:00,SUNS Timeout: Regular (Full 2 Short 0),"","","",,31,,,1610612756,459,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","",""
99,8,0,1,04:21:00,"","",SUB: Richardson FOR Thybulle,"",,31,,,1629680,459,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
101,3,10,1,04:21:00,"","",Harris Free Throw 1 of 1 (10 PTS),TRUE,last.ft.made,31,18 - 23,5,202699,459,"","",TRUE,"","","","","","","","","","","","","","","","","","",TRUE,"","","","",TRUE,TRUE,"","","",""
102,2,78,1,04:05:00,MISS Kaminsky 13' Floating Jump Shot,"","","",,32,,,1626163,475,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
103,4,0,1,04:04:00,"","",Harris REBOUND (Off:0 Def:1),TRUE,missed.shot,32,,,202699,476,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
128,5,2,1,04:03:00,Carter STEAL (1 STL),"",Harris Lost Ball Turnover (P1.T4),TRUE,turnover,33,,,202699,477,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
104,2,1,1,03:58:00,MISS Carter 25' 3PT Jump Shot,"","","",,34,,,1628975,482,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
105,4,0,1,03:55:00,Saric REBOUND (Off:1 Def:2),"","","",,34,,,203967,485,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
106,2,1,1,03:50:00,MISS Kaminsky 25' 3PT Jump Shot,"","","",,34,,,1626163,490,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
107,4,0,1,03:47:00,Carter REBOUND (Off:1 Def:0),"","","",,34,,,1628975,493,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
108,2,1,1,03:42:00,MISS Saric 25' 3PT Jump Shot,"","","",,34,,,203967,498,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
109,4,0,1,03:40:00,"","",76ers Rebound,TRUE,missed.shot,34,,,1610612755,500,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,TRUE,"","","","","","","","","","","",""
111,1,1,1,03:26:00,"","",Richardson 26' 3PT Jump Shot (5 PTS),TRUE,made.shot,35,21 - 23,2,1626196,514,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
112,6,1,1,03:17:00,"","",Richardson P.FOUL (P1.T3) (C.Kirkland),"",,36,,,1626196,523,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
114,8,0,1,03:17:00,SUB: Johnson FOR Saric,"","","",,36,,,203967,523,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
116,1,66,1,03:02:00,Bridges 9' Jump Bank Shot (2 PTS),"","",TRUE,made.shot,36,21 - 25,4,1628969,538,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
117,1,47,1,02:42:00,"","",Richardson 17' Turnaround Jump Shot (7 PTS),TRUE,made.shot,37,23 - 25,2,1626196,558,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
118,5,1,1,02:28:00,Bridges Bad Pass Turnover (P1.T4),"",Simmons STEAL (4 STL),TRUE,turnover,38,,,1628969,572,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
120,2,5,1,02:23:00,Kaminsky BLOCK (1 BLK),"",MISS Ennis III 3' Layup,"",,39,,,203516,577,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
122,4,0,1,02:21:00,"","",Ennis III REBOUND (Off:1 Def:0),"",,39,,,203516,579,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
123,2,72,1,02:20:00,"","",MISS Ennis III 2' Putback Layup,"",,39,,,203516,580,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
124,4,0,1,02:17:00,Booker REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,39,,,1626164,583,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
125,1,41,1,02:17:00,Booker 1' Running Layup (9 PTS),"","",TRUE,made.shot,40,23 - 27,4,1626164,583,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
126,7,2,1,02:17:00,"","",Harris Violation:Defensive Goaltending (C.Kirkland),"",,41,,,202699,583,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","",""
127,9,1,1,02:17:00,"","",76ers Timeout: Regular (Reg.1 Short 0),"",,41,,,1610612755,583,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","",""
130,8,0,1,02:17:00,SUB: Johnson FOR Booker,"","","",,41,,,1626164,583,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
131,8,0,1,02:17:00,"","",SUB: Scott FOR O'Quinn,"",,41,,,203124,583,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
132,8,0,1,02:17:00,"","",SUB: Korkmaz FOR Ennis III,"",,41,,,203516,583,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
133,8,0,1,02:17:00,"","",SUB: Neto FOR Harris,"",,41,,,202699,583,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
134,8,0,1,02:17:00,"","",SUB: Horford FOR Simmons,"",,41,,,1627732,583,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
162,18,1,1,02:17:00,"","","","",,41,23 - 27,4,111,583,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
140,2,1,1,01:55:00,"","",MISS Korkmaz 25' 3PT Jump Shot,"",,41,,,1627788,605,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
141,4,0,1,01:52:00,Kaminsky REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,41,,,1626163,608,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
142,2,1,1,01:38:00,MISS Johnson 14' Jump Shot,"","","",,42,,,1629661,622,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
143,4,0,1,01:35:00,"","",Richardson REBOUND (Off:0 Def:1),TRUE,missed.shot,42,,,1626196,625,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
144,2,79,1,01:27:00,"","",MISS Richardson 15' Pullup Jump Shot,"",,43,,,1626196,633,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
145,4,0,1,01:24:00,"","",Horford REBOUND (Off:1 Def:0),"",,43,,,201143,636,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
146,1,1,1,01:23:00,"","",Scott 26' 3PT Jump Shot (3 PTS) (Neto 1 AST),TRUE,made.shot,43,26 - 27,1,203118,637,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
148,2,1,1,00:59:00,MISS Johnson 25' 3PT Jump Shot,"","","",,44,,,204020,661,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
