eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,1,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,1,Jump Ball Vucevic vs. Theis: Tip to Smart,"",,,202696,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,7,1,1,1,11:43:00,17,TRUE,made.shot,1,"",Hayward 24' 3PT Jump Shot (3 PTS) (Smart 1 AST),3 - 0,-3,202330,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
4,9,2,80,1,11:18:00,42,"",,2,MISS Fournier 26' 3PT Step Back Jump Shot,"",,,203095,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
5,10,4,0,1,11:15:00,45,TRUE,missed.shot,2,"",Walker REBOUND (Off:0 Def:1),,,202689,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
6,11,1,47,1,11:08:00,52,TRUE,made.shot,3,"",Theis 11' Turnaround Jump Shot (2 PTS) (Walker 1 AST),5 - 0,-5,1628464,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
7,13,1,1,1,10:56:00,64,TRUE,made.shot,4,Fournier 27' 3PT Jump Shot (3 PTS) (Fultz 1 AST),"",5 - 3,-2,203095,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
8,15,1,79,1,10:39:00,81,TRUE,made.shot,5,"",Walker 15' Pullup Jump Shot (2 PTS) (Theis 1 AST),7 - 3,-4,202689,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
9,17,1,86,1,10:19:00,101,TRUE,made.shot,6,Gordon 16' Turnaround Fadeaway (2 PTS),"",7 - 5,-2,203932,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
10,18,2,43,1,10:05:00,115,"",,7,"",MISS Hayward 2' Alley Oop Layup,,,202330,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
11,19,4,0,1,10:01:00,119,"",,7,"",Hayward REBOUND (Off:1 Def:0),,,202330,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12,20,1,1,1,09:53:00,127,TRUE,made.shot,7,"",Smart  3PT Jump Shot (3 PTS) (Walker 2 AST),10 - 5,-5,203935,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
13,22,1,47,1,09:38:00,142,TRUE,made.shot,8,Fultz 9' Turnaround Jump Shot (2 PTS),"",10 - 7,-3,1628365,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
14,24,1,1,1,09:25:00,155,TRUE,made.shot,9,"",Walker 15' Jump Shot (4 PTS),12 - 7,-5,202689,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
15,25,6,2,1,09:12:00,168,"",,10,"",Theis S.FOUL (P1.T1) (J.Goldenberg),,,1628464,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
16,28,3,11,1,09:12:00,168,"",,10,MISS Birch Free Throw 1 of 2,"",,,203920,"","","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"","","","","","","","","","",""
17,29,4,1,1,09:12:00,168,"",,10,MAGIC Rebound,"",,,1610612753,"","","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
18,30,3,12,1,09:12:00,168,"",,10,MISS Birch Free Throw 2 of 2,"",,,203920,"","","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"",TRUE,"","",TRUE,TRUE,"","","","",""
19,31,4,0,1,09:10:00,170,TRUE,missed.shot,10,"",Hayward REBOUND (Off:1 Def:1),,,202330,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
20,32,1,101,1,09:02:00,178,TRUE,made.shot,11,"",Hayward 13' Driving Floating Jump Shot (5 PTS),14 - 7,-7,202330,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
