eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,1,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,1,Jump Ball Maker vs. Hachimura: Tip to Kennard,"",,,1627748,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,7,1,1,1,11:35:00,25,TRUE,made.shot,1,Morris 25' 3PT Jump Shot (3 PTS) (Kennard 1 AST),"",0 - 3,3,202693,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
4,10,1,5,1,11:11:00,49,TRUE,made.shot,2,"",Bonga 1' Layup (2 PTS) (Beal 1 AST),2 - 3,1,1629067,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
5,12,6,1,1,10:59:00,61,"",,3,"",Bonga P.FOUL (P1.T1) (G.Petraitis),,,1629067,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
6,14,5,1,1,10:45:00,75,TRUE,turnover,3,Kennard Bad Pass Turnover (P1.T1),Bonga STEAL (1 STL),,,1628379,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
7,16,5,1,1,10:26:00,94,TRUE,turnover,4,Brown STEAL (1 STL),Beal Bad Pass Turnover (P1.T1),,,203078,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
8,18,6,2,1,10:14:00,106,"",,5,"",Bonga S.FOUL (P2.T2) (K.Fitzgerald),,,1629067,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
9,20,3,11,1,10:14:00,106,"",,5,Maker Free Throw 1 of 2 (1 PTS),"",2 - 4,2,1627748,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10,21,3,12,1,10:14:00,106,TRUE,last.ft.made,5,Maker Free Throw 2 of 2 (2 PTS),"",2 - 5,3,1627748,"","","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
11,22,2,79,1,10:02:00,118,"",,6,"",MISS Beal 18' Pullup Jump Shot,,,203078,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
12,23,4,0,1,09:58:00,122,"",,6,"",Hachimura REBOUND (Off:1 Def:0),,,1629060,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13,24,1,7,1,09:57:00,123,TRUE,made.shot,6,"",Hachimura 1' Dunk (2 PTS),4 - 5,1,1629060,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
14,25,1,108,1,09:47:00,133,TRUE,made.shot,7,Morris 1' Cutting Dunk Shot (5 PTS) (Maker 1 AST),"",4 - 7,3,202693,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
15,27,1,1,1,09:36:00,144,TRUE,made.shot,8,"",Hachimura 15' Jump Shot (4 PTS) (Beal 2 AST),6 - 7,1,1629060,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
16,29,1,1,1,09:23:00,157,TRUE,made.shot,9,Morris 16' Jump Shot (7 PTS) (Kennard 2 AST),"",6 - 9,3,202693,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
17,31,6,2,1,09:12:00,168,"",,10,Maker S.FOUL (P1.T1) (G.Petraitis),"",,,1627748,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
18,33,3,11,1,09:12:00,168,"",,10,"",Mahinmi Free Throw 1 of 2 (1 PTS),7 - 9,2,101133,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
19,34,3,12,1,09:12:00,168,TRUE,last.ft.made,10,"",Mahinmi Free Throw 2 of 2 (2 PTS),8 - 9,1,101133,"","","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
20,35,2,5,1,08:56:00,184,"",,11,MISS Brown 4' Layup,Mahinmi BLOCK (1 BLK),,,1628971,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
21,37,4,0,1,08:52:00,188,"",,11,Brown REBOUND (Off:1 Def:0),"",,,1628971,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
22,38,2,1,1,08:50:00,190,"",,11,MISS Snell 25' 3PT Jump Shot,"",,,203503,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
23,39,4,0,1,08:47:00,193,TRUE,missed.shot,11,"",Beal REBOUND (Off:0 Def:1),,,203078,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
24,56,2,6,1,08:47:00,193,"",,12,Brown BLOCK (1 BLK),MISS Beal 14' Driving Layup,,,203078,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
25,58,4,0,1,08:45:00,195,"",,12,"",Wizards Rebound,,,1610612764,"","","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
26,41,1,44,1,08:40:00,200,TRUE,made.shot,12,"",Thomas 2' Reverse Layup (2 PTS),10 - 9,-1,202738,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
27,42,6,4,1,08:31:00,209,"",,13,Maker OFF.Foul (P2) (K.Fitzgerald),"",,,1627748,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
28,44,5,37,1,08:31:00,209,TRUE,turnover,13,Maker Offensive Foul Turnover (P1.T2),"",,,1627748,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
29,45,8,0,1,08:31:00,209,"",,14,SUB: Wood FOR Maker,"",,,1627748,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
30,47,1,7,1,08:20:00,220,TRUE,made.shot,14,"",Mahinmi 1' Dunk (4 PTS) (Beal 3 AST),12 - 9,-3,101133,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
31,49,1,78,1,08:09:00,231,TRUE,made.shot,15,Wood 4' Floating Jump Shot (2 PTS) (Brown 1 AST),"",12 - 11,-1,1626174,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
32,51,1,1,1,07:55:00,245,TRUE,made.shot,16,"",Beal 25' 3PT Jump Shot (3 PTS) (Thomas 1 AST),15 - 11,-4,203078,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
33,53,6,1,1,07:45:00,255,"",,17,"",Thomas P.FOUL (P1.T3) (S.Mehta),,,202738,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
34,59,2,5,1,07:32:00,268,"",,17,MISS Morris 2' Layup,"",,,202693,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
35,60,4,0,1,07:27:00,273,"",,17,Brown REBOUND (Off:2 Def:0),"",,,1628971,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
36,61,1,72,1,07:27:00,273,TRUE,made.shot,17,Brown 1' Putback Layup (2 PTS),"",15 - 13,-2,1628971,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
37,62,5,39,1,07:20:00,280,TRUE,turnover,18,"",Hachimura Step Out of Bounds Turnover (P1.T2),,,1629060,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
38,63,2,1,1,07:07:00,293,"",,19,MISS Brown 25' 3PT Jump Shot,"",,,1628971,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
39,64,4,0,1,07:02:00,298,TRUE,missed.shot,19,"",Bonga REBOUND (Off:0 Def:1),,,1629067,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
40,65,6,2,1,07:01:00,299,"",,20,Brown S.FOUL (P1.T2) (S.Mehta),"",,,1628971,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
41,67,3,11,1,07:01:00,299,"",,20,"",Bonga Free Throw 1 of 2 (3 PTS),16 - 13,-3,1629067,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
42,68,3,12,1,07:01:00,299,TRUE,last.ft.made,20,"",Bonga Free Throw 2 of 2 (4 PTS),17 - 13,-4,1629067,"","","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
43,69,9,1,1,06:55:00,305,"",,21,PISTONS Timeout: Regular (Full 1 Short 0),"",,,1610612765,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","",""
