eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Favors vs. Zubac: Tip to,"","","",,0,,,202324,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
8,1,1,1,11:45:00,"","",Shamet 24' 3PT Jump Shot (3 PTS) (Leonard 1 AST),TRUE,made.shot,0,3 - 0,-3,1629013,15,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
10,5,1,1,11:32:00,Redick Bad Pass Turnover (P1.T1),"",McGruder STEAL (1 STL),TRUE,turnover,1,,,200755,28,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
12,6,2,1,11:29:00,Ingram S.FOUL (P1.T1) (B.Barnaky),"","","",,2,,,1627742,31,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
14,3,11,1,11:29:00,"","",Zubac Free Throw 1 of 2 (1 PTS),"",,2,4 - 0,-4,1627826,31,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
18,3,12,1,11:29:00,"","",MISS Zubac Free Throw 2 of 2,"",,2,,,1627826,31,"","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"",TRUE,"","",TRUE,TRUE,"","","","",""
19,4,0,1,11:29:00,Ball REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,2,,,1628366,31,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
15,5,40,1,11:16:00,Ingram Out of Bounds Lost Ball Turnover (P1.T2),"","",TRUE,turnover,3,,,1627742,44,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
16,2,1,1,10:59:00,"","",MISS Leonard 25' 3PT Jump Shot,"",,4,,,202695,61,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
