eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Ayton vs. Giles III: Tip to Barnes,"","","",,0,,,1629028,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,2,73,1,11:42:00,"","",MISS Bjelica  Driving Reverse Layup,"",,0,,,202357,18,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
8,4,0,1,11:39:00,"","",Giles III REBOUND (Off:1 Def:0),"",,0,,,1628385,21,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
9,1,97,1,11:39:00,"","",Giles III 1' Tip Layup Shot (2 PTS),TRUE,made.shot,0,2 - 0,-2,1628385,21,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
10,2,1,1,11:26:00,MISS Rubio 26' 3PT Jump Shot,"","","",,1,,,201937,34,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
11,4,0,1,11:24:00,Ayton REBOUND (Off:1 Def:0),"","","",,1,,,1629028,36,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12,1,72,1,11:23:00,Ayton  Putback Layup (2 PTS),"","",TRUE,made.shot,1,2 - 2,TIE,1629028,37,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
13,2,79,1,11:04:00,"","",MISS Fox 10' Pullup Jump Shot,"",,2,,,1628368,56,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
14,4,0,1,11:02:00,Baynes REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,2,,,203382,58,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
15,5,1,1,10:51:00,Rubio Bad Pass Turnover (P1.T1),"",Bjelica STEAL (1 STL),TRUE,turnover,3,,,201937,69,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
17,1,80,1,10:45:00,"","",Hield 24' 3PT Step Back Jump Shot (3 PTS),TRUE,made.shot,4,5 - 2,-3,1627741,75,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
18,2,1,1,10:26:00,MISS Baynes 26' 3PT Jump Shot,"","","",,5,,,203382,94,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
19,4,0,1,10:23:00,"","",Giles III REBOUND (Off:1 Def:1),TRUE,missed.shot,5,,,1628385,97,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
20,1,108,1,10:15:00,"","",Giles III  Cutting Dunk Shot (4 PTS) (Bjelica 1 AST),TRUE,made.shot,6,7 - 2,-5,1628385,105,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
22,2,1,1,10:02:00,MISS Ayton 12' Jump Shot,"","","",,7,,,1629028,118,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
