eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Okafor vs. Gasol: Tip to Siakam,"","","",,0,,,1626143,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,1,78,1,11:47:00,"","",Siakam 8' Floating Jump Shot (2 PTS),TRUE,made.shot,0,2 - 0,-2,1627783,13,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
8,6,2,1,11:31:00,"","",Gasol S.FOUL (P1.T1) (N.Green),"",,1,,,201188,29,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
10,3,11,1,11:31:00,Melli Free Throw 1 of 2 (1 PTS),"","","",,1,2 - 1,-1,1629740,29,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11,3,12,1,11:31:00,Melli Free Throw 2 of 2 (2 PTS),"","",TRUE,last.ft.made,1,2 - 2,TIE,1629740,29,"","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
12,5,1,1,11:16:00,Ball STEAL (1 STL),"",Lowry Bad Pass Turnover (P1.T1),TRUE,turnover,2,,,200768,44,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
14,5,4,1,11:11:00,Holiday Traveling Turnover (P1.T1),"","",TRUE,turnover,3,,,201950,49,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
15,6,1,1,10:59:00,Melli P.FOUL (P1.T1) (B.Forte),"","","",,4,,,1629740,61,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
17,2,5,1,10:46:00,Okafor BLOCK (1 BLK),"",MISS VanVleet 3' Layup,"",,4,,,1627832,74,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
