eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Adebayo vs. Nance Jr.: Tip to Love,"","","",,0,,,1628389,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,5,1,1,11:48:00,Butler STEAL (1 STL),"",Garland Bad Pass Turnover (P1.T1),TRUE,turnover,0,,,1629636,12,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
9,5,45,1,11:46:00,Nunn Out of Bounds - Bad Pass Turnover Turnover (P1.T1),"","",TRUE,turnover,1,,,1629134,14,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
10,2,1,1,11:33:00,"","",MISS Love 26' 3PT Jump Shot,"",,2,,,201567,27,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
11,4,0,1,11:28:00,"","",Nance Jr. REBOUND (Off:1 Def:0),"",,2,,,1626204,32,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12,1,97,1,11:28:00,"","",Nance Jr. 1' Tip Layup Shot (2 PTS),TRUE,made.shot,2,2 - 0,-2,1626204,32,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
13,1,1,1,11:09:00,Adebayo 13' Jump Shot (2 PTS) (Nunn 1 AST),"","",TRUE,made.shot,3,2 - 2,TIE,1628389,51,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
15,1,73,1,10:56:00,"","",Love 1' Driving Reverse Layup (2 PTS) (Garland 1 AST),TRUE,made.shot,4,4 - 2,-2,201567,64,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
17,5,1,1,10:44:00,Nunn Bad Pass Turnover (P2.T2),"",Osman STEAL (1 STL),TRUE,turnover,5,,,1629134,76,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
19,2,41,1,10:40:00,Butler BLOCK (1 BLK),"",MISS Sexton 2' Running Layup,"",,6,,,1629012,80,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
21,4,0,1,10:40:00,HEAT Rebound,"","",TRUE,missed.shot,6,,,1610612748,80,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,TRUE,"","","","","","","","","","","",""
23,1,1,1,10:25:00,Adebayo 14' Jump Shot (4 PTS) (Nunn 2 AST),"","",TRUE,made.shot,7,4 - 4,TIE,1628389,95,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
25,2,86,1,10:13:00,"","",MISS Nance Jr. 14' Turnaround Fadeaway Shot,"",,8,,,1626204,107,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
26,4,0,1,10:09:00,Robinson REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,8,,,1629130,111,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
27,1,7,1,09:59:00,Adebayo 2' Dunk (6 PTS) (Butler 1 AST),"","",TRUE,made.shot,9,4 - 6,2,1628389,121,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
29,2,1,1,09:46:00,"","",MISS Sexton 24' 3PT Jump Shot,"",,10,,,1629012,134,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
30,4,0,1,09:44:00,Leonard REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,10,,,203086,136,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
31,5,45,1,09:36:00,Nunn Out of Bounds - Bad Pass Turnover Turnover (P3.T3),"","",TRUE,turnover,11,,,1629134,144,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
32,2,80,1,09:14:00,"","",MISS Garland 29' 3PT Step Back Jump Shot,"",,12,,,1629636,166,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
33,4,0,1,09:10:00,Butler REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,12,,,202710,170,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
34,1,50,1,09:09:00,Adebayo 1' Running Dunk (8 PTS) (Butler 2 AST),"","",TRUE,made.shot,13,4 - 8,4,1628389,171,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
36,5,13,1,08:51:00,"","",Love Backcourt Turnover (P1.T2),TRUE,turnover,14,,,201567,189,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
37,5,4,1,08:40:00,Butler Traveling Turnover (P1.T4),"","",TRUE,turnover,15,,,202710,200,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
38,5,2,1,08:26:00,Nunn STEAL (1 STL),"",Love Lost Ball Turnover (P2.T3),TRUE,turnover,16,,,201567,214,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
40,1,50,1,08:22:00,Butler 1' Running Dunk (2 PTS) (Nunn 3 AST),"","",TRUE,made.shot,17,4 - 10,6,202710,218,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
42,1,101,1,08:10:00,"","",Sexton 8' Driving Floating Jump Shot (2 PTS),"",,18,6 - 10,4,1629012,230,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"","",""
43,6,2,1,08:10:00,Butler S.FOUL (P1.T1) (C.Kirkland),"","","",,18,,,202710,230,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
45,3,10,1,08:10:00,"","",Sexton Free Throw 1 of 1 (3 PTS),TRUE,last.ft.made,18,7 - 10,3,1629012,230,"","",TRUE,"","","","","","","","","","","","","","","","","","",TRUE,"","","","",TRUE,TRUE,"","","",""
46,1,6,1,07:54:00,Nunn 1' Driving Layup (2 PTS),"","",TRUE,made.shot,19,7 - 12,5,1629134,246,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
47,5,39,1,07:45:00,"","",Garland Step Out of Bounds Turnover (P2.T4),TRUE,turnover,20,,,1629636,255,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
48,6,2,1,07:37:00,"","",Sexton S.FOUL (P1.T1) (H.Workman),"",,21,,,1629012,263,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
50,3,11,1,07:37:00,Butler Free Throw 1 of 2 (3 PTS),"","","",,21,7 - 13,6,202710,263,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
51,3,12,1,07:37:00,Butler Free Throw 2 of 2 (4 PTS),"","",TRUE,last.ft.made,21,7 - 14,7,202710,263,"","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
52,2,57,1,07:24:00,"","",MISS Osman 4' Driving Hook Shot,"",,22,,,1626224,276,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
53,4,0,1,07:19:00,"","",Nance Jr. REBOUND (Off:2 Def:0),"",,22,,,1626204,281,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
54,1,107,1,07:19:00,"","",Nance Jr. 1' Tip Dunk Shot (4 PTS),TRUE,made.shot,22,9 - 14,5,1626204,281,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
55,2,86,1,07:01:00,MISS Butler 9' Turnaround Fadeaway Shot,"","","",,23,,,202710,299,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
56,4,0,1,06:57:00,"","",Love REBOUND (Off:0 Def:1),TRUE,missed.shot,23,,,201567,303,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
57,2,101,1,06:52:00,"","",MISS Garland 4' Driving Floating Jump Shot,"",,24,,,1629636,308,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
58,4,0,1,06:49:00,Leonard REBOUND (Off:0 Def:2),"","",TRUE,missed.shot,24,,,203086,311,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
59,5,1,1,06:48:00,Leonard Bad Pass Turnover (P1.T5),"",Sexton STEAL (1 STL),TRUE,turnover,25,,,203086,312,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
61,2,1,1,06:42:00,"","",MISS Osman 26' 3PT Jump Shot,"",,26,,,1626224,318,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
62,4,0,1,06:38:00,"","",Nance Jr. REBOUND (Off:3 Def:0),"",,26,,,1626204,322,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
63,5,13,1,06:37:00,"","",Osman Backcourt Turnover (P1.T5),TRUE,turnover,26,,,1626224,323,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
64,9,1,1,06:37:00,HEAT Timeout: Regular (Full 1 Short 0),"","","",,27,,,1610612748,323,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","",""
65,8,0,1,06:37:00,"","",SUB: Dellavedova FOR Garland,"",,27,,,1629636,323,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
67,2,6,1,06:23:00,MISS Butler 1' Driving Layup,"",Nance Jr. BLOCK (1 BLK),"",,27,,,202710,337,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
69,4,0,1,06:22:00,"","",Nance Jr. REBOUND (Off:3 Def:1),TRUE,missed.shot,27,,,1626204,338,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
70,6,1,1,06:22:00,Robinson P.FOUL (P1.T2) (H.Workman),"","","",,28,,,1629130,338,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
72,1,43,1,06:09:00,"","",Nance Jr. 3' Alley Oop Layup (6 PTS) (Osman 1 AST),TRUE,made.shot,28,11 - 14,3,1626204,351,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
74,1,6,1,05:56:00,Nunn 3' Driving Layup (4 PTS),"","",TRUE,made.shot,29,11 - 16,5,1629134,364,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
75,1,1,1,05:42:00,"","",Nance Jr. 25' 3PT Jump Shot (9 PTS) (Dellavedova 1 AST),TRUE,made.shot,30,14 - 16,2,1626204,378,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
77,1,1,1,05:27:00,Robinson 26' 3PT Jump Shot (3 PTS) (Adebayo 1 AST),"","",TRUE,made.shot,31,14 - 19,5,1629130,393,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
79,5,7,1,05:13:00,"","",Love Discontinue Dribble Turnover (P3.T6),TRUE,turnover,32,,,201567,407,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
80,8,0,1,05:13:00,SUB: Dragic FOR Robinson,"","","",,33,,,1629130,407,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
81,8,0,1,05:13:00,"","",SUB: Zizic FOR Nance Jr.,"",,33,,,1626204,407,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
84,2,1,1,04:47:00,MISS Butler 24' 3PT Jump Shot,"","","",,33,,,202710,433,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
85,4,0,1,04:44:00,"","",Love REBOUND (Off:0 Def:2),TRUE,missed.shot,33,,,201567,436,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
86,2,1,1,04:39:00,"","",MISS Dellavedova 29' 3PT Jump Shot,"",,34,,,203521,441,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
87,4,0,1,04:34:00,Dragic REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,34,,,201609,446,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
88,1,58,1,04:25:00,Dragic 7' Turnaround Hook Shot (2 PTS) (Adebayo 2 AST),"","",TRUE,made.shot,35,14 - 21,7,201609,455,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
90,2,1,1,04:07:00,"","",MISS Osman 26' 3PT Jump Shot,"",,36,,,1626224,473,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
91,4,0,1,04:03:00,Leonard REBOUND (Off:0 Def:3),"","",TRUE,missed.shot,36,,,203086,477,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
92,1,80,1,03:40:00,Nunn 24' 3PT Step Back Jump Shot (7 PTS),"","",TRUE,made.shot,37,14 - 24,10,1629134,500,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
93,1,98,1,03:27:00,"","",Zizic 2' Cutting Layup Shot (2 PTS) (Dellavedova 2 AST),TRUE,made.shot,38,16 - 24,8,1627790,513,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
95,1,66,1,03:09:00,Dragic 17' Jump Bank Shot (4 PTS),"","",TRUE,made.shot,39,16 - 26,10,201609,531,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
96,2,80,1,02:51:00,"","",MISS Sexton 19' Step Back Jump Shot,"",,40,,,1629012,549,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
97,4,0,1,02:49:00,Adebayo REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,40,,,1628389,551,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
98,5,1,1,02:41:00,Nunn Bad Pass Turnover (P4.T6),"",Osman STEAL (2 STL),TRUE,turnover,41,,,1629134,559,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
100,6,2,1,02:40:00,Adebayo S.FOUL (P1.T3) (C.Kirkland),"","","",,42,,,1628389,560,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
102,9,1,1,02:40:00,"","",Cavaliers Timeout: Regular (Reg.1 Short 0),"",,42,,,1610612739,560,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","",""
103,8,0,1,02:40:00,SUB: Herro FOR Leonard,"","","",,42,,,203086,560,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
104,8,0,1,02:40:00,SUB: Olynyk FOR Adebayo,"","","",,42,,,1628389,560,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
105,8,0,1,02:40:00,SUB: Silva FOR Nunn,"","","",,42,,,1629134,560,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
106,8,0,1,02:40:00,"","",SUB: Clarkson FOR Love,"",,42,,,201567,560,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
107,8,0,1,02:40:00,"","",SUB: Nance Jr. FOR Sexton,"",,42,,,1629012,560,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
115,3,11,1,02:40:00,"","",MISS Osman Free Throw 1 of 2,"",,42,,,1626224,560,"","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"","","","","","","","","","",""
116,4,1,1,02:40:00,"","",Cavaliers Rebound,"",,42,,,1610612739,560,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
119,3,12,1,02:40:00,"","",Osman Free Throw 2 of 2 (1 PTS),TRUE,last.ft.made,42,17 - 26,9,1626224,560,"","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
120,2,6,1,02:25:00,MISS Butler 1' Driving Layup,"","","",,43,,,202710,575,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
121,4,0,1,02:25:00,HEAT Rebound,"","","",,43,,,1610612748,575,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
122,6,3,1,02:25:00,Silva L.B.FOUL (P1.T4) (C.Kirkland),"","","",,43,,,1629735,575,"","","","","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","",""
124,5,0,1,02:25:00,Silva No Turnover (P1.T7),"","",TRUE,turnover,43,,,1629735,575,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
125,8,0,1,02:25:00,"","",SUB: Porter Jr. FOR Osman,"",,44,,,1626224,575,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
127,5,1,1,02:10:00,Olynyk STEAL (1 STL),"",Porter Jr. Bad Pass Turnover (P1.T7),TRUE,turnover,44,,,1629645,590,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
129,2,1,1,02:03:00,MISS Herro 25' 3PT Jump Shot,"","","",,45,,,1629639,597,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
130,4,0,1,02:00:00,Butler REBOUND (Off:1 Def:1),"","","",,45,,,202710,600,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
131,2,1,1,01:57:00,MISS Dragic 25' 3PT Jump Shot,"","","",,45,,,201609,603,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
132,4,0,1,01:55:00,Herro REBOUND (Off:1 Def:0),"","","",,45,,,1629639,605,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
133,1,44,1,01:52:00,Herro 1' Reverse Layup (2 PTS),"","",TRUE,made.shot,45,17 - 28,11,1629639,608,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
134,2,75,1,01:27:00,"","",MISS Dellavedova 2' Driving Finger Roll Layup,"",,46,,,203521,633,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
135,4,0,1,01:24:00,"","",Zizic REBOUND (Off:1 Def:0),"",,46,,,1627790,636,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
136,2,72,1,01:22:00,"","",MISS Zizic 5' Putback Layup,"",,46,,,1627790,638,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
137,4,0,1,01:20:00,Silva REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,46,,,1629735,640,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
139,8,0,1,01:15:00,SUB: Robinson FOR Butler,"","","",,47,,,202710,645,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
