eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Aldridge vs. McGee: Tip to DeRozan,"","","",,0,,,200746,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,2,76,1,11:53:00,MISS DeRozan 2' Running Finger Roll Layup,"",James BLOCK (1 BLK),"",,0,,,201942,7,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
9,4,0,1,11:49:00,"","",McGee REBOUND (Off:0 Def:1),TRUE,missed.shot,0,,,201580,11,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
10,2,1,1,11:42:00,"","",MISS Bradley 18' Jump Shot,"",,1,,,202340,18,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
11,4,0,1,11:37:00,Lyles REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,1,,,1626168,23,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
12,2,1,1,11:18:00,MISS Aldridge 26' 3PT Jump Shot,"","","",,2,,,200746,42,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
13,4,0,1,11:15:00,"","",James REBOUND (Off:0 Def:1),TRUE,missed.shot,2,,,2544,45,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
14,5,1,1,11:01:00,Forbes STEAL (1 STL),"",Davis Bad Pass Turnover (P1.T1),TRUE,turnover,3,,,203076,59,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
16,1,1,1,10:53:00,Forbes 25' 3PT Jump Shot (3 PTS) (Murray 1 AST),"","",TRUE,made.shot,4,0 - 3,3,1627854,67,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
18,5,2,1,10:41:00,Forbes STEAL (2 STL),"",Green Lost Ball Turnover (P1.T2),TRUE,turnover,5,,,201980,79,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
20,1,108,1,10:35:00,Lyles  Cutting Dunk Shot (2 PTS) (Murray 2 AST),"","",TRUE,made.shot,6,0 - 5,5,1626168,85,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
22,2,79,1,10:18:00,"","",MISS James 20' Pullup Jump Shot,"",,7,,,2544,102,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
23,4,0,1,10:14:00,Murray REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,7,,,1627749,106,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
25,2,80,1,10:03:00,MISS DeRozan 18' Step Back Jump Shot,"","","",,8,,,201942,117,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
26,4,0,1,09:56:00,"","",Bradley REBOUND (Off:0 Def:1),TRUE,missed.shot,8,,,202340,124,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
27,7,5,1,09:52:00,DeRozan Violation:Kicked Ball (M.Ayotte),"","","",,9,,,201942,128,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","",""
28,2,79,1,09:47:00,"","",MISS Davis 18' Pullup Jump Shot,"",,9,,,203076,133,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
29,4,0,1,09:44:00,SPURS Rebound,"","",TRUE,missed.shot,9,,,1610612759,136,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,TRUE,"","","","","","","","","","","",""
31,2,75,1,09:25:00,MISS Forbes 2' Driving Finger Roll Layup,"",McGee BLOCK (1 BLK),"",,10,,,1627854,155,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
