eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Thompson vs. Birch: Tip to Isaac,"","","",,0,,,202684,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,1,6,1,11:43:00,"","",Fultz 2' Driving Layup (2 PTS),TRUE,made.shot,0,2 - 0,-2,1628365,17,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
8,5,4,1,11:30:00,Osman Traveling Turnover (P1.T1),"","",TRUE,turnover,1,,,1626224,30,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
9,5,45,1,11:21:00,"","",Fultz Out of Bounds - Bad Pass Turnover Turnover (P1.T1),TRUE,turnover,2,,,1628365,39,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
10,6,2,1,11:08:00,"","",Iwundu S.FOUL (P1.T1) (S.Foster),"",,3,,,1628411,52,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
12,3,11,1,11:08:00,Osman Free Throw 1 of 2 (1 PTS),"","","",,3,2 - 1,-1,1626224,52,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13,3,12,1,11:08:00,Osman Free Throw 2 of 2 (2 PTS),"","",TRUE,last.ft.made,3,2 - 2,TIE,1626224,52,"","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
14,1,98,1,10:55:00,"","",Birch 11' Cutting Layup Shot (2 PTS) (Fournier 1 AST),TRUE,made.shot,4,4 - 2,-2,203920,65,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
16,1,5,1,10:43:00,Osman 1' Layup (4 PTS) (Love 1 AST),"","",TRUE,made.shot,5,4 - 4,TIE,1626224,77,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
